"","PSID","Gene","Module"
"RN7SL546P","RN7SL546P","RN7SL546P","turquoise"
"F11R","F11R","F11R","darkolivegreen"
"TUBB4B","TUBB4B","TUBB4B","red"
"CASP1","CASP1","CASP1","salmon"
"CD3E","CD3E","CD3E","salmon"
"RIC8A","RIC8A","RIC8A","lightgreen"
"NSUN5P1","NSUN5P1","NSUN5P1","grey60"
"AC245297.3","AC245297.3","AC245297.3","blue"
"RPL21P112","RPL21P112","RPL21P112","royalblue"
"ZNF117","ZNF117","ZNF117","grey60"
"PDSS1P2","PDSS1P2","PDSS1P2","brown"
"AC012306.2","AC012306.2","AC012306.2","blue"
"RPL39P5","RPL39P5","RPL39P5","turquoise"
"RPS18","RPS18","RPS18","purple"
"CELF3","CELF3","CELF3","turquoise"
"CEP170B","CEP170B","CEP170B","midnightblue"
"AC123912.4","AC123912.4","AC123912.4","turquoise"
"AC026471.4","AC026471.4","AC026471.4","blue"
"MYBPC3","MYBPC3","MYBPC3","blue"
"AJAP1","AJAP1","AJAP1","blue"
"RASSF8","RASSF8","RASSF8","darkolivegreen"
"AL354920.1","AL354920.1","AL354920.1","red"
"OLFML3","OLFML3","OLFML3","turquoise"
"HNRNPA1L2","HNRNPA1L2","HNRNPA1L2","grey60"
"SH3PXD2B","SH3PXD2B","SH3PXD2B","purple"
"FO538757.1","FO538757.1","FO538757.1","cyan"
"AC121758.1","AC121758.1","AC121758.1","turquoise"
"ARHGEF40","ARHGEF40","ARHGEF40","tan"
"LCTL","LCTL","LCTL","blue"
"AL022313.1","AL022313.1","AL022313.1","turquoise"
"ERAP1","ERAP1","ERAP1","salmon"
"NOP56P3","NOP56P3","NOP56P3","blue"
"AC006033.2","AC006033.2","AC006033.2","blue"
"PKD1","PKD1","PKD1","black"
"IFNLR1","IFNLR1","IFNLR1","pink"
"UNC13D","UNC13D","UNC13D","blue"
"ZNF395","ZNF395","ZNF395","purple"
"CHRDL2","CHRDL2","CHRDL2","turquoise"
"HSPA12B","HSPA12B","HSPA12B","turquoise"
"MRAP2","MRAP2","MRAP2","blue"
"TRIM25","TRIM25","TRIM25","salmon"
"KPTN","KPTN","KPTN","turquoise"
"AC106900.2","AC106900.2","AC106900.2","skyblue"
"AC016745.2","AC016745.2","AC016745.2","red"
"APBA2","APBA2","APBA2","blue"
"AL157931.2","AL157931.2","AL157931.2","lightcyan"
"RNA5SP228","RNA5SP228","RNA5SP228","blue"
"AL359979.2","AL359979.2","AL359979.2","lightcyan"
"HSPA5","HSPA5","HSPA5","turquoise"
"ACTG1P15","ACTG1P15","ACTG1P15","blue"
"H2AFZP2","H2AFZP2","H2AFZP2","turquoise"
"MIR3689F","MIR3689F","MIR3689F","yellow"
"AC026826.2","AC026826.2","AC026826.2","yellow"
"DEFB117","DEFB117","DEFB117","red"
"TLNRD1","TLNRD1","TLNRD1","turquoise"
"AFMID","AFMID","AFMID","red"
"AC011912.1","AC011912.1","AC011912.1","turquoise"
"IL10RA","IL10RA","IL10RA","blue"
"CNFN","CNFN","CNFN","black"
"PYCR3","PYCR3","PYCR3","turquoise"
"AC011891.2","AC011891.2","AC011891.2","royalblue"
"AC105129.2","AC105129.2","AC105129.2","darkgreen"
"AC024580.2","AC024580.2","AC024580.2","blue"
"ISL1","ISL1","ISL1","greenyellow"
"AC025271.4","AC025271.4","AC025271.4","blue"
"PROC","PROC","PROC","darkgrey"
"AL589765.1","AL589765.1","AL589765.1","turquoise"
"NFIX","NFIX","NFIX","blue"
"C8orf31","C8orf31","C8orf31","turquoise"
"P2RY11","P2RY11","P2RY11","turquoise"
"AL359764.1","AL359764.1","AL359764.1","pink"
"VASH2","VASH2","VASH2","lightcyan"
"MYF6","MYF6","MYF6","lightcyan"
"FOLH1","FOLH1","FOLH1","blue"
"DCAF4L1","DCAF4L1","DCAF4L1","blue"
"AC105942.1","AC105942.1","AC105942.1","turquoise"
"AC005578.1","AC005578.1","AC005578.1","darkgreen"
"AC026422.1","AC026422.1","AC026422.1","midnightblue"
"CORO2B","CORO2B","CORO2B","turquoise"
"SIRT4","SIRT4","SIRT4","darkolivegreen"
"TLR3","TLR3","TLR3","blue"
"SNHG12","SNHG12","SNHG12","blue"
"CCDC153","CCDC153","CCDC153","royalblue"
"INPP5F","INPP5F","INPP5F","midnightblue"
"HJURP","HJURP","HJURP","steelblue"
"ZGLP1","ZGLP1","ZGLP1","blue"
"SMAD7","SMAD7","SMAD7","blue"
"AC053503.1","AC053503.1","AC053503.1","blue"
"PHF11","PHF11","PHF11","salmon"
"SIRT2","SIRT2","SIRT2","blue"
"SLC25A43","SLC25A43","SLC25A43","steelblue"
"IL23A","IL23A","IL23A","blue"
"ZNF114","ZNF114","ZNF114","blue"
"GCA","GCA","GCA","darkolivegreen"
"DNAJC15","DNAJC15","DNAJC15","grey60"
"EXOSC6","EXOSC6","EXOSC6","turquoise"
"AC087499.3","AC087499.3","AC087499.3","brown"
"AC087354.1","AC087354.1","AC087354.1","blue"
"SMIM1","SMIM1","SMIM1","turquoise"
"AC005722.2","AC005722.2","AC005722.2","turquoise"
"USP27X-AS1","USP27X-AS1","USP27X-AS1","turquoise"
"AL355377.1","AL355377.1","AL355377.1","turquoise"
"PODXL2","PODXL2","PODXL2","blue"
"TRAV4","TRAV4","TRAV4","salmon"
"LMTK3","LMTK3","LMTK3","blue"
"FER1L4","FER1L4","FER1L4","tan"
"AC244098.1","AC244098.1","AC244098.1","blue"
"AC092184.1","AC092184.1","AC092184.1","salmon"
"SLC25A25","SLC25A25","SLC25A25","red"
"PGBD4P1","PGBD4P1","PGBD4P1","turquoise"
"ANXA6","ANXA6","ANXA6","purple"
"P3H2","P3H2","P3H2","blue"
"AC004911.1","AC004911.1","AC004911.1","turquoise"
"CIITA","CIITA","CIITA","steelblue"
"BX276092.9","BX276092.9","BX276092.9","yellowgreen"
"MSN","MSN","MSN","purple"
"ACOT9","ACOT9","ACOT9","midnightblue"
"AC091953.2","AC091953.2","AC091953.2","blue"
"RNU6-1299P","RNU6-1299P","RNU6-1299P","lightcyan"
"DENND6B","DENND6B","DENND6B","black"
"ENKD1","ENKD1","ENKD1","turquoise"
"PRELID3BP4","PRELID3BP4","PRELID3BP4","turquoise"
"CST2P1","CST2P1","CST2P1","blue"
"PLIN3","PLIN3","PLIN3","skyblue"
"GRIN2D","GRIN2D","GRIN2D","brown"
"C19orf66","C19orf66","C19orf66","salmon"
"TOMM7","TOMM7","TOMM7","black"
"NUSAP1","NUSAP1","NUSAP1","steelblue"
"RPL29","RPL29","RPL29","purple"
"AL391069.2","AL391069.2","AL391069.2","blue"
"AC018809.2","AC018809.2","AC018809.2","blue"
"TNFRSF10D","TNFRSF10D","TNFRSF10D","turquoise"
"EBF4","EBF4","EBF4","lightyellow"
"ALG1L11P","ALG1L11P","ALG1L11P","turquoise"
"KLHL26","KLHL26","KLHL26","midnightblue"
"IFIT5","IFIT5","IFIT5","salmon"
"USP43","USP43","USP43","turquoise"
"CYP4F26P","CYP4F26P","CYP4F26P","turquoise"
"POU4F2","POU4F2","POU4F2","blue"
"AC139530.1","AC139530.1","AC139530.1","blue"
"ARMC3","ARMC3","ARMC3","magenta"
"MZT1","MZT1","MZT1","grey60"
"AC023449.1","AC023449.1","AC023449.1","darkturquoise"
"GPI","GPI","GPI","blue"
"AP006216.1","AP006216.1","AP006216.1","darkgreen"
"NCAPD2","NCAPD2","NCAPD2","blue"
"RNU6-636P","RNU6-636P","RNU6-636P","blue"
"SPIN2A","SPIN2A","SPIN2A","blue"
"AC005077.4","AC005077.4","AC005077.4","blue"
"MAFG","MAFG","MAFG","purple"
"PLXNA3","PLXNA3","PLXNA3","blue"
"TTC32","TTC32","TTC32","blue"
"GSDME","GSDME","GSDME","black"
"RBPMS-AS1","RBPMS-AS1","RBPMS-AS1","turquoise"
"HRH1","HRH1","HRH1","blue"
"LINC01715","LINC01715","LINC01715","blue"
"MOB3B","MOB3B","MOB3B","salmon"
"AC093422.3","AC093422.3","AC093422.3","turquoise"
"SLC45A3","SLC45A3","SLC45A3","turquoise"
"ABRACL","ABRACL","ABRACL","blue"
"ILVBL","ILVBL","ILVBL","turquoise"
"AL391156.1","AL391156.1","AL391156.1","turquoise"
"ADA2","ADA2","ADA2","skyblue"
"ZNF219","ZNF219","ZNF219","tan"
"CDH11","CDH11","CDH11","blue"
"RNU6-336P","RNU6-336P","RNU6-336P","cyan"
"LINC00891","LINC00891","LINC00891","saddlebrown"
"SLC37A4","SLC37A4","SLC37A4","turquoise"
"CCDC34","CCDC34","CCDC34","lightgreen"
"SEC31B","SEC31B","SEC31B","midnightblue"
"AC008115.1","AC008115.1","AC008115.1","darkgreen"
"RNF227","RNF227","RNF227","turquoise"
"FAM183A","FAM183A","FAM183A","royalblue"
"TMEM198B","TMEM198B","TMEM198B","blue"
"PTK2B","PTK2B","PTK2B","pink"
"AL670729.3","AL670729.3","AL670729.3","blue"
"CPA4","CPA4","CPA4","midnightblue"
"SLC12A4","SLC12A4","SLC12A4","turquoise"
"LINC00942","LINC00942","LINC00942","orange"
"TMEM97P1","TMEM97P1","TMEM97P1","turquoise"
"CCR7","CCR7","CCR7","blue"
"AC118755.2","AC118755.2","AC118755.2","blue"
"P4HA1","P4HA1","P4HA1","purple"
"FRMPD2B","FRMPD2B","FRMPD2B","magenta"
"INPPL1","INPPL1","INPPL1","cyan"
"EME2","EME2","EME2","turquoise"
"L3HYPDH","L3HYPDH","L3HYPDH","tan"
"SORD","SORD","SORD","turquoise"
"C4orf47","C4orf47","C4orf47","purple"
"AC084116.1","AC084116.1","AC084116.1","turquoise"
"CKM","CKM","CKM","cyan"
"ELL2","ELL2","ELL2","blue"
"CLCN2","CLCN2","CLCN2","white"
"HPS1","HPS1","HPS1","midnightblue"
"LINC01128","LINC01128","LINC01128","black"
"SNRNP70","SNRNP70","SNRNP70","blue"
"LSMEM1","LSMEM1","LSMEM1","white"
"RHBDF2","RHBDF2","RHBDF2","blue"
"AL139327.4","AL139327.4","AL139327.4","yellow"
"IGHD5-24","IGHD5-24","IGHD5-24","blue"
"C19orf81","C19orf81","C19orf81","blue"
"CLEC2L","CLEC2L","CLEC2L","turquoise"
"RNU5E-9P","RNU5E-9P","RNU5E-9P","cyan"
"AC117532.1","AC117532.1","AC117532.1","blue"
"HMGN2P7","HMGN2P7","HMGN2P7","paleturquoise"
"VWA7","VWA7","VWA7","turquoise"
"RPL36AP26","RPL36AP26","RPL36AP26","green"
"PLK1","PLK1","PLK1","steelblue"
"GUCY1B1","GUCY1B1","GUCY1B1","red"
"PKN3","PKN3","PKN3","red"
"ARHGEF5","ARHGEF5","ARHGEF5","turquoise"
"SLC35E2B","SLC35E2B","SLC35E2B","blue"
"AL390026.1","AL390026.1","AL390026.1","turquoise"
"GTPBP6","GTPBP6","GTPBP6","blue"
"IGSF8","IGSF8","IGSF8","skyblue"
"AC090666.1","AC090666.1","AC090666.1","turquoise"
"MIR548AJ1","MIR548AJ1","MIR548AJ1","brown"
"AC009779.2","AC009779.2","AC009779.2","blue"
"TRAF5","TRAF5","TRAF5","blue"
"AL161935.2","AL161935.2","AL161935.2","magenta"
"DYRK3","DYRK3","DYRK3","blue"
"C1orf54","C1orf54","C1orf54","magenta"
"AC120024.3","AC120024.3","AC120024.3","lightcyan"
"MORF4L2-AS1","MORF4L2-AS1","MORF4L2-AS1","turquoise"
"AC009078.2","AC009078.2","AC009078.2","magenta"
"RNU7-56P","RNU7-56P","RNU7-56P","darkmagenta"
"CDC42EP5","CDC42EP5","CDC42EP5","turquoise"
"AC017071.1","AC017071.1","AC017071.1","turquoise"
"ALX4","ALX4","ALX4","blue"
"PPP1R16B","PPP1R16B","PPP1R16B","blue"
"SERTAD3","SERTAD3","SERTAD3","turquoise"
"BRSK2","BRSK2","BRSK2","lightgreen"
"OCEL1","OCEL1","OCEL1","turquoise"
"HLA-N","HLA-N","HLA-N","darkolivegreen"
"OTOL1","OTOL1","OTOL1","blue"
"TRAV1-1","TRAV1-1","TRAV1-1","brown"
"IVNS1ABP","IVNS1ABP","IVNS1ABP","blue"
"LRRC56","LRRC56","LRRC56","lightgreen"
"AC002524.1","AC002524.1","AC002524.1","turquoise"
"GPR155","GPR155","GPR155","turquoise"
"EGFL7","EGFL7","EGFL7","blue"
"ZNF572","ZNF572","ZNF572","turquoise"
"TMEM107","TMEM107","TMEM107","turquoise"
"PTENP1-AS","PTENP1-AS","PTENP1-AS","turquoise"
"ALDH5A1","ALDH5A1","ALDH5A1","turquoise"
"AC245036.1","AC245036.1","AC245036.1","yellow"
"MPP2","MPP2","MPP2","tan"
"RN7SL794P","RN7SL794P","RN7SL794P","blue"
"IGFLR1","IGFLR1","IGFLR1","blue"
"SOX7","SOX7","SOX7","turquoise"
"VANGL2","VANGL2","VANGL2","turquoise"
"MIR6089","MIR6089","MIR6089","turquoise"
"RNF126P1","RNF126P1","RNF126P1","darkgrey"
"STMN1","STMN1","STMN1","blue"
"IGIP","IGIP","IGIP","purple"
"AF038458.2","AF038458.2","AF038458.2","blue"
"LUZP2","LUZP2","LUZP2","blue"
"EXOC1","EXOC1","EXOC1","lightyellow"
"SLC9A5","SLC9A5","SLC9A5","turquoise"
"SMIM10L1","SMIM10L1","SMIM10L1","turquoise"
"SLC12A7","SLC12A7","SLC12A7","greenyellow"
"ALCAM","ALCAM","ALCAM","blue"
"AC240274.1","AC240274.1","AC240274.1","blue"
"SMPDL3A","SMPDL3A","SMPDL3A","turquoise"
"SBK1","SBK1","SBK1","turquoise"
"AL591926.6","AL591926.6","AL591926.6","green"
"PURA","PURA","PURA","purple"
"FAM162A","FAM162A","FAM162A","purple"
"OR5T1","OR5T1","OR5T1","brown"
"AL691432.2","AL691432.2","AL691432.2","blue"
"AC125257.1","AC125257.1","AC125257.1","greenyellow"
"NEK4P2","NEK4P2","NEK4P2","blue"
"AP003486.1","AP003486.1","AP003486.1","cyan"
"SALRNA1","SALRNA1","SALRNA1","turquoise"
"RNU6-23P","RNU6-23P","RNU6-23P","blue"
"AC114814.2","AC114814.2","AC114814.2","darkolivegreen"
"SCRN1","SCRN1","SCRN1","turquoise"
"MYLPF","MYLPF","MYLPF","cyan"
"MIR2054","MIR2054","MIR2054","turquoise"
"RNU1-80P","RNU1-80P","RNU1-80P","blue"
"LRRC25","LRRC25","LRRC25","steelblue"
"LINC01132","LINC01132","LINC01132","turquoise"
"AL160175.1","AL160175.1","AL160175.1","turquoise"
"HMGB1P45","HMGB1P45","HMGB1P45","tan"
"GNAI1","GNAI1","GNAI1","purple"
"RPL7AP30","RPL7AP30","RPL7AP30","purple"
"L29074.1","L29074.1","L29074.1","turquoise"
"RF00438","RF00438","RF00438","blue"
"TWSG1","TWSG1","TWSG1","blue"
"MYCBPAP","MYCBPAP","MYCBPAP","royalblue"
"AC026471.5","AC026471.5","AC026471.5","turquoise"
"RRS1","RRS1","RRS1","turquoise"
"GCLM","GCLM","GCLM","magenta"
"TYROBP","TYROBP","TYROBP","steelblue"
"CD109","CD109","CD109","white"
"NQO2","NQO2","NQO2","turquoise"
"LINC01621","LINC01621","LINC01621","sienna3"
"RPL7P6","RPL7P6","RPL7P6","turquoise"
"FAM71E1","FAM71E1","FAM71E1","cyan"
"IMPDH2","IMPDH2","IMPDH2","blue"
"TRAJ41","TRAJ41","TRAJ41","orange"
"MPP6","MPP6","MPP6","darkgrey"
"DLX4","DLX4","DLX4","turquoise"
"AC009148.1","AC009148.1","AC009148.1","blue"
"PUSL1","PUSL1","PUSL1","blue"
"FCGR2A","FCGR2A","FCGR2A","turquoise"
"CDC42EP2","CDC42EP2","CDC42EP2","turquoise"
"AL358933.1","AL358933.1","AL358933.1","darkgreen"
"LINCMD1","LINCMD1","LINCMD1","cyan"
"TMSB4X","TMSB4X","TMSB4X","red"
"C12orf66","C12orf66","C12orf66","blue"
"ATG9B","ATG9B","ATG9B","tan"
"RNA5SP361","RNA5SP361","RNA5SP361","turquoise"
"VN1R38P","VN1R38P","VN1R38P","skyblue"
"GNAO1","GNAO1","GNAO1","blue"
"VPS29","VPS29","VPS29","lightyellow"
"AC098850.3","AC098850.3","AC098850.3","turquoise"
"AC108002.1","AC108002.1","AC108002.1","turquoise"
"MR1","MR1","MR1","blue"
"AL023806.3","AL023806.3","AL023806.3","green"
"KCNK5","KCNK5","KCNK5","turquoise"
"TRAV24","TRAV24","TRAV24","salmon"
"AL133338.2","AL133338.2","AL133338.2","paleturquoise"
"HKDC1","HKDC1","HKDC1","blue"
"AC046130.2","AC046130.2","AC046130.2","turquoise"
"LUC7L3","LUC7L3","LUC7L3","blue"
"CD2","CD2","CD2","salmon"
"AC015802.2","AC015802.2","AC015802.2","magenta"
"TRAV3","TRAV3","TRAV3","salmon"
"DCXR","DCXR","DCXR","greenyellow"
"MLN","MLN","MLN","blue"
"SMS","SMS","SMS","pink"
"CICP22","CICP22","CICP22","blue"
"AC008966.1","AC008966.1","AC008966.1","purple"
"OR10AD1","OR10AD1","OR10AD1","darkgreen"
"CA3","CA3","CA3","brown"
"TSSK6","TSSK6","TSSK6","tan"
"HOMER3-AS1","HOMER3-AS1","HOMER3-AS1","pink"
"AL136373.1","AL136373.1","AL136373.1","turquoise"
"ATL3","ATL3","ATL3","midnightblue"
"AL024498.1","AL024498.1","AL024498.1","plum1"
"AC016831.6","AC016831.6","AC016831.6","saddlebrown"
"AL034376.1","AL034376.1","AL034376.1","blue"
"AC073869.5","AC073869.5","AC073869.5","darkolivegreen"
"EPN2","EPN2","EPN2","blue"
"DEPDC7","DEPDC7","DEPDC7","blue"
"TTC38","TTC38","TTC38","black"
"ZNF329","ZNF329","ZNF329","blue"
"ZNF418","ZNF418","ZNF418","blue"
"KLF16","KLF16","KLF16","blue"
"AC110609.1","AC110609.1","AC110609.1","greenyellow"
"PGA5","PGA5","PGA5","turquoise"
"CPS1","CPS1","CPS1","blue"
"LINC00667","LINC00667","LINC00667","blue"
"BAG2","BAG2","BAG2","turquoise"
"AL139247.1","AL139247.1","AL139247.1","blue"
"VANGL1","VANGL1","VANGL1","turquoise"
"DPM3","DPM3","DPM3","blue"
"FOXO1","FOXO1","FOXO1","grey60"
"FGFR4","FGFR4","FGFR4","cyan"
"IGHV1-69-2","IGHV1-69-2","IGHV1-69-2","brown"
"AP000302.1","AP000302.1","AP000302.1","blue"
"MT-RNR2","MT-RNR2","MT-RNR2","turquoise"
"CDH10","CDH10","CDH10","turquoise"
"LAMA1","LAMA1","LAMA1","blue"
"KRT17P8","KRT17P8","KRT17P8","blue"
"PRSS23","PRSS23","PRSS23","blue"
"RPS4XP23","RPS4XP23","RPS4XP23","orange"
"JAG2","JAG2","JAG2","greenyellow"
"KRT8P12","KRT8P12","KRT8P12","blue"
"USP53","USP53","USP53","turquoise"
"AC027801.3","AC027801.3","AC027801.3","blue"
"AL031773.1","AL031773.1","AL031773.1","lightcyan"
"HEXA-AS1","HEXA-AS1","HEXA-AS1","darkgreen"
"CAT","CAT","CAT","lightgreen"
"ATE1-AS1","ATE1-AS1","ATE1-AS1","magenta"
"PHPT1","PHPT1","PHPT1","red"
"RPP25L","RPP25L","RPP25L","salmon"
"TPT1P6","TPT1P6","TPT1P6","darkolivegreen"
"RPL35P1","RPL35P1","RPL35P1","turquoise"
"MT-ND1","MT-ND1","MT-ND1","green"
"AL109809.1","AL109809.1","AL109809.1","lightyellow"
"TNS2","TNS2","TNS2","blue"
"ITM2B","ITM2B","ITM2B","grey60"
"CCKBR","CCKBR","CCKBR","yellow"
"SUMO2P12","SUMO2P12","SUMO2P12","blue"
"PTMA","PTMA","PTMA","purple"
"DDT","DDT","DDT","black"
"Z92544.1","Z92544.1","Z92544.1","blue"
"AC025283.1","AC025283.1","AC025283.1","turquoise"
"MTND4LP18","MTND4LP18","MTND4LP18","skyblue3"
"MAP6","MAP6","MAP6","red"
"LINC02151","LINC02151","LINC02151","greenyellow"
"DSG2","DSG2","DSG2","lightcyan"
"OR4N3P","OR4N3P","OR4N3P","blue"
"NINL","NINL","NINL","lightyellow"
"ZADH2","ZADH2","ZADH2","turquoise"
"DRG2","DRG2","DRG2","cyan"
"AC010333.3","AC010333.3","AC010333.3","turquoise"
"CROT","CROT","CROT","black"
"QSOX1","QSOX1","QSOX1","blue"
"TMCO3","TMCO3","TMCO3","lightcyan"
"MVK","MVK","MVK","turquoise"
"NEK3","NEK3","NEK3","grey60"
"DTNA","DTNA","DTNA","purple"
"ZNF296","ZNF296","ZNF296","turquoise"
"OR6C76","OR6C76","OR6C76","turquoise"
"SLC13A4","SLC13A4","SLC13A4","blue"
"ATP5F1B","ATP5F1B","ATP5F1B","turquoise"
"MYH3","MYH3","MYH3","cyan"
"HSPA8","HSPA8","HSPA8","turquoise"
"MEX3D","MEX3D","MEX3D","turquoise"
"PMS2P5","PMS2P5","PMS2P5","turquoise"
"ING4","ING4","ING4","turquoise"
"CRIP1P3","CRIP1P3","CRIP1P3","brown"
"ARNTL","ARNTL","ARNTL","lightgreen"
"RN7SKP172","RN7SKP172","RN7SKP172","turquoise"
"PTK7","PTK7","PTK7","turquoise"
"NACAD","NACAD","NACAD","grey"
"RPS4XP4","RPS4XP4","RPS4XP4","darkgrey"
"AC008740.2","AC008740.2","AC008740.2","darkturquoise"
"DZIP1","DZIP1","DZIP1","grey60"
"AC025674.1","AC025674.1","AC025674.1","brown"
"BAIAP2-AS1","BAIAP2-AS1","BAIAP2-AS1","greenyellow"
"KAT2A","KAT2A","KAT2A","greenyellow"
"CCDC107","CCDC107","CCDC107","salmon"
"CBX8","CBX8","CBX8","turquoise"
"AC022392.1","AC022392.1","AC022392.1","pink"
"RNU6-1248P","RNU6-1248P","RNU6-1248P","paleturquoise"
"RNU6-616P","RNU6-616P","RNU6-616P","darkturquoise"
"AC139493.1","AC139493.1","AC139493.1","pink"
"PPIAP31","PPIAP31","PPIAP31","blue"
"AP001189.2","AP001189.2","AP001189.2","brown"
"HCRT","HCRT","HCRT","lightcyan"
"NPR3","NPR3","NPR3","turquoise"
"RAP2A","RAP2A","RAP2A","grey60"
"CARMIL2","CARMIL2","CARMIL2","blue"
"TMEM168","TMEM168","TMEM168","grey60"
"H2AFB3","H2AFB3","H2AFB3","yellowgreen"
"VAT1","VAT1","VAT1","blue"
"SPIN2B","SPIN2B","SPIN2B","blue"
"AC244090.1","AC244090.1","AC244090.1","tan"
"PDE4DIP","PDE4DIP","PDE4DIP","blue"
"SSTR3","SSTR3","SSTR3","blue"
"RF00218","RF00218","RF00218","brown"
"CCR10","CCR10","CCR10","blue"
"RNU6-502P","RNU6-502P","RNU6-502P","magenta"
"TXNDC2","TXNDC2","TXNDC2","blue"
"EIF4A1P13","EIF4A1P13","EIF4A1P13","blue"
"AC138932.1","AC138932.1","AC138932.1","black"
"FRG2EP","FRG2EP","FRG2EP","blue"
"CELSR2","CELSR2","CELSR2","blue"
"HSPA4L","HSPA4L","HSPA4L","blue"
"LAPTM4B","LAPTM4B","LAPTM4B","turquoise"
"LINC02487","LINC02487","LINC02487","lightcyan"
"NFKBIE","NFKBIE","NFKBIE","turquoise"
"U2AF1L5","U2AF1L5","U2AF1L5","pink"
"TP53AIP1","TP53AIP1","TP53AIP1","yellow"
"AL353743.3","AL353743.3","AL353743.3","red"
"TCF12","TCF12","TCF12","blue"
"TSSC4","TSSC4","TSSC4","lightgreen"
"ZBTB8OSP2","ZBTB8OSP2","ZBTB8OSP2","brown"
"MUC20-OT1","MUC20-OT1","MUC20-OT1","blue"
"PTGIS","PTGIS","PTGIS","turquoise"
"GPR26","GPR26","GPR26","lightcyan"
"PSORS1C1","PSORS1C1","PSORS1C1","blue"
"AL356583.2","AL356583.2","AL356583.2","turquoise"
"C15orf59-AS1","C15orf59-AS1","C15orf59-AS1","turquoise"
"WASF1","WASF1","WASF1","blue"
"SEMA3F","SEMA3F","SEMA3F","turquoise"
"ELOVL1","ELOVL1","ELOVL1","blue"
"HOXA11-AS","HOXA11-AS","HOXA11-AS","blue"
"SPC24","SPC24","SPC24","steelblue"
"FAM78B","FAM78B","FAM78B","blue"
"TRGC2","TRGC2","TRGC2","turquoise"
"AC103746.1","AC103746.1","AC103746.1","midnightblue"
"CHIAP3","CHIAP3","CHIAP3","blue"
"SYNPO2","SYNPO2","SYNPO2","turquoise"
"QRFP","QRFP","QRFP","red"
"ZNF69","ZNF69","ZNF69","turquoise"
"CRIP2","CRIP2","CRIP2","tan"
"DNAJC28","DNAJC28","DNAJC28","blue"
"TAC4","TAC4","TAC4","turquoise"
"TRIM68","TRIM68","TRIM68","lightgreen"
"ABHD6","ABHD6","ABHD6","turquoise"
"DNPH1","DNPH1","DNPH1","turquoise"
"ADAM23","ADAM23","ADAM23","blue"
"C15orf61","C15orf61","C15orf61","turquoise"
"AC073488.8","AC073488.8","AC073488.8","skyblue"
"IMPDH1","IMPDH1","IMPDH1","black"
"MIR3689E","MIR3689E","MIR3689E","yellow"
"COTL1","COTL1","COTL1","turquoise"
"SNX18P23","SNX18P23","SNX18P23","turquoise"
"REELD1","REELD1","REELD1","skyblue"
"SAP30","SAP30","SAP30","blue"
"SNHG16","SNHG16","SNHG16","red"
"RAP2B","RAP2B","RAP2B","blue"
"KDM6B","KDM6B","KDM6B","turquoise"
"SUSD4","SUSD4","SUSD4","blue"
"RPL7L1P8","RPL7L1P8","RPL7L1P8","blue"
"FRS2","FRS2","FRS2","turquoise"
"TEX44","TEX44","TEX44","blue"
"ITGAV","ITGAV","ITGAV","blue"
"CACNG6","CACNG6","CACNG6","magenta"
"CD40","CD40","CD40","turquoise"
"AL158050.1","AL158050.1","AL158050.1","turquoise"
"PPP1R26","PPP1R26","PPP1R26","red"
"SYNE4","SYNE4","SYNE4","pink"
"AL589794.1","AL589794.1","AL589794.1","turquoise"
"RRM2B","RRM2B","RRM2B","turquoise"
"MIR548I4","MIR548I4","MIR548I4","brown"
"UBA7","UBA7","UBA7","salmon"
"PLK3","PLK3","PLK3","turquoise"
"FAM192BP","FAM192BP","FAM192BP","brown"
"SIDT1","SIDT1","SIDT1","pink"
"ADGRA3","ADGRA3","ADGRA3","blue"
"SFTA1P","SFTA1P","SFTA1P","green"
"PROK1","PROK1","PROK1","blue"
"AC013476.2","AC013476.2","AC013476.2","blue"
"CD81","CD81","CD81","lightgreen"
"AASDH","AASDH","AASDH","lightyellow"
"SERPINB6","SERPINB6","SERPINB6","midnightblue"
"NOMO1","NOMO1","NOMO1","blue"
"DDX60","DDX60","DDX60","salmon"
"D2HGDH","D2HGDH","D2HGDH","blue"
"CENPBD1","CENPBD1","CENPBD1","turquoise"
"ROBO4","ROBO4","ROBO4","blue"
"PM20D2","PM20D2","PM20D2","darkorange"
"ELOVL5","ELOVL5","ELOVL5","blue"
"PURPL","PURPL","PURPL","turquoise"
"TRBV4-2","TRBV4-2","TRBV4-2","cyan"
"YPEL3","YPEL3","YPEL3","blue"
"ACO2","ACO2","ACO2","black"
"MIR4538","MIR4538","MIR4538","blue"
"GRIA3","GRIA3","GRIA3","blue"
"RNU6-245P","RNU6-245P","RNU6-245P","turquoise"
"DSTNP4","DSTNP4","DSTNP4","skyblue3"
"AC037459.2","AC037459.2","AC037459.2","turquoise"
"S100A14","S100A14","S100A14","blue"
"RPL23AP65","RPL23AP65","RPL23AP65","blue"
"PRRT3","PRRT3","PRRT3","blue"
"KHDRBS3","KHDRBS3","KHDRBS3","turquoise"
"SAR1AP4","SAR1AP4","SAR1AP4","blue"
"AC213203.1","AC213203.1","AC213203.1","pink"
"DPEP3","DPEP3","DPEP3","turquoise"
"EPHX3","EPHX3","EPHX3","salmon"
"AC040162.1","AC040162.1","AC040162.1","blue"
"AP001362.1","AP001362.1","AP001362.1","darkmagenta"
"KIAA1211","KIAA1211","KIAA1211","lightyellow"
"TPPP","TPPP","TPPP","turquoise"
