"","gene_name_length"
"Col18a1",107657
"Col19a1",329111
"Col1a1",16989
"Col1a2",34927
"Col20a1",31251
"Col22a1",212693
"Col23a1",30197
"Col24a1",234247
"Col25a1",118935
"Col26a1",145585
"Col27a1",115245
"Col28a1",146232
"Col2a1",28756
"Col3a1",35923
"Col4a1",109992
"Col4a2",51198
"Col4a3",128275
"Col4a3bp",104632
"Col4a4",124728
"Col4a5",214041
"Col4a6",68176
"Col5a1",148682
"Col5a2",146054
"Col5a3",45345
"Col6a1",17497
"Col6a2",27754
"Col6a4",96173
"Col6a5",88451
"Col6a6",96132
"Col7a1",32240
"Col8a1",130033
"Col8a2",26562
"Col9a1",83298
"Col9a2",16863
"Col9a3",21956
"Colca2",7091
"Colec10",60549
"Colec11",32263
"Colec12",185559
"Colgalt1",12308
"Colgalt2",103291
"Colq",53974
"Commd1",95937
"Commd10",132381
"Commd2",4247
"Commd3",3792
"Commd4",3620
"Commd5",675
"Commd6",6577
"Commd7",13967
"Commd8",10173
"Commd9",14438
"Comp",8634
"Comt",19642
"Comtd1",3112
"Cop1",132796
"Copa",41668
"Copb1",34089
"Cope",10381
"Copg2",130311
"Coprs",5111
"Cops2",27786
"Cops3",23449
"Cops4",30277
"Cops5",18296
"Cops6",2840
"Cops7a",7366
"Cops7b",25588
"Cops8",9884
"Cops9",4931
"Copz1",26817
"Copz2",13057
"Coq10a",6020
"Coq10b",19911
"Coq2",19431
"Coq3",32021
"Coq4",8687
"Coq5",16686
"Coq6",11391
"Coq7",15987
"Coq8a",28783
"Coq8b",22516
"Coq9",12995
"Corin",225858
"Coro1a",4974
"Coro1b",5411
"Coro1c",72303
"Coro2a",31092
"Coro2b",115744
"Coro6",7771
"Coro7",53568
"Cotl1",34347
"Cox10",134758
"Cox11",63535
"Cox14",174
"Cox15",16654
"Cox16",12935
"Cox17",5772
"Cox18",11624
"Cox19",9480
"Cox20",4171
"Cox4i1",6276
"Cox4i2",11224
"Cox5a",11408
"Cox5b",2332
"Cox6a1",3054
"Cox6a2",747
"Cox6b1",9146
"Cox6b2",1224
"Cox6c",12472
"Cox6c-ps1",859
"Cox7a1",2802
"Cox7a2",4098
"Cox7a2l",13957
"Cox7b",6280
"Cox7b2",240
"Cox7c",2022
"Cox8a",2322
"Cox8b",1461
"Cox8c",1324
"Cp",55393
"Cpa1",6128
"Cpa2",23824
"Cpa3",31359
"Cpa4",23978
"Cpa5",19747
"Cpa6",114996
"Cpb1",30234
"Cpb2",48912
"Cpd",64619
"Cpe",108098
"Cpeb1",107222
"Cpeb2",48626
"Cpeb3",150496
"Cpeb4",58113
"Cped1",277295
"Cpg1",11994
"Cplane1",71563
"Cplane2",7937
"Cplx1",31666
"Cplx2",62551
"Cplx3",6763
"Cplx4",15906
"Cpm",60271
"Cpn1",29267
"Cpn2",10053
"Cpne1",9598
"Cpne2",22642
"Cpne3",46443
"Cpne4",480605
"Cpne5",81491
"Cpne6",6896
"Cpne7",16642
"Cpne8",175056
"Cpne9",23496
"Cpox",9980
"Cpped1",119847
"Cpq",458261
"Cps1",112259
"Cpsf1",10713
"Cpsf2",28503
"Cpsf3",27921
"Cpsf4",15811
"Cpsf6",31238
"Cpsf7",23027
"Cpt1a",60169
"Cpt1b",10154
"Cpt1c",14466
"Cpt2",17476
"Cptp",4086
"Cpvl",105105
"Cpxm1",6799
"Cpxm2",38217
"Cpz",23245
"Cr1l",47206
"Cr2",37606
"Crabp1",8050
"Crabp2",4374
"Cracr2a",25742
"Cracr2b",3183
"Cradd",12924
"Cramp1",46533
"Crat",12946
"Crb1",192054
"Crb2",20515
"Crb3",4911
"Crbn",18796
"Crcp",54948
"Crct1",303
"Creb1",63328
"Creb3",4658
"Creb3l1",40849
"Creb3l2",112359
"Creb3l3",8431
"Creb3l4",6729
"Creb5",445069
"Crebbp",125996
"Crebl2",20434
"Crebrf",57414
"Crebzf",1643
"Creg1",12464
"Creg2",41851
"Creld1",9779
"Creld2",6846
"Crem",59123
"Crh",1865
"Crhbp",11864
"Crhr1",40928
"Crhr2",42991
"Crim1",172156
"Crip1",7872
"Crip2",4946
"Crip3",2853
"Cript",7964
"Crisp1",27101
"Crisp2",24261
"Crisp3",21762
"Crispld1",40280
"Crispld2",58062
"Crk",22974
"Crlf1",11276
"Crlf2",4700
"Crlf3",17937
"Crls1",18804
"Crmp1",42003
"Crnkl1",17253
"Crnn",2312
"Crocc",42629
"Crot",34662
"Crp",38740
"Crtac1",155446
"Crtam",62667
"Crtapl1",23434
"Crtc1",53214
"Crtc2",10104
"Crtc3",107177
"Crx",5673
"Cry1",99483
"Cry2",29962
"Cryaa",3744
"Cryab",4257
"Cryba1",6343
"Cryba2",3210
"Cryba4",6590
"Crybb1",13611
"Crybb2",9923
"Crybb3",5015
"Crybg2",31458
"Crybg3",60014
"Cryga",2423
"Crygb",2062
"Crygc",2034
"Crygd",14006
"Crygf",2165
"Crygn",5970
"Crygs",5282
"Cryl1",119858
"Crym",15179
"Cryz",27456
"Cryzl1",44787
"Cs",26284
"Csad",12269
"Csap1",418
"Csdc2",14525
"Csde1",27788
"Cse1l",37925
"Csf1",28186
"Csf1r",43813
"Csf2",1982
"Csf2ra",4907
"Csf2rb",14423
"Csf3",2373
"Csf3r",20199
"Csgalnact1",95355
"Csgalnact2",31201
"Csk",18589
"Csmd1",310734
"Csmd2",355477
"Csn1s1",15882
"Csn1s2a",14064
"Csn1s2b",14347
"Csn2",7237
"Csn3",6580
"Csnk1a1",30992
"Csnk1d",33809
"Csnk1e",20479
"Csnk1g1",132199
"Csnk1g2",18311
"Csnk1g3",57705
"Csnk2a1",44042
"Csnk2a2",39507
"Csnk2b",6223
"Csnka2ip",828
"Cspg4",35046
"Cspg5",13877
"Cspp1",103286
"Csprs",927
"Csrnp1",12417
"Csrnp2",15839
"Csrnp3",236732
"Csrp1",21277
"Csrp2",18690
"Csrp3",19162
"Cst11",2725
"Cst12",3896
"Cst13",9753
"Cst3",3930
"Cst5",4611
"Cst6",1709
"Cst7",8274
"Cst8",26930
"Cst9l",2815
"Csta",11315
"Cstb",2102
"Cstf1",11442
"Cstf2",27036
"Cstf2t",3567
"Cstf3",77003
"Cstl1",5069
"Ct45a9",2050
"Ct55",12623
"Ctag2",1295
"Ctbp1",27130
"Ctbp2",39360
"Ctbs",14514
"Ctc1",20742
"Ctcf",49526
"Ctcfl",20871
"Ctdnep1",8941
"Ctdp1",61270
"Ctdsp1",5222
"Ctdsp2",4859
"Ctdspl",23594
"Ctdspl2",41473
"Ctf1",5211
"Ctf2",8344
"Ctgf",3114
"Cth",26063
"Cthrc1",10283
"Ctif",366396
"Ctla2a",1886
"Ctla4",6687
"Ctnna1",132389
"Ctnna2",126659
"Ctnnal1",59621
"Ctnnb1",9561
"Ctnnbip1",48776
"Ctnnbl1",160968
"Ctnnd1",50898
"Ctnnd2",701034
"Ctns",15613
"Ctps1",29132
"Ctps2",139750
"Ctr9",30058
"Ctrb1",4766
"Ctrc",10471
"Ctrl",1851
"Cts7",5141
"Cts8",11771
"Ctsa",5664
"Ctsb",20872
"Ctsc",31413
"Ctsd",11910
"Ctse",22671
"Ctsf",5749
"Ctsg",2588
"Ctsh",19127
"Ctsj",4649
"Ctsk",10978
"Ctsl",6432
"Ctsll3",16872
"Ctsm",5410
"Ctsq",5560
"Ctsql2",4669
"Ctsr",8757
"Ctss",23673
"Ctsw",3596
"Ctsz",10771
"Cttn",70920
"Cttnbp2",163497
"Cttnbp2nl",46591
"Ctu1",5793
"Ctu2",5308
"Ctxn1",1611
"Ctxn2",442
"Ctxn3",1067
"Cubn",222366
"Cuedc1",20488
"Cuedc2",8192
"Cul1",68559
"Cul2",40215
"Cul3",84845
"Cul4a",37627
"Cul4b",37702
"Cul5",50868
"Cul9",96396
"Cuta",1597
"Cutc",14771
"Cux1",293895
"Cux2",200355
"Cuzd1",12940
"Cwc15",10803
"Cwc22",35092
"Cwc25",24671
"Cwc27",203681
"Cwf19l1",23237
"Cwf19l2",85361
"Cwh43",46393
"Cx3cl1",9557
"Cx3cr1",13759
"Cxadr",47164
"Cxadrl1",22817
"Cxcl1",1773
"Cxcl10",2198
"Cxcl11",3278
"Cxcl12",12848
"Cxcl13",5083
"Cxcl14",8020
"Cxcl16",4594
"Cxcl17",11765
"Cxcl2",2014
"Cxcl3",19428
"Cxcl6",2144
"Cxcl9",5857
"Cxcr1",2943
"Cxcr2",6373
"Cxcr3",2652
"Cxcr4",3946
"Cxcr5",13715
"Cxcr6",1056
"Cxxc1",5375
"Cxxc4",24523
"Cxxc5",3346
"Cyb561",10629
"Cyb561a3",8235
"Cyb561d1",2641
"Cyb561d2",2530
"Cyb5a",32014
"Cyb5b",35399
"Cyb5d1",1477
"Cyb5d2",16192
"Cyb5r1",6574
"Cyb5r2",8233
"Cyb5r3",17600
"Cyb5r4",64699
"Cyb5rl",14491
"Cyba",8261
"Cybb",34284
"Cybc1",6819
"Cybrd1",27734
"Cyc1",2378
"Cycs",318
"Cyfip1",88419
"Cyfip2",140490
"Cygb",9766
"Cyhr1",15997
"Cylc1",84952
"Cyld",50194
"Cym",10358
"Cyp11a1",30019
"Cyp11b3",98949
"Cyp17a1",6108
"Cyp19a1",27560
"Cyp1a1",6053
"Cyp1a2",6973
"Cyp1b1",8915
"Cyp20a1",49434
"Cyp21a1",3332
"Cyp24a1",14436
"Cyp26a1",3939
"Cyp26b1",16820
"Cyp26c1",7486
"Cyp27a1",29838
"Cyp27b1",4945
"Cyp2a3",113251
"Cyp2ab1",7626
"Cyp2b12",73423
"Cyp2b15",12436
"Cyp2b2",15269
"Cyp2b21",28990
"Cyp2b3",73537
"Cyp2c11",34090
"Cyp2c12",57161
"Cyp2c13",80424
"Cyp2c22",30028
"Cyp2c23",24635
"Cyp2c24",64317
"Cyp2c6v1",174116
"Cyp2c7",66171
"Cyp2d1",13176
"Cyp2d2",4070
"Cyp2d4",9171
"Cyp2d5",4507
"Cyp2e1",23669
"Cyp2f4",13880
"Cyp2g1",11142
"Cyp2j10",200362
"Cyp2j16",50759
"Cyp2j4",18386
"Cyp2r1",12281
"Cyp2s1",15140
"Cyp2t1",3952
"Cyp2u1",17549
"Cyp2w1",4721
"Cyp39a1",76268
"Cyp3a18",48004
"Cyp3a62",30804
"Cyp3a9",39817
"Cyp46a1",31460
"Cyp4a1",14399
"Cyp4a2",10952
"Cyp4a3",15570
"Cyp4a8",29302
"Cyp4b1",17360
"Cyp4f1",11330
"Cyp4f17",16930
"Cyp4f18",118190
"Cyp4f37",25350
"Cyp4f39",73737
"Cyp4f4",16305
"Cyp4f40",14144
"Cyp4f5",44880
"Cyp4f6",26471
"Cyp4v3",25422
"Cyp4x1",29916
"Cyp51",18776
"Cyp7a1",9698
"Cyp7b1",169355
"Cyp8b1",1971
"Cyr61",2959
"Cyren",4266
"Cys1",17195
"Cysltr1",26120
"Cysltr2",930
"Cysrt1",1091
"Cyss",4600
"Cystm1",41248
"Cyth1",83247
"Cyth2",6852
"Cyth3",67634
"Cyth4",24467
"Cytip",26698
"Cytl1",5018
"Cyyr1",110804
"D2hgdh",18075
"D430019H16Rik",252
"D730001G18Rik",7380
"Da2-19",16590
"Daam1",102805
"Daam2",43774
"Dab1",374950
"Dab2",20953
"Dab2ip",170777
"Dach1",382851
"Dact1",9224
"Dact2",8926
"Dact3",11730
"Dad1",20009
"Dag1",12697
"Dagla",56596
"Daglb",44430
"Dalrd3",2876
"Dand5",5426
"Dao",11589
"Dap",53115
"Dap3",27113
"Dapk1",157555
"Dapk2",119782
"Dapk3",8369
"Dapl1",20535
"Dapp1",49538
"Dars",53744
"Dars2",27827
"Daw1",37043
"Daxx",5824
"Dazap1",20748
"Dazap2",4207
"Dazl",16949
"Dbf4",15651
"Dbh",22663
"Dbi",57790
"Dbil5",1015
"Dbn1",14193
"Dbndd1",9287
"Dbndd2",2759
"Dbnl",15030
"Dbp",4992
"Dbr1",11916
"Dbt",28868
"Dbx1",4431
"Dbx2",29851
"Dcaf1",68571
"Dcaf10",37098
"Dcaf11",10312
"Dcaf12",16557
"Dcaf12l1",3809
"Dcaf12l2",1440
"Dcaf13",34983
"Dcaf15",7350
"Dcaf17",26608
"Dcaf4",25694
"Dcaf5",88671
"Dcaf6",101172
"Dcaf7",22462
"Dcaf8",59471
"Dcakd",26474
"Dcbld1",94571
"Dcbld2",51774
"Dcc",701447
"Dcdc2",193065
"Dcdc2b",5867
"Dcdc2c",74016
"Dcdc5",176771
"Dchs1",34094
"Dck",17727
"Dclk1",290620
"Dclk2",129148
"Dclk3",53119
"Dclre1a",19286
"Dclre1b",8511
"Dclre1c",28675
"Dcm5",994
"Dcn",40273
"Dcp1a",45404
"Dcp1b",35662
"Dcps",52681
"Dcst1",16988
"Dcst2",15744
"Dcstamp",1032
"Dctd",30966
"Dctn1",19804
"Dctn2",16596
"Dctn3",8001
"Dctn4",24839
"Dctn5",16758
"Dctn6",19302
"Dctpp1",3392
"Dcun1d1",170273
"Dcun1d2",20481
"Dcun1d3",38469
"Dcun1d4",83752
"Dcun1d5",21082
"Dcx",76625
"Dcxr",2901
"Dda1",4379
"Ddah1",131584
"Ddah2",3090
"Ddb1",25787
"Ddb2",22517
"Ddc",90856
"Ddhd1",67005
"Ddhd2",28508
"Ddi1",1849
"Ddi2",51856
"Ddias",24300
"Ddit3",4887
"Ddit4",2094
"Ddit4l",2826
"Ddn",3983
"Ddo",19267
"Ddost",7324
"Ddr1",22852
"Ddr2",119645
"Ddrgk1",11249
"Ddt",4457
"Ddx1",30910
"Ddx10",163033
"Ddx11",20913
"Ddx17",18816
"Ddx18",13506
"Ddx19a",58127
"Ddx20",8041
"Ddx21",19485
"Ddx23",17297
"Ddx24",17162
"Ddx25",16076
"Ddx27",19273
"Ddx28",1931
"Ddx3",20621
"Ddx31",65798
"Ddx39a",8016
"Ddx39b",12461
"Ddx3x",13630
"Ddx3y",3170
"Ddx4",56782
"Ddx41",5392
"Ddx42",31494
"Ddx43",27429
"Ddx46",44058
"Ddx47",12620
"Ddx49",7798
"Ddx5",7534
"Ddx50",29398
"Ddx51",4926
"Ddx52",23680
"Ddx54",14566
"Ddx55",15931
"Ddx56",10801
"Ddx58",36039
"Ddx59",24953
"Ddx6",32423
"Deaf1",33677
"Dear",3253
"Decr1",27851
"Dedd",3389
"Dedd2",15732
"Def6",21477
"Def8",15789
"Defa10",777
"Defa11",832
"Defa24",1037
"Defa5",2309
"Defa6",875
"Defa8",894
"Defa9",897
"Defal1",978
"Defb1",14801
"Defb10",10053
"Defb11",6885
"Defb12",2416
"Defb13",1847
"Defb14",859
"Defb15",5274
"Defb17",3516
"Defb18",912
"Defb2",13836
"Defb20",2624
"Defb21",1315
"Defb22",4280
"Defb23",4213
"Defb24",6261
"Defb25",841
"Defb26",3404
"Defb27",3633
"Defb28",1863
"Defb29",1326
"Defb3",10005
"Defb30",1794
"Defb33",2620
"Defb36",8830
"Defb37",11937
"Defb38",3233
"Defb39",3805
"Defb4",3192
"Defb40",3143
"Defb41",2522
"Defb42",6825
"Defb43",4501
"Defb44",1063
"Defb49",5172
"Defb50",12299
"Defb51",4094
"Defb52",2477
"Defb9",2843
"Degs1",6657
"Degs2",16632
"Dek",21954
"Dele1",12986
"Dennd1a",442366
"Dennd1b",220777
"Dennd1c",12087
"Dennd2a",58832
"Dennd2c",68430
"Dennd2d",19039
"Dennd3",88099
"Dennd4a",89166
"Dennd4b",12887
"Dennd4c",79556
"Dennd5a",64483
"Dennd6a",48362
"Dennd6b",12022
"Denr",20886
"Depdc1",33489
"Depdc1b",69663
"Depdc5",130465
"Depdc7",21273
"Depp1",2084
"Deptor",200596
"Dera",78137
"Derl1",22675
"Derl2",9153
"Derl3",1892
"Des",7722
"Desi1",21304
"Desi2",42886
"Det1",16233
"Deup1",62410
"Dexi",12688
"Dffa",12907
"Dffb",12487
"Dgat1",10370
"Dgat2",30360
"Dgat2l6",23466
"Dgcr2",50434
"Dgcr6",5570
"Dgcr8",32514
"Dgka",26320
"Dgkb",760567
"Dgkd",89306
"Dgke",21519
"Dgkg",190947
"Dgkh",156672
"Dgki",457132
"Dgkk",94990
"Dgkq",13962
"Dgkz",31813
"Dglucy",86181
"Dguok",27629
"Dhcr24",26533
"Dhcr7",15989
"Dhdds",28094
"Dhdh",10191
"Dhfr",30961
"Dhh",5496
"Dhodh",15662
"Dhps",4288
"Dhrs1",7310
"Dhrs11",9334
"Dhrs13",4561
"Dhrs2",6434
"Dhrs3",34738
"Dhrs4",11569
"Dhrs7",18817
"Dhrs7b",45252
"Dhrs7c",18384
"Dhrs7l1",115128
"Dhrs9",24692
"Dhrsx",4947
"Dhtkd1",51474
"Dhx15",38135
"Dhx16",18957
"Dhx29",50830
"Dhx30",27493
"Dhx32",52987
"Dhx33",16464
"Dhx34",22445
"Dhx35",58897
"Dhx36",38704
"Dhx37",20164
"Dhx38",17216
"Dhx40",38443
"Dhx57",40212
"Dhx58",11426
"Dhx8",37474
"Dhx9",36742
"Diablo",13101
"Diaph1",98465
"Diaph3",360501
"Dicer1",46131
"Dido1",34868
"Dimt1",23736
"Dio1",16235
"Dio3",1861
"Dip2a",83384
"Dip2b",177914
"Dip2c",173379
"Diras1",4865
"Diras2",1201
"Diras3",600
"Dirc2",74050
"Dis3",27996
"Dis3l",36630
"Dis3l2",500081
"Disc1",245893
"Disp1",145639
"Disp2",15505
"Disp3",30617
"Dixdc1",71187
"Dkc1",17619
"Dkk1",2203
"Dkk2",92410
"Dkk3",42353
"Dkk4",3592
"Dkkl1",5250
"Dlat",25282
"Dlc1",170181
"Dld",21018
"Dlec1",45590
"Dleu7",15974
"Dlg1",215147
"Dlg2",717420
"Dlg3",51957
"Dlg4",26189
"Dlg5",108606
"Dlgap1",572018
"Dlgap2",101555
"Dlgap3",46823
"Dlgap4",94028
"Dlgap5",31856
"Dlk1",30931
"Dlk2",4411
"Dll1",8672
"Dll3",8397
"Dll4",10966
"Dlst",23140
"Dlx1",4591
"Dlx2",1884
"Dlx3",5378
"Dlx4",5395
"Dlx5",4267
"Dmac1",1097
"Dmac2",6095
"Dmac2l",18215
"Dmap1",8004
"Dmbx1",8812
"Dmc1",43361
"Dmd",2232523
"Dmgdh",81104
"Dmkn",14431
"Dmp1",10878
"Dmpk",10346
"Dmrt1",105137
"Dmrt2",6490
"Dmrt3",13320
"Dmrta1",6541
"Dmrta2",2838
"Dmrtb1",6833
"Dmrtc1a",5318
"Dmrtc1c1",7207
"Dmrtc2",7567
"Dmtf1",40450
"Dmtn",27621
"Dmwd",6208
"Dmxl1",173267
"Dmxl2",145111
"Dnaaf1",27946
"Dnaaf2",8413
"Dnaaf3",8599
"Dnaaf4",13189
"Dnaaf5",38999
"Dnah1",62288
"Dnah11",313779
"Dnah12",154652
"Dnah17",129532
"Dnah2",125520
"Dnah5",194790
"Dnah6",219599
"Dnah7",259387
"Dnah8",247412
"Dnah9",359671
"Dnai1",70277
"Dnai2",35249
"Dnaja1",10912
"Dnaja2",18139
"Dnaja3",24898
"Dnaja4",15742
"Dnajb1",3742
"Dnajb11",16517
"Dnajb12",18229
"Dnajb13",14370
"Dnajb14",132959
"Dnajb2",8211
"Dnajb3",1014
"Dnajb4",30425
"Dnajb5",8638
"Dnajb6",63506
"Dnajb7",1315
"Dnajb8",2607
"Dnajb9",4239
"Dnajc1",154220
"Dnajc10",40018
"Dnajc11",44814
"Dnajc12",20001
"Dnajc13",109251
"Dnajc14",11946
"Dnajc15",66580
"Dnajc16",27821
"Dnajc17",33516
"Dnajc18",29627
"Dnajc19",27653
"Dnajc2",25786
"Dnajc21",26986
"Dnajc22",5108
"Dnajc24",40316
"Dnajc25",20584
"Dnajc27",29766
"Dnajc28",2820
"Dnajc3",39538
"Dnajc30",1067
"Dnajc4",3911
"Dnajc5",30299
"Dnajc5b",92153
"Dnajc5g",4130
"Dnajc6",151842
"Dnajc7",35592
"Dnajc8",18077
"Dnajc9",4304
"Dnal1",28433
"Dnal4",12821
"Dnali1",8860
"Dnase1",2939
"Dnase1l1",8482
"Dnase1l2",1598
"Dnase1l3",25982
"Dnase2",2684
"Dnase2b",15668
"Dnd1",2625
"Dner",325355
"Dnhd1",93792
"Dnlz",1760
"Dnm1",43961
"Dnm1l",49242
"Dnm2",81626
"Dnm3",469548
"Dnmbp",93245
"Dnmt1",45981
"Dnmt3a",104883
"Dnmt3b",77002
"Dnmt3l",14577
"Dnpep",8870
"Dnph1",2979
"Dntt",31732
"Dnttip1",23966
"Dnttip2",11729
"Doc2a",3641
"Doc2b",24663
"Doc2g",3524
"Dock1",514227
"Dock11",183092
"Dock3",352328
"Dock4",216361
"Dock5",174458
"Dock6",52234
"Dock7",184642
"Dock8",193978
"Dock9",265163
"Dohh",4736
"Dok1",2460
"Dok2",5249
"Dok3",4761
"Dok4",10671
"Dok5",137290
"Dok6",457782
"Dok7",31825
"Dolk",2039
"Dolpp1",8528
"Donson",9652
"Dop1a",102304
"Dop1b",101938
"Dot1l",38638
"Doxl1",3617
"Doxl2",3787
"Dpagt1",7066
"Dpcd",18993
"Dpep1",15469
"Dpep2",6433
"Dpep3",5780
"Dpf1",9582
"Dpf2",15296
"Dpf3",249902
"Dph1",13029
"Dph2",2953
"Dph3",5417
"Dph5",32728
"Dph6",127260
"Dph7",8478
"Dpm1",19544
"Dpm2",2588
"Dpm3",516
"Dpp10",209145
"Dpp3",22415
"Dpp4",81618
"Dpp6",452300
"Dpp7",4253
"Dpp8",51333
"Dpp9",36054
"Dppa1",19706
"Dppa3",3631
"Dppa3l1",450
"Dppa4",5697
"Dppa5",853
"Dpt",28858
"Dpy19l1",86457
"Dpy19l2",119098
"Dpy19l3",66234
"Dpy19l4",55450
"Dpy30",20767
"Dpyd",870941
"Dpys",78168
"Dpysl2",65311
"Dpysl3",102955
"Dpysl4",15510
"Dpysl5",84433
"Dqx1",8839
"Dr1",11138
"Dram1",33993
"Dram2",27576
"Drap1",2638
"Draxin",13964
"Drc1",34804
"Drc3",40142
"Drc7",17702
"Drd1",2236
"Drd2",64866
"Drd3",52251
"Drd4",3188
"Drd5",1428
"Drg1",16029
"Drg2",12215
"Drgx",29559
"Drosha",112306
"Drp2",50189
"Dsc1",29267
"Dsc2",32049
"Dsc3",36662
"Dscam",248875
"Dscaml1",317763
"Dscc1",15770
"Dse",78855
"Dsel",4010
"Dsg1",29295
"Dsg2",58401
"Dsg3",37759
"Dsg4",36746
"Dsn1",13485
"Dsp",47584
"Dspp",6095
"Dst",293971
"Dstn",26791
"Dstyk",47992
"Dtd1",160976
"Dtd2",6288
"Dthd1",46847
"Dtl",37085
"Dtna",186120
"Dtnb",201798
"Dtnbp1",91961
"Dtwd1",11588
"Dtwd2",87304
"Dtx1",29514
"Dtx2",39599
"Dtx3",5068
"Dtx3l",9695
"Dtx4",22882
"Dtymk",8835
"Duox1",33166
"Duox2",17741
"Duoxa1",10591
"Duoxa2",3369
"Dupd1",39827
"Dus1l",7676
"Dus2",43217
"Dus3l",4535
"Dus4l",15092
"Dusp1",2793
"Dusp10",36796
"Dusp11",14184
"Dusp12",9093
"Dusp13",29764
"Dusp14",19915
"Dusp14l1",597
"Dusp15",10502
"Dusp16",44766
"Dusp18",6621
"Dusp19",12510
"Dusp2",2175
"Dusp21",831
"Dusp22",50486
"Dusp23",1603
"Dusp26",7273
"Dusp27",29076
"Dusp28",1831
"Dusp3",13868
"Dusp4",12995
"Dusp5",13412
"Dusp6",4230
"Dusp7",7036
"Dusp8",3032
"Dusp9",3925
"Dut",11003
"Dux4",10950
"Dvl1",11676
"Dvl2",9219
"Dvl3",17225
"Dxo",2083
"Dydc1",19103
"Dydc2",10554
"Dym",317041
"Dynap",3200
"Dync1h1",126916
"Dync1i1",313212
"Dync1i2",51162
"Dync1li1",33618
"Dync1li2",22870
"Dync2h1",212365
"Dync2li1",32825
"Dynll1",2373
"Dynll2",8025
"Dynlrb1",21165
"Dynlrb2",11514
"Dynlt1",6855
"Dynlt3",9083
"Dyrk1a",91005
"Dyrk1b",8593
"Dyrk2",12421
"Dyrk3",10647
"Dyrk4",40616
"Dysf",189024
"Dytn",54111
"Dzank1",58764
"Dzip1",53403
"Dzip1-ps1",2059
"Dzip1l",40304
"Dzip3",68002
"E130309D02Rik",13500
"E2f2",18147
"E2f3",74685
"E2f4",7397
"E2f5",14755
"E2f6",16236
"E2f7",40806
"E2f8",15492
"E4f1",11653
"Eaf1",14750
"Eaf2",44435
"Eapp",21747
"Ear1",456
"Ears2",27839
"Ebag9",17946
"Ebf1",389197
"Ebf2",198644
"Ebf3",117967
"Ebf4",54218
"Ebi3",3970
"Ebna1bp2",4565
"Ebp",6320
"Ebpl",23400
"Ecd",30287
"Ece1",103255
"Ece2",15826
"Ecel1",11804
"Ech1",6276
"Echdc1",43465
"Echdc2",18998
"Echdc3",20539
"Echs1",8849
"Eci1",13352
"Eci3",82157
"Ecm1",5240
"Ecm2",32361
"Ecpas",108468
"Ecscr",9276
"Ecsit",13453
"Ect2",62092
"Ect2l",39697
"Eda",490088
"Eda2r",41221
"Edar",83898
"Edaradd",41093
"Edc3",44063
"Edc4",13697
"Eddm3b",1188
"Edem1",29235
"Edem2",25830
"Edem3",64384
"Edf1",4306
"Edil3",512112
"Edn1",6001
"Edn2",4895
"Edn3",23718
"Ednra",63348
"Ednrb",29378
"Edrf1",37186
"Eea1",168274
"Eed",27081
"Eef1a1",1950
"Eef1a2",9176
"Eef1akmt1",17917
"Eef1akmt2",24088
"Eef1akmt3",7072
"Eef1b2",2721
"Eef1d",8410
"Eef1e1",12133
"Eef1g",10605
"Eef2",5271
"Eef2k",62089
"Eef2kmt",10064
"Eefsec",195853
"Eepd1",106205
"Efcab1",13231
"Efcab10",6680
"Efcab11",151763
"Efcab12",21070
"Efcab14",40419
"Efcab2",110702
"Efcab3",26734
"Efcab5",104012
"Efcab6",170648
"Efcab7",182603
"Efcab9",7273
"Efcc1",27250
"Efemp1",92596
"Efemp2",7018
"Efhb",73076
"Efhc1",39267
"Efhc2",200688
"Efhd1",46587
"Efhd2",16034
"Efl1",139326
"Efna1",7427
"Efna2",10631
"Efna3",7345
"Efna4",4268
"Efna5",168332
"Efnb1",12812
"Efnb2",43986
"Efnb3",5995
"Efr3a",81372
"Efr3b",71103
"Efs",11142
"Eftud2",51854
"Egf",75306
"Egfl6",57909
"Egfl7",9016
"Egfl8",2395
"Egflam",177149
"Egfr",179312
"Egln1",36836
"Egln2",7780
"Egln3",25467
"Egr1",3802
"Egr2",4563
"Egr3",3987
"Egr4",2463
"Ehbp1",288905
"Ehbp1l1",21983
"Ehd1",22373
"Ehd2",18271
"Ehd3",26023
"Ehd4",63989
"Ehf",38333
"Ehhadh",33261
"Ehmt1",162864
"Ehmt2",16924
"Ei24",12071
"Eid1",1720
"Eid2",708
"Eid2b",453
"Eif1",2406
"Eif1a",11357
"Eif1ad",5298
"Eif1ax",15530
"Eif1b",2655
"Eif2a",33290
"Eif2ak1",33362
"Eif2ak2",37368
"Eif2ak3",61150
"Eif2ak4",89510
"Eif2b1",21327
"Eif2b2",7374
"Eif2b3",66852
"Eif2b4",5507
"Eif2b5",9987
"Eif2d",18928
"Eif2s1",24670
"Eif2s2",20720
"Eif2s3",24056
"Eif2s3y",19655
"Eif3a",30195
"Eif3b",24458
"Eif3c",18195
"Eif3d",12439
"Eif3el1",32701
"Eif3f",9045
"Eif3g",4092
"Eif3j",22236
"Eif3k",10376
"Eif3l",11049
"Eif3m",17645
"Eif4a1",5508
"Eif4a2",6824
"Eif4a3",10005
"Eif4b",21836
"Eif4e",31971
"Eif4e2",28980
"Eif4e3",42482
"Eif4ebp1",13374
"Eif4ebp2",16681
"Eif4enif1",42489
"Eif4g1",18416
"Eif4g2",12148
"Eif4g3",167343
"Eif4h",16651
