"","NPCbyNSC","AveExpr","F","P.Value","adj.P.Val"
"Kbtbd3",0.786136703547683,3.19304737862024,15.6521247650502,0.00309705203521224,0.030621525827956
"Poc1b",-0.934774085505946,1.71732639424477,15.6446981915331,0.00310156044583865,0.0306443836968095
"Irf2bpl",1.24168522215671,4.95075790577848,15.6357161896431,0.00310702379318864,0.030666363044331
"Nadk",-1.0504281825466,4.46809885148824,15.6338156610896,0.00310818130203455,0.030666363044331
"Nrbp2",1.59228163612357,1.15172388218913,15.6221801508756,0.00311527932900685,0.0306959594023451
"Lims2",1.41494391813832,1.60064548030683,15.6216854130814,0.00311558157219703,0.0306959594023451
"Efhd1",0.911504563928401,1.02305527057531,15.5993670659624,0.00312925345084309,0.0308068964963358
"Nucks1",-1.12338279609033,5.85329154555799,15.5929978459098,0.00313316854068224,0.0308068964963358
"Fosb",-2.49343473635757,4.11665567464797,15.5890127291286,0.00313562118445128,0.0308068964963358
"Knl1",-1.80308516869011,2.75169864669536,15.5889263669374,0.00313567436203834,0.0308068964963358
"4930578M01Rik",1.6059113235892,2.93035778168596,15.5831622474144,0.00313922610920334,0.030820086875085
"Chaf1b",-1.67382693965964,4.09747119768415,15.5793109133328,0.00314160196476499,0.0308217222295615
"Fbln5",0.832848172820313,0.581548181798963,15.5617353047972,0.00315247206863142,0.030876201190234
"Cyp39a1",-1.016205555627,3.32655608180494,15.5600990786659,0.00315348636683356,0.030876201190234
"Stmn3",1.19468105641451,7.46529949051858,15.5596021804902,0.0031537944732337,0.030876201190234
"Pou3f1",1.14699874884239,1.15745244387384,15.5480629860347,0.00316095978879904,0.0309246493783559
"4632432E15Rik",0.880932062805338,0.440466031402669,15.5404670062925,0.00316568737712785,0.0309491973358869
"Lmcd1",1.049730892925,2.70077172878448,15.5171934329503,0.00318022613696884,0.031051255139543
"Pdlim2",3.0753987644107,4.37484322833247,15.5162396446616,0.00318082369247898,0.031051255139543
"Selplg",-2.11151287429472,3.15761679024489,15.5107828320299,0.00318424505863939,0.031051255139543
"Tmub1",1.43989347299095,6.71465123349385,15.5095327674486,0.00318502946775758,0.031051255139543
"Gpr137c",1.27098624529257,2.35771822961014,15.5033074751125,0.00318893931520942,0.0310676622810661
"Rab3c",0.85015832904622,0.857434073450605,15.4721897425005,0.00320857099733413,0.031237106757717
"Dtx3l",-1.81884391019522,3.64547108726042,15.4647409622776,0.00321329214363762,0.0312612543207033
"Pde8b",0.963315212725758,1.18221126419378,15.4567758051834,0.00321834994779266,0.0312787207736316
"Lrrc23",1.88313341576672,1.87643547222703,15.4548542445372,0.00321957157414773,0.0312787207736316
"Thbs4",1.22885545258887,1.29078749389218,15.4440655837651,0.00322644093628444,0.0312939331763709
"Tm4sf1",2.6568926163335,3.17830492336444,15.4438560997122,0.00322657449578392,0.0312939331763709
"Espl1",-1.4704556398117,2.72112068364923,15.4405688648711,0.00322867120126215,0.0312939331763709
"Spag1",0.822870821557138,1.02662253932561,15.4383147012444,0.00323010994007412,0.0312939331763709
"Kpnb1",-1.09230344976833,4.45220096407311,15.4186686424571,0.00324268234089976,0.0313794441640333
"Ablim2",0.822182694734998,0.486601078668317,15.4174958155939,0.0032434347705925,0.0313794441640333
"Galc",-0.970745818582433,2.4016025246808,15.4045565970892,0.00325175009544115,0.0314380911860703
"Clasrp",1.08452151683266,1.27093095426313,15.3950109236837,0.00325790123375427,0.0314757480000733
"Gpsm2",-1.37761794408636,3.17439820239943,15.3896305894094,0.0032613745178088,0.0314874988913152
"Ftl1-ps1",-1.09723000381135,6.03452710840076,15.3847622671554,0.00326452116162613,0.0314960821063942
"Nfe2",-1.03791772824231,0.763198788070089,15.3777354366456,0.00326906948640313,0.031518167522329
"Atp13a5",1.34932554616183,1.23366130151477,15.3566152332219,0.00328278673605533,0.0316285619852955
"Ptprc",-1.73536473986575,1.22456959479574,15.347906840372,0.00328846312516021,0.0316613865142236
"Ip6k2",1.18818088698953,4.7938249760301,15.3404059234758,0.00329336203794758,0.0316866853733839
"Ntpcr",-1.55248275305245,4.27616585629586,15.3288783389911,0.00330090815319129,0.0317374015473272
"1700027J19Rik",1.15717392185108,0.657353743648814,15.3226126359987,0.00330501860879359,0.0317550376110739
"Ankrd50",1.13699405448997,1.1806906471104,15.3134171998514,0.003311062344,0.0317912118108355
"Tulp4",0.759615194201174,2.73025722793956,15.3069554074381,0.00331531744150214,0.0318101744335601
"Sncg",1.239566967733,0.995750485768862,15.298481211094,0.00332090781568117,0.0318419140457512
"Plxnb2",-0.858627043100588,4.97881956461794,15.2944590785237,0.00332356521190708,0.0318455070544751
"Ada",-1.45346911018247,1.44871218638534,15.2846231211883,0.00333007469037947,0.0318859794135099
"Crybb3",1.69325299645088,2.431442410595,15.2676921974692,0.00334131608402691,0.0319696169686436
"Ttk",-1.79018565152719,2.87982017520057,15.2628838336283,0.00334451705714364,0.0319696169686436
"Asphd2",0.997739242708287,4.19936759993434,15.2611319434448,0.00334568423584114,0.0319696169686436
"Commd9",0.827941892125296,4.96312750618958,15.2529877046646,0.00335111677388144,0.0319996099332102
"Id3",1.91849322122482,7.58134855531286,15.2372551739048,0.00336164148900417,0.0320781534973305
"Cad",-1.63951784389425,3.39760918185791,15.209905593277,0.0033800338244091,0.0322316144117097
"Brd3os",1.04211171188698,6.17918524198103,15.1929960228698,0.00339146672387553,0.0323054741496246
"Neo1",0.9297386342116,2.28700957821922,15.1916031788256,0.00339241055330801,0.0323054741496246
"Selenok",0.97255918693574,8.90951958784533,15.1799716815275,0.00340030488918696,0.0323585631030336
"S1pr1",0.979501659705264,8.16380134918973,15.1694912650316,0.00340743716798811,0.0324043326043641
"Endod1",1.43337064898026,2.82986053058226,15.1636795942931,0.00341140006666883,0.0324199198433902
"Oas1a",-2.36230986213391,2.57419956543033,15.1278377873906,0.00343596465391323,0.0326201981790659
"Serinc2",1.53160441287752,1.51082089213339,15.1237674519161,0.00343876791706,0.0326201981790659
"Mcm10",-1.8149034906533,3.41382639794166,15.1227210439556,0.00343948903457859,0.0326201981790659
"Tapbp",-1.38539538741331,5.8580328496993,15.1158843689852,0.00344420497321521,0.0326237518832238
"1110038B12Rik",1.49516215726895,6.68232898610422,15.1153981836484,0.00344454064396736,0.0326237518832238
"Sec62",0.777064557615676,5.79513312079341,15.1063525767754,0.00345079316603781,0.0326607974622751
"Gstm5",1.16318338021748,10.4731212189289,15.0983245596087,0.00345635389875286,0.0326912496552551
"Rgs3",-0.990469212105123,1.30261995133454,15.0798860554231,0.00346916702848003,0.0327902094948001
"Scg3",1.43432394423371,5.56915786319669,15.0460189296215,0.00349285287650188,0.0329730516917697
"Ddx39",-1.19531068304445,6.10601788218573,15.045469856215,0.00349323850623149,0.0329730516917697
"Zfp558",1.32016801362373,1.97106158112063,15.0376888751409,0.00349870889146279,0.0330023581776859
"Aars",-0.930367465301145,5.46965935786642,15.0187935738573,0.00351203668274643,0.0331056917304024
"Prcd",1.11275869419439,0.634917206080941,15.0139951524328,0.00351543109544624,0.0331153134453548
"Lum",3.52093489568751,3.50641234549392,15.0093771238345,0.00351870167512924,0.0331237564573063
"C4b",-2.35174460906871,4.68453050099913,15.0046635809675,0.00352204372573258,0.0331311744791294
"Qdpr",1.96732100314223,4.41674469923588,15.0015699198062,0.0035242393324513,0.0331311744791294
"Zfp799",0.848256383097449,1.59237025333959,14.9822165819933,0.00353801254912318,0.0332137988632434
"Pglyrp1",1.77975326253831,2.2451842615396,14.9819473437028,0.00353820462061838,0.0332137988632434
"Cep55",-1.28778432376865,3.1496606757795,14.9791926485296,0.00354017051893362,0.0332137988632434
"Tnc",1.16324409474827,1.74430270515024,14.9669853990647,0.00354889830809464,0.033273306650691
"Zfand6",0.928115677918085,4.06986908821544,14.9625807354289,0.00355205393859513,0.0332805268618809
"Zfp783",0.921558543340823,3.34254366556783,14.9481177797771,0.00356243970847576,0.0333554338073458
"Kif15",-1.26180684471138,2.6482736627363,14.9287130949563,0.00357643232365641,0.0334300548522641
"1010001B22Rik",1.32230682435577,5.01474548305916,14.9280157591803,0.00357693641470376,0.0334300548522641
"Mrln",1.16575733377021,0.753998280385094,14.9271005173339,0.00357759815743892,0.0334300548522641
"A330076H08Rik",1.01037854029478,0.59388489862169,14.9081710658958,0.00359131814706762,0.0335273628208031
"Jkamp",0.905599637630363,5.47068837898303,14.9033690071385,0.00359480885397269,0.0335273628208031
"Hrk",-1.27589060045426,2.65742357177724,14.9028017544566,0.00359522147372385,0.0335273628208031
"Slc44a1",0.823823487083986,2.15045526133252,14.8778906343043,0.00361339890700481,0.0336743675027549
"Gm43143",-1.45131031615881,1.09931694611051,14.8661405913546,0.00362201169328828,0.0337320995547829
"Btg2",-1.89997650836801,10.2177375082669,14.856680465301,0.00362896416085032,0.0337573525328236
"Pole2",-1.2019789889419,2.44313557421457,14.8558671161947,0.00362956266928789,0.0337573525328236
"Dnase2a",-2.29554592073591,3.75537048477282,14.8486682300151,0.0036348652677582,0.0337795441211113
"Skp2",-1.42388914920571,3.22208349241063,14.844295923784,0.00363809045716707,0.0337795441211113
"Dtl",-2.00590023473642,3.63561839930459,14.8427757879266,0.00363921258791701,0.0337795441211113
"Sh2b3",-0.962860825228265,1.53910834686547,14.8360907545698,0.00364415234267645,0.033802905141409
"Nfatc2",-0.968822535006306,0.698764870053208,14.8288498138004,0.00364951209789082,0.0338301284237042
"Rcc1",-2.0509125742686,2.9243939856297,14.8186042133479,0.00365711233603254,0.0338780705179216
"Dclre1c",-2.11823652841867,2.9520493466215,14.8102891315815,0.00366329469400029,0.0339128230099522
"Fen1",-1.31933411957568,2.40413111348893,14.7917741534601,0.00367710662494161,0.0340181130799472
"Dusp15",1.5150491769826,0.917368145016263,14.7763740790261,0.00368864326768885,0.0340885803516966
"Rnaseh2c",-1.69899130922817,6.70531825150798,14.7739863254615,0.00369043595215939,0.0340885803516966
"Snx15",0.884756632868616,4.64696164877134,14.7718324339718,0.00369205396827565,0.0340885803516966
"B4galnt4",1.23584731877271,2.24577840742729,14.7607324232102,0.00370040608861803,0.0341430987713692
"Mgat5b",0.926338984756163,0.57962676032975,14.7537449820838,0.00370567555167195,0.0341691207015039
"Ifitm3",-1.52921056482287,9.71489322963325,14.7457321609088,0.00371172955317579,0.0342014648714693
"Rcn2",0.910270371066444,5.17513388263763,14.7426170537148,0.00371408639382668,0.0342014648714693
"Mpp1",-1.42062520556373,3.90273369713006,14.7360051987626,0.00371909486717571,0.0342249950474725
"Gm38214",1.94380082710055,1.58414328606062,14.7204578811882,0.00373090442732346,0.0343110399905007
"Mcm5",-1.87862718517589,5.85260102832901,14.712370070445,0.00373706591038995,0.034321411577932
"Sln",2.08922005949738,1.45624445886503,14.7113027362653,0.00373787995678575,0.034321411577932
"Mrm1",-1.59240646556551,1.98910382430419,14.7092939460766,0.00373941262980838,0.034321411577932
"Pik3cd",-1.65200693980302,1.69453847266951,14.6909884670996,0.00375341476468879,0.0344253286089805
"Capg",1.23247378697317,2.08729526246728,14.6880480937065,0.00375566985469631,0.0344253286089805
"Sema5a",0.915432122206747,0.646557482684564,14.6619857013455,0.00377573052813368,0.0345864849625692
"Pabpc1",-0.785103633955917,6.83310062494564,14.6575726019674,0.00377914028790748,0.034595004039762
"Gm32633",0.924143295805541,0.46207164790277,14.648796114989,0.00378593256205965,0.0346344558513404
"Tspan3",1.04031165696212,4.64208570247637,14.6403357296982,0.00379249429409825,0.0346717482942102
"Tspyl2",2.2237687218998,3.01712885694924,14.6236561624147,0.00380547134765531,0.0347390095281312
"Nmb",2.16505814900641,2.88730351591036,14.6221885780777,0.00380661574845664,0.0347390095281312
"Gm4737",-1.00842316425419,4.19673683016384,14.6212834822632,0.00380732173812003,0.0347390095281312
"Narf",1.04499009467384,4.00279414510288,14.594526797166,0.00382826469662839,0.0348840687573771
"Dusp6",-3.49579792823941,7.43441565146297,14.5939777794679,0.00382869589161287,0.0348840687573771
"Cenpe",-1.64802680727037,3.41548065847682,14.5913998989731,0.00383072133440626,0.0348840687573771
"Kif20b",-1.82451990193574,2.53923487596195,14.5845630285428,0.00383609939927202,0.0348989037306408
"Sbk1",1.32223056680569,3.6228058050837,14.5829704642907,0.00383735347450383,0.0348989037306408
"Clec14a",-2.06041065396998,1.96827564526185,14.5601622459647,0.00385536891794008,0.0350301728981061
"Bbip1",0.780007046860323,5.86030551750537,14.5583443689033,0.00385680923026959,0.0350301728981061
"Hnrnpf",-0.768069114953317,5.80480965831015,14.5520068117148,0.00386183563899614,0.0350530052047073
"Calr3",1.03168657644078,2.09677075773426,14.5446564825556,0.00386767529926045,0.0350831847204048
"Cnih3",0.936405825280251,0.754856173460183,14.5276001885045,0.00388126764837062,0.0351727434928828
"Ulbp1",-0.810403623093945,1.29190536186568,14.5259436633472,0.00388259085219981,0.0351727434928828
"Srpx2",1.47145942767611,0.900805960217918,14.4874544015909,0.00391349084858128,0.0354296630944565
"Sept5",1.07937460659582,3.44958796306567,14.4816347389537,0.00391818905490916,0.0354491929345251
"Dusp22",-1.07282126143998,2.29426904695482,14.4627564165427,0.00393347691263205,0.0355529270061217
"Pros1",-1.29709437833829,2.07423423801884,14.4611864255219,0.00393475158034922,0.0355529270061217
"Ahdc1",0.99346666140409,1.49739643446586,14.4346239223564,0.00395639408228984,0.0357253422925732
"Bgn",1.4143765100716,6.30440929237972,14.4303500466329,0.00395988987802308,0.035730869120346
"Gstm2-ps1",1.34500253688488,1.15279284104119,14.4254189823509,0.00396392789866285,0.035730869120346
"Cldnd1",0.898855953180898,8.23168428400311,14.4244894417628,0.00396468965653326,0.035730869120346
"Pltp",-1.41956449436137,6.20242558621241,14.419583010651,0.00396871343236267,0.0357342319381132
"Parp10",-1.77021910826079,1.69737224430419,14.4177894064118,0.00397018561422661,0.0357342319381132
"Zfp36l2",-1.58370938644602,6.61966649445772,14.3873782880827,0.00399524857321171,0.0359296348458601
"Arhgef6",-1.19786778316395,1.11671917473859,14.3852058614875,0.00399704632505016,0.0359296348458601
"Tyms",-1.08351847304854,6.31066636668828,14.3719511107167,0.00400803644601898,0.0360052263093437
"Mpv17l",1.06036695979782,1.80376871893447,14.3600623890705,0.00401792529071284,0.0360708338035616
"Bmp4",0.939669723024803,0.915223644895301,14.3405304389783,0.00403423632120171,0.0361595255216961
"Ccna2",-2.44078043051515,4.26140985093566,14.3387895554156,0.00403569403960376,0.0361595255216961
"Slx1b",1.26244925893503,4.12661511317814,14.3383909139141,0.00403602793004441,0.0361595255216961
"Bnip3l",0.785771576850072,6.35232544507307,14.3358317314629,0.00403817222871497,0.0361595255216961
"Tspan14",-1.06645022342537,3.66396248171966,14.3233053250418,0.0040486879704589,0.0362083835764475
"Tpx2",-2.11761812730569,4.50703961524168,14.3231491078147,0.00404881932329282,0.0362083835764475
"Ccl4",-3.80152678622811,6.02949014419351,14.3034876995167,0.00406539287959116,0.0363333094575121
"Wnt3",1.11042206593672,0.796641004015614,14.2949564811767,0.00407260998844033,0.0363745082898406
"St7",0.909056337883544,1.45043893395482,14.261034386826,0.00410146190095676,0.0366020587009177
"Irgm1",-1.23448518152255,5.03749277871619,14.2588427588524,0.00410333451424524,0.0366020587009177
"Emp1",-1.24969962277534,1.97147362886389,14.2500532295698,0.00411085511765705,0.0366457122980406
"Gm6133",3.44290726485523,2.37664398708302,14.2444079097619,0.00411569430009976,0.0366654222098926
"Ripor2",-1.12091483800949,0.872746609776119,14.2335675602649,0.00412500616713483,0.0367249272735788
"Daglb",-1.5687562154014,3.48243177911803,14.2145171179762,0.00414143283876882,0.0368476591413673
"2610306M01Rik",0.943478141640298,7.09965313784174,14.2100425672577,0.0041453026824506,0.0368585836347153
"Ptbp1",-1.27620977888272,4.6611442586318,14.1858799216685,0.00416627626649871,0.0370214778305246
"Ndfip2",0.822054495340343,2.03033192497605,14.173073390546,0.00417744502074681,0.0370970945158745
"Nat8f2",0.98812046794974,1.04783459087186,14.1642612709136,0.00418515140293353,0.0371418875460087
"Svop",1.06884010278742,1.03288061860127,14.156119934581,0.00419228658394824,0.0371612645437649
"Pacsin1",0.997915366400834,1.178691076321,14.1546144329389,0.00419360765143961,0.0371612645437649
"Slc35e4",1.14557938300889,2.94255970290785,14.1526571628267,0.00419532590182995,0.0371612645437649
"Srgap2",-1.32927849245272,1.96904264828515,14.141825441867,0.00420485040278371,0.0372219974424084
"Abcd1",-1.35656736775945,3.82721334583875,14.1299479683996,0.00421532477992419,0.0372910564392659
"Nsg2",1.00524276002729,4.14178625059853,14.1224610877377,0.00422194358065461,0.0373259409972829
"Srxn1",1.04367141831072,3.6355356676305,14.1124384646507,0.00423082396449369,0.0373807632227052
"Shisa5",-1.08510875074318,5.10835070328636,14.1009930957846,0.0042409928256634,0.037446892981538
"Gabarapl1",0.943105382829692,5.2045872074491,14.0957284261205,0.00424568033176625,0.0374645707200955
"Rad51ap1",-1.67200671926025,3.69186471444729,14.0844239307025,0.00425576688797891,0.0375298380873539
"Tcea2",0.916704274109943,2.22181927704293,14.0783273336506,0.00426121877171717,0.0375541775642616
"Csrnp2",1.29054674151238,3.32298518172254,14.0650741578407,0.00427309984144036,0.0376351110403627
"Vegfb",-0.732982995715157,4.56907943635274,14.0593869655794,0.00427821062265086,0.0376563510388657
"Pnliprp2",1.13925141131314,0.57881577449128,14.0428427112388,0.00429312051983766,0.0377637606382441
"Cybrd1",1.43268785287617,0.839513236199122,14.0337783681071,0.00430131629564168,0.0377882705058665
"Vamp8",-1.38589597073379,6.79301266445008,14.0337696640191,0.00430132417484883,0.0377882705058665
"Tvp23b",0.798944017624325,3.63850775245845,14.0276782132741,0.004306842662132,0.0378129402010092
"Ccdc186",1.09179860238554,2.85931625762206,14.0126904433998,0.00432045748155625,0.0378921403853703
"Adamtsl5",-1.49138463329007,1.18354556007849,14.0117696552709,0.00432129563136149,0.0378921403853703
"Trim3",1.14155299744364,1.66055241137535,14.0068491217286,0.00432577792268478,0.0379076179644317
"Synpr",1.12563270590815,1.26982670774512,13.9975884876987,0.0043342291563125,0.0379458906095391
"Sult4a1",1.37088224626331,1.78262912599279,13.9961045822222,0.00433558523629885,0.0379458906095391
"Tcn2",-1.454342855864,6.50681725219613,13.9888180664933,0.00434225159621981,0.0379804087892556
"Ccp110",1.12175586885776,3.51518927610367,13.9770201329566,0.00435307193543854,0.0380511945935483
"Pdlim7",1.00798128993899,3.8642838901698,13.9650989376565,0.00436403874317722,0.0381231712624079
"St3gal5",1.13085706319195,2.38231030122182,13.9603819639509,0.00436838738802185,0.0381372793806588
"Mcpt4",3.2768073126303,1.77982547815832,13.9570201876189,0.00437148988303796,0.0381404974097952
"Plcd1",1.25803782167871,3.66544872905902,13.953448417048,0.0043747891211779,0.0381449081487147
"Sgk1",1.76575237272122,2.74177322809215,13.9505551711045,0.00437746383385365,0.0381449081487147
"Ighd",-1.43501735638146,0.729932381898784,13.9416517119122,0.00438570731699467,0.0381685441877489
"Rasgrp4",-1.33016488665038,1.04401942134049,13.9377763506401,0.00438930132752059,0.0381685441877489
"Keap1",-1.1080740550881,3.89780301124155,13.9355125697689,0.0043914024202487,0.0381685441877489
"Scrt2",2.09304815069965,2.52732750241558,13.9344819231949,0.00439235940507101,0.0381685441877489
"Masp1",0.82249109253612,1.41773955374006,13.9328709186188,0.00439385577847644,0.0381685441877489
"Phf11b",-1.34123399558587,0.936521798668675,13.918773539656,0.00440697661844023,0.0382355189451452
"Cry2",1.14086209839186,1.6475621480659,13.9186979221067,0.00440704712664279,0.0382355189451452
"Wfdc1",1.1738457004442,1.48883350244653,13.9155890390821,0.00440994713930055,0.0382369002736992
"Plod1",-0.982680477483933,5.58367720705862,13.8908555517602,0.00443310201881713,0.0384137927108806
"Lrrc74b",1.16100689289156,0.580503446445781,13.8832931076271,0.00444021137545315,0.0384403230757948
"Slc43a1",-1.2751784757574,1.20564368167618,13.8799534275021,0.00444335539203383,0.0384403230757948
"4930563E22Rik",2.20214339677629,2.73415199701608,13.8785514202047,0.00444467606838404,0.0384403230757948
"Tep1",-1.19150140855658,1.51340035949193,13.8739220034008,0.00444904033292381,0.0384403230757948
"Tspoap1",1.17164065406207,1.15428901044955,13.8722357451418,0.00445063130840486,0.0384403230757948
"Rreb1",-1.16927977806339,1.11957317068014,13.8700026301426,0.00445273930835861,0.0384403230757948
"Scimp",-1.11245826643922,0.704054244535626,13.8671314701978,0.00445545139513728,0.0384403230757948
"Tceal5",1.11180596547903,3.06887362679638,13.863465877899,0.00445891682847703,0.0384464454104345
"Mboat2",0.869240841594674,1.47575721789454,13.854349554015,0.00446754962282571,0.0384893073394259
"Fabp5",1.2913657495423,9.68740495524475,13.8523924006419,0.00446940562611067,0.0384893073394259
"Dhrs1",0.97776350904551,7.28785491881643,13.8405679232974,0.00448063901521256,0.0385396042472794
"3110002H16Rik",0.988592347081238,3.55891837626851,13.840429067871,0.00448077113390346,0.0385396042472794
"Gm48699",1.37303533972613,0.781538429580883,13.8284259949529,0.00449220984395617,0.0386141833228789
"Cyfip1",-1.12939042044792,4.01755144830435,13.818286264462,0.00450190058565782,0.0386736546000691
"Defb42",1.49717582723181,1.25391050498438,13.8109443495921,0.00450893331815246,0.0387030336393845
"Slc20a2",1.12202853068057,2.16374967041948,13.8089260736321,0.00451086894829325,0.0387030336393845
"Gm26910",2.60385886132931,2.79024874402459,13.7986342618393,0.0045207550999324,0.038764016225665
"Dll1",-1.02269845353925,3.84263423679158,13.7940874678307,0.00452513109426229,0.0387777050958558
"Gclc",0.883011055523865,2.25201006697293,13.7894879212346,0.00452956311763426,0.0387918570006848
"L3mbtl2",-0.943340067198018,2.6564908790256,13.7758855670133,0.00454270106884124,0.0388805046695731
"Gjb1",2.81296414131408,3.80598156632628,13.7577422417199,0.00456029738231287,0.0390071788967791
"Gm42427",-1.66354995939235,7.25686426782051,13.7496358007841,0.00456818628545971,0.0390114832898434
"Pdzd4",1.05036125973263,1.61806777054192,13.7472141258125,0.00457054620290989,0.0390114832898434
"D630033O11Rik",0.842754324817199,0.5534304917714,13.7456723959388,0.00457204939035023,0.0390114832898434
"Gstm2",1.54048172880539,2.93466443968958,13.7431906561023,0.00457447035484521,0.0390114832898434
"AC116487.3",2.1588217078189,1.47524618388488,13.7428710849794,0.00457478221361793,0.0390114832898434
"Rabac1",1.03196410803692,8.17507194009401,13.7377872361548,0.00457974686126108,0.0390299624077296
"Med18",-0.876308886726114,5.74820700689532,13.7159997285379,0.00460109809609479,0.0391879850663116
"Nav1",0.896215421295951,2.98543775070276,13.7115256889974,0.00460549756305032,0.0392015231861593
"Pnmal1",1.12658868044236,4.96867762684145,13.7041063323776,0.00461280457103313,0.0392395124039612
"Cndp2",-2.02610038326177,5.08636664983014,13.7012859352381,0.00461558596909901,0.0392395124039612
"Zc2hc1a",0.91932390613598,3.12288682888853,13.6962857249381,0.00462052206915531,0.0392575538287367
"Gbp7",-2.47385928734307,4.48444786353686,13.6649501907576,0.00465160288924417,0.0394975726767166
"Apobec3",-2.01021345070833,3.79160964522558,13.6517512958849,0.00466477080089078,0.0395526482207851
"Inpp5e",0.889076934806012,2.62844358411522,13.6503713570034,0.00466615012443659,0.0395526482207851
"Ccdc80",1.52955250823649,3.21404621554102,13.649926953556,0.00466659443562556,0.0395526482207851
"Ifih1",-0.974083684559176,1.11384483366072,13.6408611282753,0.00467566965418288,0.0396055053706772
"Stxbp1",1.1714450650406,2.51878717489342,13.6210070998102,0.00469561957050394,0.0397503571772454
"Epha4",1.23025882614687,3.38260430977771,13.6176513669492,0.00469900176096408,0.0397548657169253
"D7Ertd443e",0.930843970200923,0.567834827862821,13.6070970763858,0.00470965865394605,0.0398208775037584
"Mfsd13a",1.32794903070678,1.98621806566176,13.6027170932898,0.00471408987184744,0.0398342021817951
"Gdpd3",-2.20607572002414,3.01435974051287,13.5902422389695,0.00472673855119742,0.0399169064937986
"Oasl2",-2.2278337525742,3.3960762074844,13.5813303958607,0.00473579993051423,0.0399481756150818
"Mbnl1",-1.14730839318337,3.42039121528826,13.5784368651888,0.00473874656939588,0.0399481756150818
"Tcf19",-1.47357548011431,6.83878776874449,13.5781570325354,0.00473903165672428,0.0399481756150818
"Actr10",0.78667928153437,5.35848211851967,13.5590912253957,0.00475850485171419,0.0400598948435395
"Lrrc75b",1.68080059048365,2.03068945653075,13.5575279857472,0.00476010581979008,0.0400598948435395
"Sft2d2",-1.105842906854,5.07738424280716,13.5567534762418,0.00476089926532782,0.0400598948435395
"Csdc2",1.89085244489327,5.01270970874562,13.5461068868057,0.00477182252365575,0.0401276045976621
"Ticrr",-0.932358676766307,1.97502903634732,13.5360762151646,0.00478214184265989,0.040168296092403
"Tecr",0.835891906050199,7.29232302587494,13.5335095084358,0.00478478678326202,0.040168296092403
"Prdm5",0.838746745774229,0.810949565133603,13.5330125203235,0.00478529912591025,0.040168296092403
"Kctd9",-0.870932072490077,1.68691464314933,13.5221871224177,0.00479647560016124,0.0402185132458096
"Rtkn2",-1.44900876027342,2.20305315985403,13.5216342666562,0.00479704723969802,0.0402185132458096
"Shcbp1",-1.57638083205509,3.01313821663419,13.5141165265253,0.00480482865701567,0.0402438723311144
"Gm21781",1.58250228722437,2.50939628729782,13.5111694503567,0.00480788329991031,0.0402438723311144
"Plat",2.35816624529584,3.35934725824947,13.5103569136335,0.00480872591039838,0.0402438723311144
"Rfng",1.01155336070915,4.02506290536054,13.5021084493609,0.00481728987373063,0.040291373518235
"Ptgds",2.80106859545291,11.0140095868481,13.4980938226354,0.00482146478913731,0.0403021301816984
"Sstr1",-1.71144245928234,1.2229535697435,13.4947273193692,0.0048249691070788,0.0403061217339573
"Tti1",-1.21049129145166,2.93249370922351,13.4895618868263,0.00483035204066271,0.0403061217339573
"D430019H16Rik",1.24955586827733,1.74680016407774,13.4893148410186,0.0048306096723659,0.0403061217339573
"A2m",0.984625795992922,0.665719799634722,13.4863784434883,0.00483367317848789,0.0403075759193572
"Zic4",1.01731266698288,1.44596795230727,13.4752054831499,0.00484535147422349,0.0403808234270561
"Kdelr3",1.98397967338778,1.5104142053569,13.4681572576723,0.00485273618773662,0.0404182224209633
"Sez6",1.17149196781843,1.21465629607437,13.4366349181684,0.00488593194177791,0.0406704275177468
"Rgs2",-2.2153479327943,5.96501541588393,13.4328463025394,0.00488994030567738,0.0406795212907008
"Liph",-0.884925915212834,0.582087940654157,13.4143893951301,0.0049095252334368,0.0408181087793068
"Tmem205",1.22721538704149,5.92895063181225,13.3664070660401,0.00496088963190115,0.0412205903839506
"C330021F23Rik",-1.09449535894016,1.54212482871957,13.3499892580364,0.00497861505766988,0.0413432492080669
"Gm29856",1.79552314256849,0.984707848251181,13.3425533154405,0.0049866686661061,0.0413747814147445
"Zfp868",1.0780206854581,4.9355671442645,13.3386254151707,0.00499092925263001,0.0413747814147445
"Mcm6",-1.18488411277948,4.41598199865143,13.3382751712938,0.00499130937717834,0.0413747814147445
"Oip5",-1.46445710835272,3.29399426947463,13.3354090902222,0.00499442130237518,0.0413759926303065
"Eef1a2",1.00203663624657,1.03541963360892,13.2900089652437,0.00504403290951252,0.0417621976976909
"Rbpj",-1.32681411778954,2.68158008977951,13.2662462919892,0.00507023959509322,0.0419542779306913
"Tpm1",1.1694671034248,3.32942676067122,13.2482906107517,0.00509015228806006,0.0420940809547872
"Guca1a",-1.21815058971828,1.16834900685754,13.2249756160511,0.00511615100858471,0.0422840181995055
"Zfp9",1.16718549805319,2.90100827548063,13.2204493735752,0.00512121701946261,0.0423008280867513
"Idh1",0.825867531762283,6.08834192890209,13.2034242646255,0.00514032732036924,0.042433554110338
"BC051077",0.834975763832966,4.96472462378671,13.199199940568,0.00514508249528573,0.0424369768258353
"Ctdspl",0.872046425925625,1.728412164449,13.1967654475769,0.00514782535752673,0.0424369768258353
