"","Glioblastoma_cancer_stem_cell"
"RPS21",9.98633362640419
"RPS23P8",1.25790853091454
"RPS26",7.77902188943812
"RPS26P2",1.08585824918799
"RPS26P39",1.46906944969407
"RPS27AP1",0.397612932331261
"RPS27AP11",1.10053766227471
"RPS27AP6",2.56012909999723
"RPS2P48",0.870758780203713
"RPS2P7",1.20015627487795
"RPS3AP25",1.3951356731304
"RPS3AP36",1.70544791724818
"RPS4XP1",0.965577754636995
"RPS4XP10",0.47929440263253
"RPS4XP11",0.736124275507017
"RPS4XP13",1.15495103367812
"RPS4XP3",0.536134251962627
"RPS4XP6",1.74476329063797
"RPS4Y1",0.595479599198182
"RPS6KA4",4.32199583906378
"RPS6KA6",0.505130879847627
"RPS7",8.37649364250188
"RPS7P10",1.32629938856617
"RPS7P14",1.54359736424705
"RPS7P4",1.19790701691072
"RPS9",5.45034430562005
"RPSA",8.26832977119408
"RPSAP11",0.592280877388534
"RPSAP12",0.743463614170667
"RPSAP29",0.775720275868233
"RPSAP39",0.463289510921768
"RPSAP4",0.55434674965807
"RPSAP44",0.971929500878099
"RPSAP47",0.528228535893324
"RPSAP49",0.650912995824121
"RPSAP54",0.743780192386516
"RPSAP61",0.525128406976529
"RPSAP72",1.45682326426244
"RPSAP8",0.521290169909437
"RPSAP9",1.49452788763504
"RPUSD1",5.15457895442527
"RPUSD2",3.95028638727847
"RPUSD4",4.14919322429344
"RRAD",1.45905510213082
"RRAGC",3.1680383525848
"RRAS2",1.81333815257724
"RRM1",4.37784367527412
"RRP1",4.21965593608698
"RRP15",3.13689358217583
"RRP1B",3.87275958295436
"RRP36",5.30746875147247
"RRP7A",4.79759124810337
"RRP9",4.68056059823844
"RRS1",5.94319872095558
"RSF1",2.5195120045153
"RSL1D1",5.60129066473049
"RSPH4A",0.526687355091314
"RSPRY1",3.42998701647177
"RSU1",1.34039825198744
"RTCB",4.78711271547755
"RTF1",3.45339767131366
"RTF2",2.6971618710579
"RTKN",4.35884568056941
"RTKN2",1.7981498750354
"RTL6",6.78091526561511
"RTL8A",7.76200914883536
"RTL8B",5.83112164254264
"RTL8C",9.04450160543509
"RTN3",4.44949719402793
"RTN3P1",3.99890853323817
"RTN4",4.78016204628715
"RTP4",2.18841610277562
"RTRAF",6.31193652684409
"RUNX2",0.548205815272942
"RUSC1",5.34191603820235
"RUVBL1",2.76264612727889
"RUVBL2",4.59845424998677
"RWDD1",3.79576274563498
"RWDD2A",4.28240045519798
"RWDD2B",3.11509731289976
"RWDD4",3.62090486952644
"RYBP",2.9540358181604
"RYK",2.28855842844772
"S100A10",6.87431951089525
"S100A16",8.60537712059549
"S100PBP",3.70871009130587
"S1PR3",3.6887265625892
"SAAL1",2.65117480288397
"SAC3D1",4.47623169650669
"SAE1",3.75149239371409
"SALL4",0.553632076419436
"SAMD1",6.46024340561617
"SAMD15",1.19220865355592
"SAMD9",4.30109822545714
"SAMHD1",1.34786580620213
"SAP130",2.55880258354519
"SAP18",6.42681247938928
"SAP30",4.83701296970828
"SAP30BP",3.83624237697045
"SAPCD2",5.01554727441326
"SAR1A",5.41876989294308
"SARAF",7.2841120205649
"SART1",4.75885011496847
"SART3",3.97392978270115
"SASS6",2.28780921373863
"SAYSD1",3.05746711422014
"SBK1",0.598086096851805
"SBSN",1.12318445729353
"SBSPON",0.818071053967729
"SC5D",4.72010243588373
"SCAF1",5.39098524777602
"SCAF8",2.47024403458529
"SCAMP3",7.29898696695212
"SCAND1",4.87681231413083
"SCARA3",4.34836850777062
"SCARB2",5.01879359677408
"SCCPDH",4.28673070247373
"SCG5",0.839645131010519
"SCML1",5.0666644054419
"SCML2",0.970165684920651
"SCN4B",0.875340615657335
"SCN8A",0.66281747663922
"SCO2",4.49209767143211
"SCOC",2.77395368573396
"SCP2",2.95616619691793
"SCPEP1",4.31641834034636
"SCRN3",2.97255524359512
"SCYL1",5.51099514093797
"SCYL2",3.68609421188393
"SDC2",2.57510408360747
"SDC4",5.38964179412743
"SDCBP",5.91900343646016
"SDE2",5.02490666792011
"SDF2",4.99705187131343
"SDF2L1",5.0829642529746
"SDF4",6.92833510794073
"SDHAF4",2.86090146191353
"SDHB",4.58978441143303
"SDHC",4.55192978451361
"SDSL",2.94115914488266
"SEC11A",4.54098226657993
"SEC11C",2.78346432647468
"SEC13",4.99787360396682
"SEC22A",1.63302458347599
"SEC22B",5.74102417481196
"SEC22C",3.64454390138356
"SEC23A",4.3435334202677
"SEC23B",3.67892273211555
"SEC24D",2.75914330143852
"SEC61A1",5.33219557739072
"SEC61A2",2.25835508892494
"SEC61B",6.25768614365484
"SEC61G",6.60402803787765
"SEC62",5.95028512354043
"SEC63",3.84186730574767
"SEH1L",3.35493046373837
"SEL1L3",2.73683223859298
"SELENBP1",1.35279785354123
"SELENOF",4.55080274893234
"SELENOI",3.18855116276313
"SELENOK",5.19369462417127
"SELENOS",5.98568974795867
"SELENOT",4.70185952666626
"SELPLG",0.694989662800709
"SEM1",2.21199861210916
"SEM1P1",0.564337497878214
"SEMA3C",3.01016457493123
"SEMA4B",3.01619206196079
"SEMA4F",2.91622699947363
"SEMA7A",4.8417901491178
"SENP1",2.86777105754988
"SENP3",3.29200146412583
"SENP6",3.30649954346104
"SEPHS1",4.2144950338794
"SEPHS1P4",0.52435707388038
"SEPHS2",7.58537268232047
"SEPT10",3.6140067903091
"SEPT2",6.49431784300083
"SEPT7",4.39436405290544
"SEPT8",4.16259676442365
"SERBP1",6.62049043467246
"SERINC1",6.59289964826146
"SERINC2",2.44695089187945
"SERINC3",6.23444452472311
"SERP1",3.65811821550854
"SERP2",0.267981281925106
"SERPINB1",4.03763247448702
"SERPINB8",1.43714013866998
"SERPINB9P1",0.576317079963051
"SERPINE1",8.45477968253205
"SERPINH1",7.19707116105756
"SERTAD1",5.09071102806437
"SERTAD4",1.03938252336683
"SERTAD4-AS1",0.795584781957836
"SET",7.99728617417501
"SETP14",0.563376115863488
"SETP20",1.27292470372495
"SF3A1",5.48765531871516
"SF3A3",4.62053957346672
"SF3B2",6.68439988536117
"SF3B3",5.12865622221157
"SF3B4",7.48683376480484
"SF3B5",9.07400101477878
"SF3B6",5.76725394832495
"SFMBT1",1.04872257538459
"SFR1",3.69361844374061
"SFT2D1",4.65285943311864
"SFT2D2",5.14396514361247
"SFXN1",4.65298502910204
"SFXN2",1.7237966640258
"SFXN4",2.70989792490721
"SFXN5",2.63509859023355
"SGCB",6.20611508176557
"SGCE",3.00999437786021
"SGF29",1.19586431370661
"SGMS1-AS1",0.855880061065596
"SGO1",1.59790287994125
"SGO2",2.31955130897118
"SGPL1",3.61695857078093
"SGTB",2.49469224729853
"SH2D4A",0.754037077678646
"SH3BGRL",3.18169111430248
"SH3BGRL3",8.68141377578506
"SH3BP2",2.80487165017049
"SH3BP4",3.46479363449481
"SH3GL1",4.37737431607355
"SH3GLB1",4.72474231759968
"SH3KBP1",1.68913559267806
"SH3PXD2A",2.27259518928287
"SH3RF1",1.4891957499558
"SH3YL1",3.08953151923154
"SHCBP1",2.72975108080519
"SHISA4",6.2497883699746
"SHISA5",4.97702902003265
"SHISAL1",0.82890602348162
"SHOC2",2.58954234621617
"SHOX2",1.52289252718325
"SHQ1",1.34334275864554
"SHROOM1",4.4307596986351
"SHROOM2",1.80283173649395
"SIGLEC15",0.736268557228762
"SIK1B",0.77741222773694
"SIN3A",3.0499229784572
"SIRPA",0.976839389918136
"SIRT1",2.92689635066143
"SIVA1",4.87186846720021
"SKA1",2.24850181455167
"SKA2",1.68780210420541
"SKA3",2.26353374619647
"SKIDA1",1.14964115235933
"SKIL",2.9099997910054
"SKP1",5.73566683332109
"SKP2",3.84486662309149
"SLAIN2",2.75745509052095
"SLBP",4.68805578492694
"SLC10A3",5.68874608755275
"SLC12A2",3.44065343799633
"SLC15A2",2.00555058328565
"SLC15A3",1.2140567116144
"SLC16A1",5.40660189464833
"SLC16A3",1.16884779697923
"SLC16A6P1",1.19534058117055
"SLC16A7",0.276900375481062
"SLC19A1",2.02157738336856
"SLC1A2",0.427089973080826
"SLC1A3",0.755197950752299
"SLC1A5",5.16893136106239
"SLC20A1",7.10745067944834
"SLC20A2",2.71057152511987
"SLC22A5",1.83527862861299
"SLC25A1",7.41481192931499
"SLC25A10",1.47741900381432
"SLC25A11",7.2340852309452
"SLC25A13",1.84367377178703
"SLC25A14",2.30157478098782
"SLC25A15",2.32025111633609
"SLC25A17",2.88955348746722
"SLC25A18",0.932647209372503
"SLC25A19",2.26056058029455
"SLC25A21-AS1",0.465892309000386
"SLC25A22",5.3191650469891
"SLC25A24",3.20661313243727
"SLC25A30",2.64787076967744
"SLC25A32",4.81117154534797
"SLC25A33",1.84636738854105
"SLC25A37",3.76559606955944
"SLC25A38",4.20673752134555
"SLC25A39",7.2684460541688
"SLC25A43",1.09476648289752
"SLC25A44",4.99791525129887
"SLC25A5",9.38845277561516
"SLC25A5-AS1",2.12618223790891
"SLC25A5P7",1.06284847277401
"SLC25A6",7.50071730497261
"SLC29A1",3.36335510615483
"SLC29A2",1.80204791242134
"SLC2A1",5.31759658087052
"SLC2A10",0.788793791474088
"SLC2A12",1.66838599947444
"SLC2A4RG",7.00969510050859
"SLC2A6",4.2424673974004
"SLC30A6",2.95559676476258
"SLC30A9",3.33724639415026
"SLC35A1",1.44467817846822
"SLC35A2",4.83115369352894
"SLC35A5",4.15757089486802
"SLC35B1",6.02058569848271
"SLC35B2",8.02967136382065
"SLC35B4",4.7790736773657
"SLC35C2",5.07624278455305
"SLC35D1",3.20035152058807
"SLC35E3",3.03373452344937
"SLC35E4",2.87999619034254
"SLC35F2",1.50687747533525
"SLC35G1",1.41009541953958
"SLC35G5",0.393701829767435
"SLC36A1",3.09525240242147
"SLC36A4",2.91584287270548
"SLC38A7",3.57037015073103
"SLC39A14",4.19142068457757
"SLC39A6",5.96844753450552
"SLC39A7",8.60456650014423
"SLC41A3",2.17919021780447
"SLC43A2",2.2146034547647
"SLC43A3",0.588397668609973
"SLC46A3",1.27437432673923
"SLC47A2",1.66330771836645
"SLC4A1AP",3.93358829018926
"SLC4A2",5.70776206649808
"SLC50A1",6.54114167069149
"SLC52A2",5.54587974457033
"SLC5A6",4.74788480013175
"SLC5A9",2.07829700896748
"SLC6A15",0.56847391953995
"SLC6A6",3.1636467136449
"SLC6A9",0.792985455823336
"SLC7A4",0.54207725170412
"SLC7A5P1",2.62125541194465
"SLC7A8",1.44687208263392
"SLC9A4",0.792718924963587
"SLC9A6",2.24578669292908
"SLC9A7",2.70113170930669
"SLC9A8",2.50275941770069
"SLC9B2",1.4832867369377
"SLF1",2.00662030208713
"SLFN11",1.88083617973836
"SLFN12",2.84111817558183
"SLFN13",0.575371947135349
"SLFN5",2.30998923588139
"SLIRP",3.02236058134178
"SLITRK1",0.695790816690618
"SLITRK3",0.388639699416309
"SLK",4.08321118732024
"SLN",0.836733890269716
"SLPI",0.395499365902714
"SLX4",2.16767095894813
"SMAD4",3.06933834750934
"SMAP2",1.82523883279628
"SMARCA1",4.01421268001829
"SMARCA2",1.48247134610792
"SMARCA5",5.34087278602307
"SMARCAD1",3.00005996222578
"SMARCAL1",2.31723709646234
"SMARCB1",3.94505352634522
"SMARCC1",2.62073980496225
"SMARCD2",5.39401429252882
"SMARCE1P6",0.463040827582677
"SMC1A",4.71782516905967
"SMC2",3.79061665711434
"SMC3",4.57067734785383
"SMC5",3.74233803672079
"SMC6",2.48982616396707
"SMCO4",0.595057309056494
"SMDT1",5.26665148736831
"SMIM10",1.09367212640253
"SMIM10L1",5.61472893468477
"SMIM12",1.36117560718757
"SMIM13",3.22780611955448
"SMIM15",6.99635573898833
"SMIM19",4.11322250816731
"SMKR1",0.98394589970068
"SMNDC1",4.78561031630595
"SMOC1",0.460783704606792
"SMPD1",5.95001482026374
"SMPD4",4.13436829815668
"SMTN",2.87279962397396
"SMU1",4.73524890421228
"SNAI2",4.86631110631268
"SNAP23P1",0.473791490241752
"SNAP29",2.90359510734761
"SNAPIN",6.8772202679139
"SNCA",0.390442747038287
"SNF8",4.22911685068154
"SNHG12",4.84598839916544
"SNHG18",0.776951038224769
"SNHG9",5.25878567246508
"SNIP1",3.41295347711062
"SNORD3A",1.21140143091119
"SNORD3B-1",0.255362269652274
"SNRNP25",4.95267090683893
"SNRNP40",3.75245727461636
"SNRPA",4.68192383537813
"SNRPB",6.30665155986152
"SNRPB2",4.92231390569626
"SNRPC",4.79709773420428
"SNRPCP8",0.565185696322802
"SNRPD1",4.47597703867577
"SNRPD2",7.42909361067767
"SNRPD3",4.11464912917026
"SNRPE",5.8230827295571
"SNRPF",3.00939630782949
"SNRPG",5.20823517428649
"SNX11",3.80061036978554
"SNX12",4.94443538707237
"SNX14",3.64756317297824
"SNX16",1.09177172404396
"SNX17",6.93961415440183
"SNX18",3.73699551734413
"SNX3",4.73077596976058
"SNX4",2.49134162561819
"SNX6",3.53852140776497
"SNX7",2.69475860965574
"SOAT1",3.40771261832402
"SOCS3",6.82147099812406
"SOCS5",2.62342297435041
"SOCS5P4",1.39482579235581
"SOCS6",3.28582343265274
"SOD1",7.39382729154956
"SOD2",4.3556694074084
"SOGA1",4.18253306966189
"SON",6.20011864699735
"SORBS3",1.93279200705392
"SORD",0.872040840225184
"SOWAHC",5.1550927704744
"SOX18",0.448357408064098
"SOX3",3.7603857028322
"SP3",4.49165219342947
"SP4",1.73032512702027
"SP5",0.529415199865291
"SP8",0.696897548398767
"SP9",1.63077574321429
"SPA17",1.11296712585214
"SPAG1",1.29467300594861
"SPAG7",5.32714062628928
"SPARCL1",0.875927668271765
"SPART",3.87457122977059
"SPAST",2.40258569706405
"SPATA18",0.46610845133649
"SPATA33",2.70161071268497
"SPATA5L1",2.95418699504273
"SPATS2L",2.82375158240892
"SPC24",3.05850202350135
"SPC25",1.2833007080572
"SPCS1",6.67806314395327
"SPCS2",3.86552841039294
"SPCS3",6.53318501334422
"SPDL1",3.97099201062185
"SPDYA",0.637323789943352
"SPDYE3",1.68248102304774
"SPG21",4.5548664985583
"SPHK2",3.80965113373189
"SPIDR",1.2215116546839
"SPIN1",4.078869682329
"SPIN2B",2.9731562593025
"SPINDOC",4.30089785439793
"SPINK1",0.602937497938537
"SPINT1",0.572292730301517
"SPOCK2",1.73292250905622
"SPON2",1.02157489089502
"SPOP",3.00754568656015
"SPPL2A",3.47513223142604
"SPR",5.59985796261423
"SPRN",3.66367070354116
"SPRTN",3.58861797249434
"SPSB4",0.821394445036427
"SPTLC1",3.67702300695071
"SPTLC2",2.6999245694626
"SPTY2D1",3.00427264379532
"SQLE",5.36034115646808
"SRBD1",0.749128500407796
"SRC",1.24701837522342
"SRD5A3",0.755481683101005
"SREBF2",5.64135305306356
"SREK1",5.44212118066575
"SREK1IP1",3.0914187051479
"SRF",5.35723283131067
"SRFBP1",1.63898463575783
"SRGN",0.859607930673457
"SRM",6.19466382362159
"SRP14",8.67122490828647
"SRP14P1",4.51700889882983
"SRP19",2.12137086176862
"SRP68",4.90092692217826
"SRP72",4.71106748130894
"SRP9",7.77734036832482
"SRPK1",2.60504769012732
"SRPRA",7.74384115270214
"SRPRB",3.62351645999123
"SRPX2",2.85885964295512
"SRRT",6.6874398759118
"SRSF1",7.50979689868199
"SRSF10",6.44557847928185
"SRSF11",5.96446503540586
"SRSF12",1.00837173096143
"SRSF3",7.35926930700435
"SRSF4",5.13648939379135
"SRSF6",7.86137216755461
"SRSF7",7.22686879599988
"SRSF8",6.62626045908696
"SRSF9",6.52383165265719
"SRSF9P1",1.12661341360566
"SS18",3.91016760088335
"SSB",4.41046184832525
"SSBP1",4.6816017140883
"SSC5D",1.68731318342827
"SSH3",2.5839217134169
"SSNA1",7.73155121333939
"SSR1",2.28254946628528
"SSR2",6.97715238862742
"SSR3",6.42440863404474
"SSR4",7.20109395518073
"SSR4P1",2.02557684566123
"SSRP1",6.60760607260535
"SSU72",4.47885259193829
"SSX2IP",4.32198910725177
"ST13",5.80558960880817
"ST3GAL1",1.52513200469016
"ST6GALNAC5",0.241553068869187
"ST8SIA2",0.532056191146539
"STAG1",1.04202912818245
"STAG2",2.15017863613378
"STAM",2.08266491629447
"STAM2",3.26077604721044
"STAMBP",4.51804052759907
"STARD3NL",3.72530248056568
"STARD4",6.56679754861819
"STARD5",0.572778246638007
"STARD7",6.09483282712714
"STARD8",0.825357630131851
"STAT1",4.58741988861774
"STAT5A",0.72733735592893
"STAT6",1.04242575787385
"STAU1",3.65971897115116
"STC1",2.10028844000636
"STC2",1.51286361890287
"STIL",2.14824874330706
"STIM2",2.14620061586563
"STIP1",6.48890280517968
"STK10",2.02432733112167
"STK11IP",3.86112396584876
"STK17B",2.05112734960727
"STK24-AS1",0.845282325302132
"STK32A",1.77615889007739
"STK39",1.4689881881224
"STK4",2.77208359986091
"STK4-AS1",0.997019480241172
"STMN1",6.52174195516685
"STMN3",4.73637605337029
"STMP1",5.22460741436758
"STOML1",3.56555177028189
"STOML2",7.83405297414325
"STOML3",0.257394357935027
"STON2",1.87423439851598
"STOX1",0.420849855900212
"STRAP",6.22055274636601
"STRIP2",2.06252157075934
"STRN",2.40747931220593
"STRN4",4.76323336416005
"STS",0.725612523429936
"STT3A",5.52409376592597
"STT3B",4.43625462434739
"STXBP4",0.885724553930839
"SUB1",4.53110590958985
"SUB1P1",0.84944816618104
"SUCLA2",1.38703899235394
"SUCLG2",1.29582660397473
"SUCLG2P2",3.64997111056982
"SULT1A1",0.954902762918213
"SUMF1",0.620246874398224
"SUMO1",4.64683597037363
"SUMO2",5.3759405363702
"SUMO2P6",0.573394739386631
"SUMO2P7",0.650522866331681
"SUMO3",5.74708161773569
"SUPT6H",5.48332843506463
"SUPV3L1",3.65387011822999
"SURF4",7.74553491421228
"SUSD1",0.601001193895548
"SUSD2",0.96528316314876
"SUV39H1",0.782501225501035
"SUV39H2",1.29666970370949
"SUZ12",4.13547802490578
"SVEP1",0.453234931632051
"SVIP",5.54041480194725
"SWAP70",3.19618825569353
"SYAP1",3.73035544688033
"SYBU",0.528120724086906
"SYF2",5.28198745229702
"SYNC",0.851268708606293
"SYNCRIP",4.51187810211814
"SYNE1",2.54459789531176
"SYNGR2",6.05827354924283
"SYNPO",2.3428033838838
"SYP",1.8470402975049
"SYTL4",1.85680735760468
"SZRD1",0.493587263647408
"TAB2",2.4041573662965
"TAB3",1.55757864283095
"TACC1",4.54364515000533
"TACC3",4.51128460134396
"TACO1",4.99006835427586
"TADA2A",2.14563278911856
"TADA3",4.82656984189586
"TAF13",5.74676724335805
"TAF15",3.29445442384415
"TAF1A",2.30705376262816
"TAF1A-AS1",2.37735087107033
"TAF1B",1.72604197750342
"TAF2",2.67439173134065
"TAF5",1.86443072137502
"TAF5L",3.38214750560986
"TAF8",2.75343388865778
"TAF9B",5.36261492245017
"TAF9P3",1.60091473059822
"TAGLN2",8.80335222399314
"TAGLN3",0.644706644892301
"TAL2",1.2436254724003
"TALDO1",5.14486593143361
"TARS",6.02477689410049
"TARSL2",0.722885959466428
"TATDN1",2.3792737650244
"TATDN2",0.977907155420995
"TAX1BP3",2.39556020491683
"TBC1D2",1.00469275303916
"TBC1D23",3.3697443114113
"TBC1D31",1.63505773798839
"TBC1D4",0.573563654184286
"TBC1D7",1.8343780843805
"TBC1D9B",5.0555120821026
"TBCA",2.73209951646428
"TBCB",6.1735348906278
"TBCC",6.3581071419286
"TBCE",2.62813566351036
"TBP",3.93114903083683
"TBPL1",2.70161471867861
"TBR1",0.616650706783437
"TBX18",0.394120486745124
"TBX3",0.813058729437307
"TCAIM",2.28364967006469
"TCEA1",4.80478508456665
"TCEAL1",5.78639278136464
"TCEAL3",3.03021081664834
"TCEAL4",5.68177315406238
"TCEAL8",7.56937499177936
"TCF12",2.36519468335142
"TCF19",5.19165734963163
"TCF4",1.40021898899549
"TCHP",2.10737203137941
"TCIM",7.05441783428257
"TCN2",1.36737916299274
"TCOF1",4.1820902983271
"TCP1",7.09471823404729
"TCTA",4.91343055943747
"TCTN1",1.64162855926465
"TCTN3",4.24237108082698
"TDG",4.77913225040796
"TDGF1P7",0.432081355696605
"TDP2",4.62734623102979
"TDRKH",3.38668250236983
"TDRP",0.465671298379469
"TEAD1",3.52914980616708
"TEDC1",3.13001738358423
"TEDC2",3.61855610738121
"TEFM",3.42511319081221
"TEKT2",0.621004285517364
"TENM2",2.10071802180316
"TENM3",0.908928751590293
"TERF1",2.87967198844998
"TERT",1.50132290313857
"TET2",1.94767880574949
"TET3",2.2476630514604
"TEX10",3.69392576217973
"TEX30",4.4366012063885
"TFAM",4.99665759218098
"TFAP2C",1.09724818433626
"TFB1M",2.01705050437248
"TFB2M",3.30804056911232
"TFDP1",4.02296087604805
"TFE3",5.52073051218118
"TFG",5.40203299081272
"TGFB1I1",5.11109124242355
"TGFB2",1.91057511854981
"TGFBI",1.65424838223268
"TGFBR1",4.06563469860938
"TGFBR2",3.08835434698354
"TGFBRAP1",2.66610367923216
"TGM2",1.38577472993994
"TGOLN2",8.2419820864103
"TGS1",2.71304328968888
"THAP1",4.39013699833872
"THAP12",3.07702715806238
"THAP12P3",0.323961764846328
"THAP5P1",1.55366540846952
"THAP7",5.74524351372079
"THBS1",2.25739129770942
"THBS2",0.69671244859228
"THEM4",2.89626379608045
"THEM6",4.23760232764675
"THG1L",3.54007883820631
"THOC2",3.20665008454151
"THOC6",5.4632676420078
"THOP1",4.28604893996756
"THRAP3",4.26010064770456
"THSD1",1.0816181064649
"THUMPD2",2.62478778421496
"TICRR",0.623104786020434
"TIFA",3.48343633441041
"TIGD2",4.38900637162109
"TIMELESS",4.32246888261629
"TIMM10",5.542746339424
"TIMM13",7.04896364905854
"TIMM17A",5.70769948977387
"TIMM17B",5.36069518371314
"TIMM21",3.89376791088014
"TIMM22",5.1098351885071
"TIMM23",3.63082204892739
"TIMM8A",4.73489345178382
"TIMM8AP1",1.22107379759968
"TIMM8B",6.03971844514573
"TIMMDC1",4.23552926528587
"TIPIN",1.75160306580891
"TJAP1",3.70022785740924
"TJP1",2.19752128027796
"TK1",4.03967842198079
"TLE3",2.07855430507065
"TLK1",2.37268632390094
"TLN1",6.8095780742732
"TLNRD1",4.34948033441939
"TLR3",2.69040512337163
"TM2D1",3.26143656361099
"TM2D2",5.5425353945414
"TM4SF1",5.88043510634903
"TM9SF2",3.97912595436906
"TM9SF3",5.16235458169091
"TMA16",3.27011306921382
"TMC7",1.75760818960213
"TMCC1-AS1",1.44865852057371
"TMCO1",3.48322531199456
"TMCO3",4.21649071664378
"TMCO4",1.08177190736874
"TMED1",4.84187151989352
"TMED2",7.31176239032825
"TMED3",2.76493821823029
"TMED9",9.04827563357583
"TMEM101",4.29262160474393
"TMEM104",2.93479264120899
"TMEM106C",7.3705866680962
"TMEM107",5.35198088027037
"TMEM109",1.35033048464393
"TMEM11",3.8031569888052
"TMEM119",1.19498007224739
"TMEM121",3.52475916997318
"TMEM123",4.15180045546508
"TMEM126A",3.72923121161349
"TMEM126B",5.06588130082643
"TMEM127",5.73142646937073
"TMEM131",2.51882011379239
"TMEM136",4.51712737661893
"TMEM138",4.82046747020231
"TMEM14A",4.50397363972726
"TMEM14C",6.33469320207753
"TMEM158",8.41095993883198
"TMEM159",1.36275419611744
"TMEM160",4.4813228188232
"TMEM164",1.65121574283247
"TMEM165",3.59869571484254
"TMEM167A",5.78929727100377
"TMEM17",1.86829689060808
"TMEM173",2.29440409462866
"TMEM177",3.74540035525979
"TMEM18",3.97525536948192
"TMEM185A",2.55854614630948
"TMEM185B",6.23786039742486
"TMEM187",3.0409776064185
"TMEM19",4.26085541081791
"TMEM191A",0.72329512087076
"TMEM192",1.35194344430907
"TMEM2",3.27958316129592
"TMEM200A",0.400062409550211
"TMEM200B",1.43618853075558
"TMEM201",3.60332680040813
"TMEM206",2.53636650271256
"TMEM208",6.82024787390037
"TMEM209",3.37579680387412
"TMEM214",6.32797487309749
"TMEM218",3.36394246701494
"TMEM222",4.84581110766637
"TMEM223",2.46124869381641
"TMEM230",3.8596074422888
"TMEM234",2.46237364431838
"TMEM237",4.64909710068861
"TMEM242",2.63139010744466
"TMEM243",2.97861216915623
"TMEM250",6.76819912316088
"TMEM255A",1.05851389181965
"TMEM258",3.8856446656676
"TMEM263",5.27190538564732
"TMEM30A",6.62372836718941
"TMEM35A",0.59605203171563
"TMEM39B",2.7210792177286
"TMEM40",0.457932468508798
"TMEM41B",4.38175345354574
"TMEM45A",1.45716712492151
"TMEM47",0.923196339886499
"TMEM50A",5.32446495428569
"TMEM54",1.07254174704139
"TMEM59",5.66544221872133
"TMEM64",1.60383031201692
"TMEM67",2.98618114985835
"TMEM69",5.27170812620419
"TMEM81",4.62350342476018
"TMEM87A",2.42233145528002
"TMEM87B",3.38678222999144
"TMEM8A",4.82026658725264
"TMEM92-AS1",0.491771030020634
"TMEM97",5.29651910880383
"TMEM98",0.939696162000899
"TMEM99",1.20277102909775
"TMOD3",2.49097952677284
"TMPO",5.44357018927699
"TMPOP2",0.906607733058252
"TMSB15A",2.94507460640456
"TMSB15B",0.497334439831875
"TMSB4X",12.2329974539832
"TMSB4Y",0.509683208322822
"TMTC4",3.01607735418184
"TMX1",6.28930391210682
"TMX3",4.6990307012906
"TMX4",3.60368993716362
"TNC",4.13486175571799
"TNFAIP2",3.5216591374761
"TNFAIP3",3.13834837936898
"TNFAIP6",2.1314013968913
"TNFRSF10A-AS1",0.518892827806526
"TNFRSF10D",0.784990807211158
"TNFRSF11B",0.481842689507343
"TNFRSF12A",8.38910075256458
"TNFRSF18",0.751323766136385
"TNFRSF1A",6.70597725600546
"TNFRSF1B",3.42908130600821
"TNFRSF9",0.604113699741198
"TNFSF10",1.55300329447675
"TNFSF4",1.17754528181623
"TNFSF9",0.664651239642637
"TNIP1",3.56126119264407
"TNIP2",3.78888627027053
"TNS1",0.418898920385909
"TOB2P1",1.20164008549246
"TOE1",4.64243260698781
"TOLLIP-AS1",1.82272567323463
"TOM1L1",2.71274557599426
"TOMM22",6.85999344767505
"TOMM34",1.0753314663667
"TOMM70",4.68742029712532
"TONSL",3.95310613307072
"TOP1",2.46716784164565
"TOP2A",5.98861538421953
"TOP2B",4.47592593651751
"TOP3A",4.04761998751599
"TOPBP1",3.44997222845829
"TOPORS",5.03588592971408
"TOR1A",5.89024401892765
"TOR1AIP2",4.69950318670024
"TOR1B",6.1971963873406
"TOR2A",4.21552602740785
"TOR3A",4.95041423427761
"TOR4A",2.62662661095439
"TOX2",0.585789130341844
"TOX3",0.436395700187394
"TP53",5.01215679289926
"TP53RK",4.44111989050681
"TP73",1.6428468298931
"TP73-AS1",3.28360549703394
"TPBG",5.80887090521033
"TPD52L2",5.53598719919956
"TPGS1",2.65178543978274
"TPGS2",4.02980284194969
"TPI1",10.262140606005
"TPI1P1",1.32548515203221
"TPM1",4.27389463159495
"TPM2",7.57457415174431
"TPM3",6.43855628065725
"TPM4",6.46406078760452
"TPMT",2.98697247018047
"TPMTP1",1.47374086393812
"TPPP3",2.1850951677203
"TPRG1",0.398982516897748
"TPRG1-AS1",0.705450413882594
"TPRKB",4.26090058302948
"TPST1",1.78955520374485
"TPT1P13",0.421876482759577
"TPT1P6",0.711159860450057
"TPX2",3.74345911351475
"TRA2A",5.51358140954622
"TRA2B",7.11375413371115
"TRAF1",2.26399525644037
"TRAF3IP1",1.85466120469957
"TRAFD1",4.31908749422737
"TRAIP",1.90409938512214
"TRAJ12",0.760300886727295
"TRAJ16",0.259990856525798
"TRAJ22",0.268079034196587
"TRAJ23",1.98651362575234
"TRAJ24",0.779683450015896
"TRAJ26",0.867579913281426
"TRAJ28",1.89269691676076
"TRAJ29",0.530721054306069
"TRAJ30",0.441640570963366
"TRAJ32",1.89615918100647
"TRAJ34",0.411397280797722
"TRAJ36",0.314782771440988
