"","gene_name_length"
"AC006441.2",302
"AC006441.3",2969
"AC006441.4",9785
"AC006441.5",3349
"AC006445.1",704
"AC006445.2",780
"AC006449.1",1653
"AC006449.2",2782
"AC006449.3",4945
"AC006449.5",2098
"AC006449.6",2296
"AC006449.7",366
"AC006450.1",585
"AC006450.2",901
"AC006450.3",3120
"AC006453.1",18423
"AC006453.2",42811
"AC006453.3",377
"AC006453.4",13922
"AC006453.5",17172
"AC006455.1",27653
"AC006455.2",906
"AC006455.3",333
"AC006455.4",4850
"AC006455.5",2914
"AC006455.6",893
"AC006455.7",392
"AC006455.8",8531
"AC006457.1",392
"AC006458.1",2445
"AC006460.1",31773
"AC006460.2",42181
"AC006461.1",326
"AC006463.1",232
"AC006466.1",289
"AC006480.1",752
"AC006480.2",1337
"AC006482.1",1111
"AC006483.1",313
"AC006483.2",515
"AC006484.1",1884
"AC006486.1",20550
"AC006486.2",2199
"AC006487.1",68408
"AC006487.2",33116
"AC006499.1",850
"AC006499.2",337
"AC006499.3",748
"AC006499.4",694
"AC006499.5",514
"AC006499.6",607
"AC006499.7",1117
"AC006499.8",23
"AC006504.1",3666
"AC006504.2",39493
"AC006504.3",523
"AC006504.4",6433
"AC006504.5",125401
"AC006504.6",199
"AC006504.7",191497
"AC006504.8",635
"AC006509.1",634
"AC006509.2",512
"AC006511.1",315
"AC006511.2",660
"AC006511.3",1783
"AC006511.4",4915
"AC006511.5",56280
"AC006512.1",291
"AC006512.2",486
"AC006517.1",328
"AC006518.1",943
"AC006518.2",2010
"AC006518.7",3245
"AC006529.1",637
"AC006530.1",571
"AC006538.1",1585
"AC006538.2",22280
"AC006538.3",578
"AC006539.1",722
"AC006539.2",889
"AC006539.3",129
"AC006547.1",12540
"AC006547.2",1055
"AC006547.3",1154
"AC006548.1",102
"AC006548.2",529
"AC006548.3",2914
"AC006557.1",1085
"AC006557.2",7544
"AC006557.3",685
"AC006557.4",830
"AC006557.5",811
"AC006557.6",864
"AC006566.1",513
"AC006581.1",9392
"AC006581.2",57134
"AC006600.1",153
"AC006600.2",2506
"AC006840.1",542
"AC006924.1",961
"AC006927.1",498
"AC006927.2",389
"AC006927.3",384
"AC006927.4",909
"AC006927.5",9691
"AC006942.1",806
"AC006946.1",328
"AC006946.2",2855
"AC006946.3",756
"AC006947.1",1033
"AC006960.1",274
"AC006960.2",41491
"AC006960.3",705
"AC006963.1",1052
"AC006965.1",1300
"AC006967.1",589
"AC006967.2",806
"AC006967.3",1093
"AC006970.1",389
"AC006970.2",779
"AC006971.1",4486
"AC006974.1",29860
"AC006974.2",28501
"AC006978.1",1234
"AC006978.2",50103
"AC006986.1",241
"AC006987.1",527
"AC006987.2",1561
"AC006987.3",406
"AC006987.4",279
"AC006989.1",970
"AC006994.1",839
"AC006994.2",62459
"AC007000.1",794
"AC007000.2",487
"AC007000.3",154906
"AC007001.1",34339
"AC007003.1",16701
"AC007009.1",589
"AC007012.1",175
"AC007012.2",1676
"AC007014.1",4607
"AC007014.2",479
"AC007016.1",244
"AC007029.1",313
"AC007032.1",847
"AC007036.1",2628
"AC007036.2",548
"AC007036.3",2004
"AC007038.1",33624
"AC007038.2",740
"AC007040.1",8245
"AC007040.2",56019
"AC007041.1",1155
"AC007064.1",351
"AC007064.2",1649
"AC007064.3",359
"AC007064.4",1959
"AC007066.1",381
"AC007066.2",2711
"AC007068.1",844
"AC007068.2",676
"AC007091.1",225073
"AC007098.1",367
"AC007099.1",18639
"AC007099.2",8127
"AC007100.1",881521
"AC007106.1",17341
"AC007114.1",6727
"AC007114.2",4281
"AC007115.1",234
"AC007126.1",4781
"AC007128.1",82253
"AC007128.2",37603
"AC007136.1",199
"AC007151.1",483
"AC007159.1",4706
"AC007160.1",319
"AC007161.1",4051
"AC007161.2",1109
"AC007161.3",363302
"AC007163.1",31676
"AC007179.1",7049
"AC007179.2",494683
"AC007179.3",235
"AC007182.1",4701
"AC007182.2",402
"AC007191.1",2995
"AC007192.1",24960
"AC007192.2",7170
"AC007193.1",678
"AC007193.2",19808
"AC007193.3",338
"AC007204.1",879
"AC007204.2",1421
"AC007207.1",8472
"AC007207.2",5682
"AC007215.1",276
"AC007216.1",1000
"AC007216.2",709
"AC007216.3",1495
"AC007216.4",43963
"AC007216.5",109
"AC007218.1",9959
"AC007218.2",10935
"AC007220.1",28793
"AC007221.1",50910
"AC007221.2",72850
"AC007223.1",3593
"AC007224.1",144
"AC007224.2",510
"AC007225.1",2143
"AC007225.2",256
"AC007228.1",142
"AC007228.2",1328
"AC007229.1",412
"AC007237.1",499
"AC007238.1",1741
"AC007240.1",76550
"AC007241.1",15750
"AC007249.1",3234
"AC007249.2",2634
"AC007250.1",338
"AC007253.1",889
"AC007255.1",49446
"AC007255.2",631
"AC007256.1",2765
"AC007262.1",321
"AC007262.2",158316
"AC007271.1",9488
"AC007272.1",1755
"AC007274.1",2130
"AC007274.2",2168
"AC007274.3",385
"AC007275.1",970
"AC007277.1",55001
"AC007278.1",1763
"AC007278.2",1384
"AC007279.1",837
"AC007283.1",582
"AC007283.2",197
"AC007285.1",37061
"AC007285.2",5458
"AC007292.1",852
"AC007292.2",1812
"AC007292.3",6814
"AC007298.1",2649
"AC007298.2",14969
"AC007308.1",2009
"AC007312.1",258
"AC007314.1",15665
"AC007318.1",881
"AC007318.2",243
"AC007319.1",551444
"AC007322.1",2172
"AC007322.2",2220
"AC007322.3",1582
"AC007322.4",2166
"AC007325.1",2404
"AC007325.2",23771
"AC007325.3",606
"AC007325.4",5899
"AC007326.1",458
"AC007326.2",7579
"AC007326.3",60718
"AC007326.4",631
"AC007326.5",41495
"AC007326.6",11331
"AC007327.1",264
"AC007327.2",1828
"AC007333.1",31359
"AC007333.2",29945
"AC007336.1",3828
"AC007336.2",557
"AC007336.3",2160
"AC007342.1",843
"AC007342.2",1660
"AC007342.3",8102
"AC007342.4",11253
"AC007342.5",2142
"AC007342.6",2594
"AC007342.7",2337
"AC007342.8",678
"AC007342.9",1385
"AC007344.1",170702
"AC007346.1",1326
"AC007346.2",892
"AC007347.1",20587
"AC007347.2",182
"AC007349.1",12395
"AC007349.2",2402
"AC007349.3",1782
"AC007349.4",532
"AC007359.1",46671
"AC007362.1",7538
"AC007363.1",620
"AC007364.1",261038
"AC007365.1",2087
"AC007365.2",458
"AC007368.1",243077
"AC007368.2",4737
"AC007370.1",1097
"AC007370.2",5861
"AC007375.1",578
"AC007375.2",127152
"AC007375.3",2314
"AC007376.1",604
"AC007376.2",50731
"AC007378.1",478
"AC007381.1",2422
"AC007382.1",2618
"AC007383.1",636
"AC007383.2",1960
"AC007383.3",6777
"AC007383.4",61951
"AC007384.1",21272
"AC007386.1",582
"AC007387.1",150
"AC007388.1",228707
"AC007389.1",647929
"AC007389.2",306
"AC007389.3",50612
"AC007389.4",1146
"AC007389.5",5153
"AC007390.1",356
"AC007390.2",3803
"AC007391.1",1458
"AC007394.1",531
"AC007395.1",677
"AC007402.1",1375317
"AC007403.1",1421
"AC007405.1",47683
"AC007405.2",1745
"AC007405.3",7036
"AC007406.1",1095
"AC007406.2",3858
"AC007406.3",15544
"AC007406.4",1453
"AC007406.5",3170
"AC007422.1",11978
"AC007422.2",118474
"AC007423.1",627
"AC007424.1",48448
"AC007431.1",7557
"AC007431.2",1350
"AC007431.3",587
"AC007435.1",415
"AC007448.1",234
"AC007448.2",1239
"AC007448.3",970
"AC007450.1",14444
"AC007450.2",5262
"AC007450.3",247
"AC007450.4",524
"AC007458.1",373
"AC007463.1",12886
"AC007485.1",206
"AC007485.2",1667
"AC007490.1",703
"AC007491.1",28700
"AC007493.1",138682
"AC007493.2",2901
"AC007494.1",760
"AC007494.2",6119
"AC007494.3",743
"AC007495.1",98108
"AC007495.2",27464
"AC007496.1",1657
"AC007496.2",684
"AC007496.3",3443
"AC007497.1",561
"AC007513.1",63117
"AC007527.1",20729
"AC007527.2",4310
"AC007529.1",2178
"AC007529.2",126610
"AC007533.1",18368
"AC007536.1",349
"AC007537.1",327
"AC007537.2",511
"AC007540.1",7688
"AC007541.1",1469
"AC007546.1",559
"AC007546.2",360
"AC007547.1",804
"AC007547.2",360
"AC007551.1",519
"AC007551.2",389
"AC007552.1",927
"AC007552.2",6530
"AC007556.1",468
"AC007557.1",1145
"AC007557.2",744
"AC007557.3",3492
"AC007557.4",1482
"AC007559.1",355
"AC007560.1",237
"AC007562.1",15486
"AC007563.1",5728
"AC007563.2",299616
"AC007563.3",371
"AC007566.1",34047
"AC007566.2",413
"AC007568.1",817
"AC007569.1",12632
"AC007570.1",2088
"AC007595.1",1701
"AC007598.1",1088
"AC007598.2",5601
"AC007598.3",1678
"AC007599.1",1174
"AC007599.2",727
"AC007601.1",3557
"AC007601.2",1681
"AC007603.1",3425
"AC007603.2",506
"AC007603.3",13746
"AC007608.1",7609
"AC007608.2",2117
"AC007608.3",5429
"AC007608.4",3365
"AC007610.1",19796
"AC007610.2",21605
"AC007610.3",1303
"AC007610.4",2125
"AC007611.1",121486
"AC007613.1",2597
"AC007614.1",68468
"AC007614.2",2620
"AC007618.1",1033
"AC007619.1",6229
"AC007619.2",379
"AC007620.1",25
"AC007620.2",2231
"AC007620.3",497
"AC007621.1",437
"AC007622.1",535
"AC007622.2",23414
"AC007631.1",860
"AC007637.1",14377
"AC007638.1",2035
"AC007638.2",2150
"AC007639.1",2914
"AC007652.1",14243
"AC007655.1",3617
"AC007656.1",199954
"AC007656.2",4547
"AC007663.1",13457
"AC007663.2",6190
"AC007663.3",465
"AC007663.4",631
"AC007666.1",9036
"AC007671.1",830
"AC007673.1",1353
"AC007677.1",515
"AC007679.1",11274
"AC007679.2",414
"AC007681.1",35584
"AC007683.1",591
"AC007683.2",714
"AC007684.1",477
"AC007685.1",452
"AC007686.1",463
"AC007686.2",38275
"AC007686.3",3487
"AC007687.1",304
"AC007688.1",759
"AC007688.2",1240
"AC007690.1",468
"AC007718.1",280
"AC007728.1",19480
"AC007728.2",15399
"AC007728.3",746
"AC007731.1",15568
"AC007731.2",1703
"AC007731.3",1163
"AC007731.4",1801
"AC007731.5",17380
"AC007738.1",348
"AC007741.1",3495
"AC007742.1",329
"AC007742.2",2218
"AC007743.1",12237
"AC007744.1",238542
"AC007749.1",585
"AC007750.1",13462
"AC007751.1",376
"AC007751.2",291
"AC007773.1",15511
"AC007780.1",111327
"AC007785.1",95097
"AC007785.2",2785
"AC007785.3",2508
"AC007786.1",2581
"AC007786.2",803
"AC007786.3",596
"AC007787.1",1583
"AC007787.2",599
"AC007790.1",1103
"AC007792.1",402
"AC007795.1",9375
"AC007823.1",1566
"AC007834.1",7792
"AC007834.2",654
"AC007842.1",2119
"AC007846.1",158463
"AC007846.2",307867
"AC007848.1",18063
"AC007848.2",1727
"AC007849.1",10442
"AC007849.2",471
"AC007861.1",11169
"AC007861.2",3041
"AC007876.1",6436
"AC007878.1",2383
"AC007879.1",49157
"AC007879.2",1360
"AC007879.3",49350
"AC007879.4",2577
"AC007881.1",187
"AC007881.2",62213
"AC007881.3",607
"AC007899.1",775
"AC007906.1",929
"AC007906.2",17184
"AC007907.1",962
"AC007908.1",291
"AC007919.1",217
"AC007919.2",511
"AC007920.1",10540
"AC007920.2",6662
"AC007922.1",1706
"AC007922.2",4275
"AC007922.3",1124
"AC007923.1",6609
"AC007923.2",1591
"AC007923.3",292
"AC007923.4",54382
"AC007938.1",2902
"AC007938.2",2634
"AC007938.3",623
"AC007948.1",19838
"AC007950.1",13058
"AC007950.2",2347
"AC007952.1",3385
"AC007952.2",3864
"AC007952.3",10104
"AC007952.4",637
"AC007952.5",1486
"AC007952.6",2673
"AC007952.7",757
"AC007952.8",10228
"AC007952.9",1008
"AC007953.1",2840
"AC007953.2",5733
"AC007954.1",494
"AC007956.1",542
"AC007966.1",20606
"AC007967.1",9850
"AC007967.2",2074
"AC007967.3",2345
"AC007967.4",386
"AC007969.1",447
"AC007969.2",191
"AC007991.1",631
"AC007991.2",1493
"AC007991.3",91474
"AC007991.4",2815
"AC007992.1",953
"AC007992.2",835
"AC007993.1",4614
"AC007993.2",5060
"AC007993.3",8569
"AC007996.1",2821
"AC007998.1",672
"AC007998.2",54070
"AC007998.3",23220
"AC007998.4",2533
"AC007998.5",237
"AC008011.1",227
"AC008011.2",11297
"AC008013.1",27703
"AC008013.2",3304
"AC008013.3",1726
"AC008014.1",492481
"AC008015.1",465
"AC008026.1",447
"AC008026.2",348
"AC008026.3",2396
"AC008033.1",1162
"AC008033.2",177
"AC008033.3",1407
"AC008035.1",115049
"AC008038.1",1314
"AC008040.1",27382
"AC008040.2",708
"AC008040.3",1232
"AC008040.4",768
"AC008040.5",1781
"AC008050.1",231350
"AC008055.1",609
"AC008056.1",129598
"AC008056.2",21894
"AC008060.1",14281
"AC008060.2",8341
"AC008060.3",35894
"AC008060.4",1861
"AC008063.1",1914
"AC008063.2",1426
"AC008065.1",348
"AC008066.1",863
"AC008067.1",46097
"AC008069.1",1465
"AC008072.1",824
"AC008073.1",1860
"AC008073.2",9122
"AC008073.3",66071
"AC008074.1",58579
"AC008074.2",429
"AC008074.3",1907
"AC008079.1",27878
"AC008079.2",20396
"AC008080.1",2476
"AC008080.2",1773
"AC008080.3",5731
"AC008080.4",9989
"AC008083.1",41288
"AC008083.2",9416
"AC008083.3",444
"AC008088.1",280
"AC008103.1",1181
"AC008105.1",3707
"AC008105.2",5944
"AC008105.3",31292
"AC008109.1",137915
"AC008114.1",3079
"AC008115.1",715
"AC008115.2",16094
"AC008115.3",549
"AC008115.4",775
"AC008121.1",268
"AC008121.2",523
"AC008121.3",433
"AC008124.1",9730
"AC008125.1",2829
"AC008126.1",480
"AC008127.1",52207
"AC008127.2",1075
"AC008132.1",14239
"AC008132.2",391
"AC008133.1",19886
"AC008133.2",351
"AC008134.1",193
"AC008147.1",10381
"AC008147.2",5784
"AC008147.3",682
"AC008147.4",2988
"AC008149.1",1177
"AC008154.1",4721
"AC008154.2",1556
"AC008155.1",329
"AC008155.2",397
"AC008162.1",254
"AC008162.2",1429
"AC008163.1",202203
"AC008164.1",39432
"AC008171.1",200
"AC008175.1",46653
"AC008175.2",297
"AC008243.1",80928
"AC008250.1",60748
"AC008250.2",205
"AC008264.1",367
"AC008264.2",3731
"AC008267.1",1069
"AC008267.2",25686
"AC008267.3",33511
"AC008267.4",521
"AC008267.5",1769
"AC008267.6",9715
"AC008267.7",1438
"AC008267.8",1194
"AC008268.1",2632
"AC008269.1",1495
"AC008269.2",1105
"AC008277.1",18270
"AC008277.2",797
"AC008278.1",11801
"AC008278.2",9699
"AC008280.1",1131
"AC008280.2",307
"AC008280.3",2513
"AC008378.1",878
"AC008379.1",464
"AC008385.1",355
"AC008392.1",8384
"AC008393.1",2271
"AC008395.1",938
"AC008397.1",5470
"AC008397.2",47459
"AC008403.1",6595
"AC008403.2",4101
"AC008403.3",454
"AC008406.1",6870
"AC008406.2",19156
"AC008406.3",1374
"AC008410.1",848
"AC008413.1",177
"AC008413.2",756
"AC008415.1",429660
"AC008417.1",565
"AC008427.1",655
"AC008429.1",4607
"AC008429.2",864
"AC008429.3",2256
"AC008429.4",519
"AC008432.1",1503
"AC008434.1",1278
"AC008438.1",30477
"AC008438.2",9311
"AC008440.1",14527
"AC008440.2",1424
"AC008440.3",1378
"AC008443.1",25645
"AC008443.2",6040
"AC008443.3",2278
"AC008443.4",760
"AC008443.5",2506
"AC008443.6",7608
"AC008443.7",3900
"AC008446.1",451
"AC008448.1",4245
"AC008453.1",1733
"AC008456.1",25311
"AC008464.1",15753
"AC008467.1",89250
"AC008474.1",6913
"AC008481.1",396
"AC008481.2",531
"AC008481.3",39459
"AC008489.1",483
"AC008494.1",796
"AC008494.2",370
"AC008494.3",944
"AC008496.1",295
"AC008496.2",41843
"AC008498.1",531
"AC008498.2",2322
"AC008505.1",11265
"AC008507.1",759
"AC008507.2",1176
"AC008507.3",1969
"AC008514.1",41604
"AC008514.2",7533
"AC008517.1",17750
"AC008521.1",187
"AC008521.2",259
"AC008522.1",2906
"AC008525.1",1328
"AC008525.2",209
"AC008526.1",338
"AC008533.1",537
"AC008534.1",4811
"AC008537.1",96986
"AC008537.2",5990
"AC008537.3",1881
"AC008537.4",17164
"AC008539.1",2596
"AC008543.1",46794
"AC008543.2",3401
"AC008543.3",4823
"AC008543.4",1199
"AC008543.5",2515
"AC008549.1",643
"AC008549.2",706
"AC008549.3",404
"AC008550.1",884
"AC008551.1",9351
"AC008554.1",96064
"AC008555.1",2757
"AC008555.2",17416
"AC008555.3",1994
"AC008555.4",568
"AC008555.5",11299
"AC008555.6",666
"AC008555.7",583
"AC008555.8",2168
"AC008556.1",2040
"AC008560.1",6127
"AC008562.1",330
"AC008565.1",3943
"AC008567.1",1192
"AC008567.2",11402
"AC008568.1",157695
"AC008568.2",2313
"AC008569.1",6007
"AC008569.2",966
"AC008571.1",300
"AC008572.1",15195
"AC008574.1",88055
"AC008575.1",40370
"AC008581.1",640
"AC008581.2",121254
"AC008588.1",78852
"AC008591.1",405557
"AC008592.1",12734
"AC008592.2",21313
"AC008592.3",623
"AC008592.4",16779
"AC008592.5",547
"AC008601.1",3598
"AC008608.1",127
"AC008608.2",416
"AC008609.1",9083
"AC008610.1",2009
"AC008619.1",2602
"AC008620.1",592
"AC008620.2",1569
"AC008622.1",1546
"AC008622.2",1229
"AC008622.3",600
"AC008626.1",255
"AC008626.2",248
"AC008627.1",1704
"AC008628.1",265
"AC008628.2",298
"AC008629.1",64544
"AC008629.2",483
"AC008629.3",586
"AC008632.1",21085
"AC008635.1",4098
"AC008637.1",2775
"AC008638.1",866
"AC008638.2",715
"AC008638.3",463
"AC008641.1",357
"AC008649.1",5349
"AC008649.2",9734
"AC008652.1",15977
"AC008655.1",518
"AC008655.2",3452
"AC008659.1",4414
"AC008662.1",115000
"AC008662.2",2262
"AC008663.1",10722
"AC008663.2",5426
"AC008663.3",1338
"AC008667.1",60366
"AC008667.2",8100
"AC008667.3",2879
"AC008667.4",168
"AC008669.1",2178
"AC008676.1",9210
"AC008676.2",97464
"AC008676.3",435
"AC008677.1",1561
"AC008677.2",306
"AC008677.3",666
"AC008680.1",6400
"AC008686.1",2001
"AC008687.1",13943
"AC008687.2",520
"AC008687.3",598
"AC008687.4",3028
"AC008687.5",558
"AC008687.6",630
"AC008687.7",2674
"AC008687.8",9284
"AC008691.1",494792
"AC008694.1",7894
"AC008694.2",931
"AC008695.1",371093
"AC008696.1",615
"AC008696.2",223145
"AC008700.1",21232
"AC008703.1",27558
"AC008705.1",1900
"AC008708.1",7762
"AC008708.2",7254
"AC008716.1",849
"AC008723.1",207
"AC008725.1",2263
"AC008728.1",53779
"AC008731.1",16289
"AC008734.1",2610
"AC008734.2",477
"AC008735.1",1438
"AC008735.2",12815
"AC008735.3",500
"AC008735.4",608
"AC008735.5",497
"AC008736.1",4662
"AC008736.2",1298
"AC008737.1",2449
"AC008737.2",118
"AC008737.3",289
"AC008738.1",596
"AC008738.2",4352
"AC008738.3",1235
"AC008738.4",3354
"AC008738.5",662
"AC008738.6",1762
"AC008738.7",511
"AC008739.1",10949
"AC008739.2",8903
"AC008739.3",127
"AC008739.5",1938
"AC008740.1",5000
"AC008740.2",110
"AC008741.1",970
"AC008741.2",3115
"AC008742.1",1167
"AC008743.1",2600
"AC008745.1",271
"AC008747.1",2162
"AC008749.1",306
"AC008750.1",668
"AC008750.2",1702
"AC008750.3",3423
"AC008750.4",8125
"AC008750.5",3833
"AC008750.6",322
"AC008750.7",9163
"AC008750.8",17727
"AC008751.1",342
"AC008751.2",980
"AC008752.1",8681
"AC008752.2",935
"AC008752.3",712
"AC008753.1",284
"AC008753.2",387
"AC008753.3",573
"AC008758.1",89916
"AC008758.2",9771
"AC008758.3",3942
"AC008758.4",22086
"AC008758.5",49134
"AC008758.6",51714
"AC008759.1",1079
"AC008759.2",1091
"AC008759.3",508
"AC008760.1",3175
"AC008760.2",1357
"AC008761.1",6674
"AC008761.2",709
"AC008761.3",892
"AC008763.1",3225
"AC008763.2",13253
"AC008763.3",4354
"AC008764.1",149138
"AC008764.10",1830
"AC008764.2",26121
"AC008764.3",556
"AC008764.4",82474
"AC008764.5",780
"AC008764.6",2069
"AC008764.7",1081
"AC008764.8",2717
"AC008764.9",2505
"AC008770.1",35080
"AC008770.2",54216
"AC008770.3",13423
"AC008771.1",5771
"AC008780.1",40315
"AC008780.2",3043
"AC008781.1",8068
"AC008781.2",6953
"AC008781.3",3064
"AC008782.1",430
"AC008785.1",456
"AC008794.1",12759
"AC008794.2",779
"AC008798.1",174
"AC008799.1",457
"AC008799.2",647
"AC008802.1",7349
"AC008805.1",364
"AC008805.2",1874
"AC008806.1",2443
"AC008808.1",528
"AC008808.2",1322
"AC008813.1",885
"AC008814.1",406
"AC008817.1",1906
"AC008825.1",26572
"AC008825.2",718
"AC008833.1",691
"AC008834.1",175
"AC008837.1",412
"AC008837.2",418
"AC008840.1",31047
"AC008850.1",886
"AC008852.1",16530
"AC008868.1",1028
"AC008869.1",8591
"AC008870.1",5489
"AC008870.2",1024
"AC008870.3",641
"AC008870.4",18267
"AC008870.5",650
"AC008871.1",12750
"AC008873.1",138
"AC008875.1",811
"AC008878.1",12571
"AC008878.2",6465
"AC008878.3",89644
"AC008878.4",545
"AC008883.1",13791
"AC008883.2",4587
"AC008885.1",301
"AC008885.2",930
"AC008892.1",133082
"AC008894.1",494
"AC008894.2",16232
"AC008894.3",3103
"AC008895.1",2622
"AC008897.1",347
"AC008897.2",16760
"AC008897.3",483
"AC008906.1",1223
"AC008906.2",1753
"AC008914.1",5585
"AC008915.1",837
"AC008915.2",4849
"AC008937.1",10674
"AC008937.2",20149
"AC008937.3",1700
"AC008938.1",22380
"AC008940.1",1505
"AC008945.1",604
"AC008946.1",7297
"AC008948.1",2496
"AC008953.1",318
"AC008957.1",58982
"AC008957.2",13329
"AC008957.3",2242
"AC008958.1",682
"AC008962.1",304
"AC008966.1",5285
"AC008966.2",453
"AC008967.1",163
"AC008969.1",9172
"AC008972.1",640
"AC008972.2",494
"AC008982.1",22708
"AC008982.2",771
"AC008985.1",2239
"AC008991.1",69816
"AC008991.2",3019
"AC008992.1",5306
"AC008993.1",776
"AC008993.2",806
"AC008993.3",941
"AC009005.1",5019
"AC009019.1",8976
"AC009021.1",941
"AC009021.2",1666
"AC009022.1",89652
"AC009022.2",496
"AC009027.1",784
"AC009032.1",431
"AC009033.1",431
"AC009034.1",2031
"AC009035.1",7253
"AC009039.1",1868
"AC009039.2",529
"AC009041.1",9776
"AC009041.2",5836
"AC009041.3",1263
"AC009041.4",638
"AC009044.1",1798
"AC009052.1",1683
"AC009053.1",35839
"AC009053.2",2365
"AC009053.3",13135
"AC009053.4",108
"AC009054.1",3159
"AC009054.2",1443
"AC009055.1",199765
"AC009055.2",43942
"AC009060.1",17109
"AC009060.2",106
"AC009061.1",798
"AC009061.2",23750
"AC009063.1",702
"AC009063.2",51818
"AC009063.3",7720
"AC009065.1",1225
"AC009065.2",3998
"AC009065.3",1042
"AC009065.4",5264
"AC009065.5",2197
"AC009065.6",1008
"AC009065.7",867
"AC009065.8",1332
"AC009075.1",580
"AC009075.2",301
"AC009078.1",783
"AC009078.2",2124
"AC009078.3",4084
"AC009081.1",36432
"AC009084.1",20545
"AC009084.2",2810
"AC009084.3",437
"AC009086.1",309
"AC009086.2",31866
"AC009086.3",1008
"AC009087.1",2587
"AC009088.1",833
"AC009088.2",775
"AC009088.3",445
"AC009088.4",280
"AC009090.1",1143
"AC009090.2",1091
"AC009090.3",565
"AC009090.4",3691
"AC009090.5",2285
"AC009091.1",1338
"AC009093.1",2862
"AC009093.10",191926
"AC009093.2",77046
"AC009093.3",54377
"AC009093.4",2207
"AC009093.5",755
"AC009093.6",553
"AC009093.7",1223
"AC009093.8",104811
"AC009093.9",29141
"AC009094.1",564
"AC009095.1",1766
"AC009097.1",9186
"AC009097.2",3109
"AC009097.3",1018
"AC009097.4",1051
"AC009101.1",242
"AC009102.1",2289
"AC009102.2",1639
"AC009102.3",1491
"AC009107.1",20694
"AC009107.2",29605
"AC009108.1",796
"AC009108.2",818
"AC009108.3",3515
"AC009108.4",2451
"AC009108.5",1980
"AC009110.1",2078
"AC009113.1",2443
"AC009113.2",1886
"AC009117.1",554
"AC009117.2",21162
"AC009117.3",14927
"AC009118.1",810
"AC009118.2",655
"AC009118.3",873
"AC009119.1",17868
"AC009119.2",43314
"AC009119.3",1428
"AC009120.1",782
"AC009120.2",30220
"AC009120.3",2298
"AC009120.4",5105
"AC009120.5",1460
"AC009120.6",780
"AC009121.1",1179
"AC009121.2",3403
"AC009123.1",4496
"AC009126.1",121782
"AC009127.1",721
"AC009127.2",565
"AC009132.1",1297
"AC009133.1",12617
"AC009133.2",1237
"AC009133.3",3053
"AC009133.4",561
"AC009133.5",3549
"AC009133.6",7832
"AC009134.1",7302
"AC009135.1",35980
"AC009135.2",1768
"AC009137.1",20715
"AC009137.2",3906
"AC009139.1",56058
"AC009139.2",48484
"AC009142.1",15164
"AC009145.1",11705
"AC009145.2",4926
"AC009145.3",859
"AC009145.4",1294
"AC009148.1",2693
"AC009152.1",556
"AC009153.1",496
"AC009154.1",22623
"AC009154.2",724
"AC009158.1",32365
"AC009159.1",642
"AC009159.2",606
"AC009159.3",804
"AC009159.4",2031
"AC009161.1",376
"AC009161.2",138
"AC009163.1",19512
"AC009163.2",16897
"AC009163.3",1766
"AC009163.4",52023
"AC009163.5",16493
"AC009163.6",342
"AC009163.7",2557
"AC009166.1",581
"AC009166.2",2833
"AC009167.1",11489
"AC009169.1",2809
"AC009171.1",266
"AC009171.2",3399
"AC009185.1",6504
"AC009220.1",292
"AC009220.2",1751
"AC009220.3",586
"AC009226.1",289932
"AC009227.1",21586
"AC009227.2",964
"AC009228.1",7136
