"","GeneL","modulesA1L"
"14878","ZNF615","HuAgeGBsplit_02"
"14879","AKIP1","HuAgeGBsplit_18"
"14880","AL049749.1","HuAgeGBsplit_06"
"14881","IGSF10","HuAgeGBsplit_01"
"14882","ADGRL4","HuAgeGBsplit_01"
"14883","ISM1","HuAgeGBsplit_01"
"14884","TBC1D30","HuAgeGBsplit_02"
"14885","RN7SL384P","HuAgeGBsplit_01"
"14886","OR7E136P","HuAgeGBsplit_09"
"14887","ARSEP1","HuAgeGBsplit_23"
"14888","SLC25A17","HuAgeGBsplit_07"
"14889","GLRX2","HuAgeGBsplit_02"
"14890","AC007566.1","HuAgeGBsplit_07"
"14891","SFSWAP","HuAgeGBsplit_01"
"14892","SSBP3","HuAgeGBsplit_01"
"14893","TUSC2","HuAgeGBsplit_01"
"14894","AP005671.1","HuAgeGBsplit_08"
"14895","AC009474.2","HuAgeGBsplit_02"
"14896","DMAC2","HuAgeGBsplit_01"
"14897","PRPF3","HuAgeGBsplit_01"
"14898","AL590094.1","HuAgeGBsplit_08"
"14899","HMGN5","HuAgeGBsplit_09"
"14900","POLRMT","HuAgeGBsplit_02"
"14901","RNF24","HuAgeGBsplit_19"
"14902","CCL24","HuAgeGBsplit_12"
"14903","UBR5-AS1","HuAgeGBsplit_01"
"14904","AL354984.3","HuAgeGBsplit_01"
"14905","HOMEZ","HuAgeGBsplit_12"
"14906","ALYREF","HuAgeGBsplit_11"
"14907","PLA2G15","HuAgeGBsplit_01"
"14908","NAA30","HuAgeGBsplit_12"
"14909","SP110","HuAgeGBsplit_13"
"14910","DNAJB6","HuAgeGBsplit_07"
"14911","RAN","HuAgeGBsplit_01"
"14912","AC091953.4","HuAgeGBsplit_01"
"14913","AC009511.2","HuAgeGBsplit_01"
"14914","ALAS2","HuAgeGBsplit_01"
"14915","RN7SL396P","HuAgeGBsplit_21"
"14916","POLM","HuAgeGBsplit_17"
"14917","TBCC","HuAgeGBsplit_01"
"14918","SHF","HuAgeGBsplit_20"
"14919","SPAG7","HuAgeGBsplit_01"
"14920","WDR60","HuAgeGBsplit_07"
"14921","SLC38A7","HuAgeGBsplit_01"
"14922","RNA5SP130","HuAgeGBsplit_21"
"14923","HSD11B1","HuAgeGBsplit_29"
"14924","DPH3P2","HuAgeGBsplit_23"
"14925","AP003390.1","HuAgeGBsplit_02"
"14926","BAHD1","HuAgeGBsplit_02"
"14927","TOLLIP","HuAgeGBsplit_18"
"14928","GLYATL1B","HuAgeGBsplit_16"
"14929","C16orf87","HuAgeGBsplit_02"
"14930","AL160290.3","HuAgeGBsplit_02"
"14931","SLX4","HuAgeGBsplit_01"
"14932","ZNF347","HuAgeGBsplit_02"
"14933","AL589994.1","HuAgeGBsplit_03"
"14934","PARP1","HuAgeGBsplit_02"
"14935","PTPA","HuAgeGBsplit_06"
"14936","SASH3","HuAgeGBsplit_30"
"14937","KRT18P19","HuAgeGBsplit_23"
"14938","MARCH2","HuAgeGBsplit_01"
"14939","EMD","HuAgeGBsplit_01"
"14940","CHCHD1","HuAgeGBsplit_15"
"14941","UBE2G2","HuAgeGBsplit_17"
"14942","AL138966.1","HuAgeGBsplit_20"
"14943","AC008443.1","HuAgeGBsplit_10"
"14944","PSMD2","HuAgeGBsplit_02"
"14945","ZNF22","HuAgeGBsplit_15"
"14946","GPKOW","HuAgeGBsplit_02"
"14947","AC022217.3","HuAgeGBsplit_08"
"14948","NME1-NME2","HuAgeGBsplit_11"
"14949","AC006927.1","HuAgeGBsplit_29"
"14950","ZNF746","HuAgeGBsplit_01"
"14951","AC108059.3","HuAgeGBsplit_02"
"14952","POU6F1","HuAgeGBsplit_01"
"14953","C1orf131","HuAgeGBsplit_01"
"14954","GSKIP","HuAgeGBsplit_12"
"14955","GATA4","HuAgeGBsplit_01"
"14956","IDH3B","HuAgeGBsplit_19"
"14957","OR7E31P","HuAgeGBsplit_09"
"14958","MYH9","HuAgeGBsplit_07"
"14959","AP001120.3","HuAgeGBsplit_01"
"14960","AC068888.1","HuAgeGBsplit_02"
"14961","MYLK","HuAgeGBsplit_02"
"14962","MRPS36","HuAgeGBsplit_10"
"14963","COX14","HuAgeGBsplit_01"
"14964","BBIP1","HuAgeGBsplit_15"
"14965","PPP2R5B","HuAgeGBsplit_14"
"14966","AC068860.1","HuAgeGBsplit_02"
"14967","AL162311.3","HuAgeGBsplit_24"
"14968","ITGA1","HuAgeGBsplit_01"
"14969","RN7SKP249","HuAgeGBsplit_05"
"14970","KLHL5","HuAgeGBsplit_01"
"14971","PSMD7","HuAgeGBsplit_02"
"14972","AC011979.2","HuAgeGBsplit_31"
"14973","BUB1","HuAgeGBsplit_30"
"14974","TMEM181","HuAgeGBsplit_01"
"14975","FUT3","HuAgeGBsplit_02"
"14976","SLC25A32","HuAgeGBsplit_01"
"14977","VPS36","HuAgeGBsplit_17"
"14978","IKBKE","HuAgeGBsplit_02"
"14979","RNU6-835P","HuAgeGBsplit_01"
"14980","TXN2","HuAgeGBsplit_07"
"14981","ZNF557","HuAgeGBsplit_09"
"14982","XCL2","HuAgeGBsplit_13"
"14983","TBK1","HuAgeGBsplit_02"
"14984","DENND4B","HuAgeGBsplit_01"
"14985","OR2W6P","HuAgeGBsplit_16"
"14986","AKR7A2","HuAgeGBsplit_02"
"14987","TMA16","HuAgeGBsplit_02"
"14988","SHOX","HuAgeGBsplit_02"
"14989","GDI1","HuAgeGBsplit_02"
"14990","RNU4-58P","HuAgeGBsplit_05"
"14991","INSL5","HuAgeGBsplit_20"
"14992","TOMM20","HuAgeGBsplit_02"
"14993","AL691447.2","HuAgeGBsplit_06"
"14994","SLC39A9","HuAgeGBsplit_12"
"14995","FAM122B","HuAgeGBsplit_02"
"14996","PAAF1","HuAgeGBsplit_14"
"14997","ZNF730","HuAgeGBsplit_11"
"14998","GGT4P","HuAgeGBsplit_19"
"14999","RAD51C","HuAgeGBsplit_14"
"15000","KRTAP19-11P","HuAgeGBsplit_03"
"15001","AHCTF1","HuAgeGBsplit_01"
"15002","EIF2B1","HuAgeGBsplit_02"
"15003","AC009494.1","HuAgeGBsplit_11"
"15004","NUDT21","HuAgeGBsplit_02"
"15005","SLC46A3","HuAgeGBsplit_17"
"15006","PSKH1","HuAgeGBsplit_02"
"15007","CLIC2","HuAgeGBsplit_17"
"15008","UBA2","HuAgeGBsplit_02"
"15009","AL359643.2","HuAgeGBsplit_02"
"15010","FLVCR1","HuAgeGBsplit_02"
"15011","AC118282.2","HuAgeGBsplit_02"
"15012","THAP3","HuAgeGBsplit_02"
"15013","PGGT1BP1","HuAgeGBsplit_02"
"15014","LINC02577","HuAgeGBsplit_36"
"15015","ATG13","HuAgeGBsplit_18"
"15016","TNFSF8","HuAgeGBsplit_29"
"15017","FAM183BP","HuAgeGBsplit_04"
"15018","EIF3E","HuAgeGBsplit_10"
"15019","COX17","HuAgeGBsplit_02"
"15020","TMTC2","HuAgeGBsplit_05"
"15021","FBXL5","HuAgeGBsplit_02"
"15022","REXO4","HuAgeGBsplit_06"
"15023","HNRNPUL1","HuAgeGBsplit_01"
"15024","YARS","HuAgeGBsplit_02"
"15025","ATP6V1G2","HuAgeGBsplit_01"
"15026","MRFAP1","HuAgeGBsplit_01"
"15027","AC139103.1","HuAgeGBsplit_09"
"15028","AL121936.2","HuAgeGBsplit_25"
"15029","AC099786.3","HuAgeGBsplit_02"
"15030","AL031846.1","HuAgeGBsplit_13"
"15031","SIMC1","HuAgeGBsplit_21"
"15032","CEP192","HuAgeGBsplit_01"
"15033","MTRR","HuAgeGBsplit_10"
"15034","ARL6IP5","HuAgeGBsplit_02"
"15035","FAM66D","HuAgeGBsplit_01"
"15036","EEA1","HuAgeGBsplit_01"
"15037","AC007663.1","HuAgeGBsplit_16"
"15038","GPR157","HuAgeGBsplit_02"
"15039","RGS10","HuAgeGBsplit_02"
"15040","EVPL","HuAgeGBsplit_24"
"15041","LY6D","HuAgeGBsplit_02"
"15042","SMARCD1","HuAgeGBsplit_01"
"15043","MTA1","HuAgeGBsplit_12"
"15044","AC009163.5","HuAgeGBsplit_15"
"15045","SNX18P4","HuAgeGBsplit_02"
"15046","EIF4EBP2P1","HuAgeGBsplit_04"
"15047","NDUFB5","HuAgeGBsplit_09"
"15048","MARCH8","HuAgeGBsplit_15"
"15049","H3.Y","HuAgeGBsplit_28"
"15050","TRBV5-2","HuAgeGBsplit_01"
"15051","SH3GLB1","HuAgeGBsplit_01"
"15052","GLRX5","HuAgeGBsplit_12"
"15053","STX7","HuAgeGBsplit_01"
"15054","BDH2P1","HuAgeGBsplit_03"
"15055","SPAG1","HuAgeGBsplit_01"
"15056","CRLF3","HuAgeGBsplit_01"
"15057","RNU6-192P","HuAgeGBsplit_01"
"15058","YWHAG","HuAgeGBsplit_07"
"15059","ZFX","HuAgeGBsplit_02"
"15060","LRRC37B","HuAgeGBsplit_11"
"15061","DPH1","HuAgeGBsplit_01"
"15062","PKD2","HuAgeGBsplit_02"
"15063","TCEAL3","HuAgeGBsplit_02"
"15064","DBIP2","HuAgeGBsplit_01"
"15065","WDR31","HuAgeGBsplit_06"
"15066","AP001357.2","HuAgeGBsplit_23"
"15067","KLF3","HuAgeGBsplit_02"
"15068","TPSG1","HuAgeGBsplit_11"
"15069","USB1","HuAgeGBsplit_02"
"15070","TRBV24OR9-2","HuAgeGBsplit_03"
"15071","AL591684.2","HuAgeGBsplit_01"
"15072","KIAA1671","HuAgeGBsplit_04"
"15073","MIR3135B","HuAgeGBsplit_21"
"15074","C2CD5","HuAgeGBsplit_01"
"15075","LINC01803","HuAgeGBsplit_26"
"15076","PNPLA6","HuAgeGBsplit_02"
"15077","CINP","HuAgeGBsplit_12"
"15078","PARD6B","HuAgeGBsplit_01"
"15079","ANKRA2","HuAgeGBsplit_10"
"15080","LSG1","HuAgeGBsplit_01"
"15081","AP001180.5","HuAgeGBsplit_05"
"15082","AC018553.2","HuAgeGBsplit_01"
"15083","MRPL45P1","HuAgeGBsplit_36"
"15084","HLA-F-AS1","HuAgeGBsplit_02"
"15085","MRPL24","HuAgeGBsplit_02"
"15086","C5orf24","HuAgeGBsplit_10"
"15087","ZNF776","HuAgeGBsplit_02"
"15088","ZMYND11","HuAgeGBsplit_15"
"15089","ELOCP24","HuAgeGBsplit_01"
"15090","RNA5SP275","HuAgeGBsplit_13"
"15091","SNRPB","HuAgeGBsplit_19"
"15092","NNT-AS1","HuAgeGBsplit_10"
"15093","AC034213.1","HuAgeGBsplit_01"
"15094","SKIV2L","HuAgeGBsplit_02"
"15095","ME2","HuAgeGBsplit_01"
"15096","AL355300.1","HuAgeGBsplit_14"
"15097","RBM17","HuAgeGBsplit_15"
"15098","TIMM17BP1","HuAgeGBsplit_04"
"15099","HUWE1","HuAgeGBsplit_02"
"15100","AC023043.3","HuAgeGBsplit_01"
"15101","SMG7-AS1","HuAgeGBsplit_02"
"15102","PIP4P2","HuAgeGBsplit_01"
"15103","EPS15","HuAgeGBsplit_09"
"15104","GNL3L","HuAgeGBsplit_02"
"15105","PDAP1","HuAgeGBsplit_07"
"15106","AL583722.3","HuAgeGBsplit_01"
"15107","AC008992.1","HuAgeGBsplit_01"
"15108","DYDC2","HuAgeGBsplit_20"
"15109","NDUFB2","HuAgeGBsplit_07"
"15110","KNTC1","HuAgeGBsplit_02"
"15111","RIIAD1","HuAgeGBsplit_20"
"15112","DSC3","HuAgeGBsplit_33"
"15113","KCTD2","HuAgeGBsplit_11"
"15114","RSRP1","HuAgeGBsplit_02"
"15115","PFN1P11","HuAgeGBsplit_09"
"15116","CLPTM1","HuAgeGBsplit_01"
"15117","SMARCB1","HuAgeGBsplit_07"
"15118","RTF1","HuAgeGBsplit_01"
"15119","AL390066.1","HuAgeGBsplit_27"
"15120","FRMD6","HuAgeGBsplit_06"
"15121","ANKRD29","HuAgeGBsplit_01"
"15122","KL","HuAgeGBsplit_02"
"15123","BTF3P7","HuAgeGBsplit_02"
"15124","PQLC3","HuAgeGBsplit_01"
"15125","UHRF2","HuAgeGBsplit_13"
"15126","MTCYBP21","HuAgeGBsplit_28"
"15127","MED22","HuAgeGBsplit_06"
"15128","NCEH1","HuAgeGBsplit_08"
"15129","MNT","HuAgeGBsplit_02"
"15130","RNU1-131P","HuAgeGBsplit_23"
"15131","IFT46","HuAgeGBsplit_14"
"15132","ZNF202","HuAgeGBsplit_14"
"15133","IGKV2OR22-4","HuAgeGBsplit_01"
"15134","FKBP2","HuAgeGBsplit_14"
"15135","SLC25A10","HuAgeGBsplit_11"
"15136","AGAP3","HuAgeGBsplit_07"
"15137","ZNF768","HuAgeGBsplit_01"
"15138","KIF2C","HuAgeGBsplit_30"
"15139","FOXH1","HuAgeGBsplit_02"
"15140","RN7SKP153","HuAgeGBsplit_21"
"15141","ARL17A","HuAgeGBsplit_14"
"15142","ZNF496","HuAgeGBsplit_01"
"15143","NUP188","HuAgeGBsplit_06"
"15144","CACHD1","HuAgeGBsplit_01"
"15145","RIT1","HuAgeGBsplit_01"
"15146","AC012307.1","HuAgeGBsplit_01"
"15147","OR8H3","HuAgeGBsplit_03"
"15148","UBR4","HuAgeGBsplit_01"
"15149","MPG","HuAgeGBsplit_01"
"15150","HCN4","HuAgeGBsplit_01"
"15151","ITGA11","HuAgeGBsplit_01"
"15152","KANTR","HuAgeGBsplit_01"
"15153","P4HB","HuAgeGBsplit_01"
"15154","PLEKHM2","HuAgeGBsplit_02"
"15155","OR13C2","HuAgeGBsplit_03"
"15156","AC005798.1","HuAgeGBsplit_02"
"15157","AC126696.3","HuAgeGBsplit_02"
"15158","RRAGB","HuAgeGBsplit_02"
"15159","NT5C3A","HuAgeGBsplit_07"
"15160","HHLA3","HuAgeGBsplit_02"
"15161","IGF2R","HuAgeGBsplit_01"
"15162","CBFB","HuAgeGBsplit_02"
"15163","ESF1","HuAgeGBsplit_01"
"15164","MIR3180-4","HuAgeGBsplit_10"
"15165","TEFM","HuAgeGBsplit_11"
"15166","GPR20","HuAgeGBsplit_01"
"15167","OR7H2P","HuAgeGBsplit_02"
"15168","CISD1","HuAgeGBsplit_01"
"15169","TRA2A","HuAgeGBsplit_17"
"15170","PFDN4","HuAgeGBsplit_19"
"15171","TFE3","HuAgeGBsplit_01"
"15172","RPS4XP2","HuAgeGBsplit_03"
"15173","AC005014.1","HuAgeGBsplit_04"
"15174","AL132639.1","HuAgeGBsplit_03"
"15175","DNHD1","HuAgeGBsplit_18"
"15176","TMEM94","HuAgeGBsplit_11"
"15177","ITGAD","HuAgeGBsplit_01"
"15178","SCAF1","HuAgeGBsplit_01"
"15179","AC009518.3","HuAgeGBsplit_06"
"15180","AC005828.4","HuAgeGBsplit_27"
"15181","ODAPH","HuAgeGBsplit_02"
"15182","BAZ2A","HuAgeGBsplit_01"
"15183","IGLV8OR8-1","HuAgeGBsplit_04"
"15184","CLUAP1","HuAgeGBsplit_01"
"15185","DUOX1","HuAgeGBsplit_01"
"15186","AC010240.1","HuAgeGBsplit_03"
"15187","TUBBP2","HuAgeGBsplit_31"
"15188","MDN1","HuAgeGBsplit_01"
"15189","DNAAF2","HuAgeGBsplit_12"
"15190","FABP6","HuAgeGBsplit_09"
"15191","CCDC61","HuAgeGBsplit_01"
"15192","PUS7L","HuAgeGBsplit_02"
"15193","MRPL18","HuAgeGBsplit_01"
"15194","AP003062.1","HuAgeGBsplit_02"
"15195","AL135924.1","HuAgeGBsplit_01"
"15196","AP006222.1","HuAgeGBsplit_09"
"15197","PXN","HuAgeGBsplit_01"
"15198","CTBP1-AS2","HuAgeGBsplit_01"
"15199","AL049874.1","HuAgeGBsplit_15"
"15200","PIP4P1","HuAgeGBsplit_12"
"15201","PPP4R1","HuAgeGBsplit_01"
"15202","PRR14L","HuAgeGBsplit_07"
"15203","AP000553.1","HuAgeGBsplit_11"
"15204","WDR24","HuAgeGBsplit_01"
"15205","PLA2G6","HuAgeGBsplit_07"
"15206","ATP5F1C","HuAgeGBsplit_15"
"15207","HMGN2P8","HuAgeGBsplit_02"
"15208","LINC01058","HuAgeGBsplit_20"
"15209","KRT8","HuAgeGBsplit_25"
"15210","ASXL3","HuAgeGBsplit_16"
"15211","AL022318.2","HuAgeGBsplit_01"
"15212","UBL7","HuAgeGBsplit_01"
"15213","HACD3","HuAgeGBsplit_01"
"15214","TMEM161A","HuAgeGBsplit_01"
"15215","OSER1","HuAgeGBsplit_19"
"15216","AC012306.1","HuAgeGBsplit_01"
"15217","NLRP6","HuAgeGBsplit_01"
"15218","R3HDM4","HuAgeGBsplit_01"
"15219","UBE2V1P3","HuAgeGBsplit_01"
"15220","GCDH","HuAgeGBsplit_01"
"15221","DUX4L32","HuAgeGBsplit_01"
"15222","DXO","HuAgeGBsplit_01"
"15223","AC090587.1","HuAgeGBsplit_22"
"15224","SMG1","HuAgeGBsplit_01"
"15225","GTF3C4","HuAgeGBsplit_06"
"15226","CHMP2B","HuAgeGBsplit_01"
"15227","FUK","HuAgeGBsplit_02"
"15228","TRMT13","HuAgeGBsplit_01"
"15229","AURKAIP1","HuAgeGBsplit_02"
"15230","C9orf78","HuAgeGBsplit_06"
"15231","HACL1","HuAgeGBsplit_01"
"15232","COASY","HuAgeGBsplit_11"
"15233","MPLKIP","HuAgeGBsplit_17"
"15234","MAN1A1","HuAgeGBsplit_02"
"15235","AC036176.1","HuAgeGBsplit_01"
"15236","TIMM13","HuAgeGBsplit_01"
"15237","RNU6-604P","HuAgeGBsplit_23"
"15238","UBE2H","HuAgeGBsplit_17"
"15239","SETP4","HuAgeGBsplit_01"
"15240","UQCRC1","HuAgeGBsplit_02"
"15241","RNU4ATAC13P","HuAgeGBsplit_02"
"15242","ZNF665","HuAgeGBsplit_02"
"15243","RNA5SP448","HuAgeGBsplit_08"
"15244","WRAP53","HuAgeGBsplit_01"
"15245","RNU6-947P","HuAgeGBsplit_02"
"15246","CNKSR2","HuAgeGBsplit_08"
"15247","ZXDB","HuAgeGBsplit_02"
"15248","RN7SL795P","HuAgeGBsplit_21"
"15249","FDX1","HuAgeGBsplit_14"
"15250","AL136140.1","HuAgeGBsplit_02"
"15251","FAAP100","HuAgeGBsplit_11"
"15252","ESPNL","HuAgeGBsplit_01"
"15253","AC023490.2","HuAgeGBsplit_31"
"15254","ZMIZ1","HuAgeGBsplit_12"
"15255","TFPT","HuAgeGBsplit_02"
"15256","TBC1D13","HuAgeGBsplit_06"
"15257","EIF1","HuAgeGBsplit_05"
"15258","MAP2K6","HuAgeGBsplit_01"
"15259","COMMD4","HuAgeGBsplit_01"
"15260","NPTN","HuAgeGBsplit_01"
"15261","SS18L2P1","HuAgeGBsplit_04"
"15262","HPS3","HuAgeGBsplit_02"
"15263","ZNF423","HuAgeGBsplit_02"
"15264","ZNF101P2","HuAgeGBsplit_03"
"15265","TBC1D20","HuAgeGBsplit_19"
"15266","HNRNPA0","HuAgeGBsplit_10"
"15267","AL355493.1","HuAgeGBsplit_01"
"15268","CCNC","HuAgeGBsplit_01"
"15269","SFXN1","HuAgeGBsplit_10"
"15270","SCOC","HuAgeGBsplit_01"
"15271","MED20","HuAgeGBsplit_01"
"15272","MAPKAPK5-AS1","HuAgeGBsplit_01"
"15273","L3MBTL1","HuAgeGBsplit_19"
"15274","AC010618.1","HuAgeGBsplit_01"
"15275","CAPN7","HuAgeGBsplit_02"
"15276","AC107302.1","HuAgeGBsplit_01"
"15277","TSPAN14","HuAgeGBsplit_27"
"15278","MYL12B","HuAgeGBsplit_01"
"15279","PHLDB3","HuAgeGBsplit_02"
"15280","RN7SL478P","HuAgeGBsplit_32"
"15281","RN7SL310P","HuAgeGBsplit_01"
"15282","ZNF319","HuAgeGBsplit_01"
"15283","RBSN","HuAgeGBsplit_02"
"15284","NAA50","HuAgeGBsplit_02"
"15285","PPOX","HuAgeGBsplit_01"
"15286","UBL5","HuAgeGBsplit_01"
"15287","LDHBP2","HuAgeGBsplit_04"
"15288","DPH3","HuAgeGBsplit_02"
"15289","TALDO1","HuAgeGBsplit_18"
"15290","CTXN3","HuAgeGBsplit_01"
"15291","WEE2-AS1","HuAgeGBsplit_12"
"15292","ECHDC1","HuAgeGBsplit_01"
"15293","C17orf100","HuAgeGBsplit_01"
"15294","EFHC1","HuAgeGBsplit_20"
"15295","MALSU1","HuAgeGBsplit_07"
"15296","ATP5S","HuAgeGBsplit_12"
"15297","AC108448.1","HuAgeGBsplit_02"
"15298","USE1","HuAgeGBsplit_01"
"15299","CLTCL1","HuAgeGBsplit_07"
"15300","TDG","HuAgeGBsplit_01"
"15301","YBX1P10","HuAgeGBsplit_02"
"15302","CPTP","HuAgeGBsplit_02"
"15303","FIRRE","HuAgeGBsplit_14"
"15304","EPHX4","HuAgeGBsplit_02"
"15305","TMED2","HuAgeGBsplit_02"
"15306","TH2LCRR","HuAgeGBsplit_13"
"15307","AL050303.4","HuAgeGBsplit_35"
"15308","FAM53C","HuAgeGBsplit_10"
"15309","DEFB136","HuAgeGBsplit_21"
"15310","RNU6-1124P","HuAgeGBsplit_21"
"15311","PPID","HuAgeGBsplit_02"
"15312","BTNL10","HuAgeGBsplit_04"
"15313","RBMS2","HuAgeGBsplit_01"
"15314","C14orf119","HuAgeGBsplit_12"
"15315","HMGB1","HuAgeGBsplit_17"
"15316","CAPZA3","HuAgeGBsplit_03"
"15317","RNPEPL1","HuAgeGBsplit_01"
"15318","CYB5AP4","HuAgeGBsplit_01"
"15319","ATP5MGP2","HuAgeGBsplit_03"
"15320","RNU6-1075P","HuAgeGBsplit_01"
"15321","ZCCHC6","HuAgeGBsplit_06"
"15322","AC006530.1","HuAgeGBsplit_03"
"15323","SF3A1","HuAgeGBsplit_07"
"15324","CCDC3","HuAgeGBsplit_02"
"15325","PPARA","HuAgeGBsplit_07"
"15326","ZFYVE27","HuAgeGBsplit_15"
"15327","WBP1L","HuAgeGBsplit_15"
"15328","AKAP14","HuAgeGBsplit_20"
"15329","AC005840.1","HuAgeGBsplit_02"
"15330","ARIH2","HuAgeGBsplit_02"
"15331","HNRNPH1","HuAgeGBsplit_02"
"15332","ATP5PF","HuAgeGBsplit_17"
"15333","AC074117.1","HuAgeGBsplit_02"
"15334","PAICSP3","HuAgeGBsplit_01"
"15335","DCTN1-AS1","HuAgeGBsplit_35"
"15336","PPP4R4","HuAgeGBsplit_01"
"15337","SNUPN","HuAgeGBsplit_01"
"15338","CD164","HuAgeGBsplit_02"
"15339","SYK","HuAgeGBsplit_02"
"15340","KIAA0141","HuAgeGBsplit_10"
"15341","CACYBPP3","HuAgeGBsplit_35"
"15342","NTRK1","HuAgeGBsplit_02"
"15343","RAVER1","HuAgeGBsplit_02"
"15344","YIF1B","HuAgeGBsplit_01"
"15345","OBSCN","HuAgeGBsplit_11"
"15346","AC093462.1","HuAgeGBsplit_22"
"15347","ATP6V1D","HuAgeGBsplit_12"
"15348","LAT2","HuAgeGBsplit_30"
"15349","ASRGL1","HuAgeGBsplit_22"
"15350","ADCY5","HuAgeGBsplit_02"
"15351","WIZ","HuAgeGBsplit_01"
"15352","NBPF12","HuAgeGBsplit_02"
"15353","TMED4","HuAgeGBsplit_17"
"15354","NDUFA1","HuAgeGBsplit_02"
"15355","SERP1","HuAgeGBsplit_09"
"15356","OR2B7P","HuAgeGBsplit_02"
"15357","AL358613.2","HuAgeGBsplit_02"
"15358","SH3RF1","HuAgeGBsplit_01"
"15359","TP53TG3HP","HuAgeGBsplit_28"
"15360","PELI3","HuAgeGBsplit_14"
"15361","AC103810.10","HuAgeGBsplit_04"
"15362","LINC01649","HuAgeGBsplit_01"
"15363","AC005332.2","HuAgeGBsplit_09"
"15364","PRMT1","HuAgeGBsplit_01"
"15365","GNB2","HuAgeGBsplit_07"
"15366","ZNF672","HuAgeGBsplit_01"
"15367","AP002414.1","HuAgeGBsplit_04"
"15368","PPP1R2C","HuAgeGBsplit_04"
"15369","MPHOSPH6","HuAgeGBsplit_02"
"15370","AC104078.2","HuAgeGBsplit_20"
"15371","GXYLT1","HuAgeGBsplit_02"
"15372","AL133232.1","HuAgeGBsplit_27"
"15373","HNRNPD","HuAgeGBsplit_02"
"15374","NEDD1","HuAgeGBsplit_01"
"15375","GSDMC","HuAgeGBsplit_01"
"15376","OR6D1P","HuAgeGBsplit_28"
"15377","ASB6","HuAgeGBsplit_06"
"15378","KCTD9","HuAgeGBsplit_01"
"15379","PHKG1P2","HuAgeGBsplit_31"
"15380","APOBEC3A","HuAgeGBsplit_29"
"15381","WDR1","HuAgeGBsplit_01"
"15382","AL354740.1","HuAgeGBsplit_27"
"15383","TCP11L2","HuAgeGBsplit_33"
"15384","AC104771.1","HuAgeGBsplit_01"
"15385","MED18","HuAgeGBsplit_12"
"15386","ZMYND19","HuAgeGBsplit_06"
"15387","ANKRD28","HuAgeGBsplit_02"
"15388","POLR3K","HuAgeGBsplit_16"
"15389","VWA2","HuAgeGBsplit_02"
"15390","MTND1P3","HuAgeGBsplit_01"
"15391","ANKRD66","HuAgeGBsplit_20"
"15392","LINC01558","HuAgeGBsplit_16"
"15393","GLO1","HuAgeGBsplit_22"
"15394","AC103808.2","HuAgeGBsplit_28"
"15395","FOXN2","HuAgeGBsplit_01"
"15396","ZNF526","HuAgeGBsplit_02"
"15397","AL022318.1","HuAgeGBsplit_01"
"15398","DSCC1","HuAgeGBsplit_01"
"15399","ZNF707","HuAgeGBsplit_01"
"15400","CTC1","HuAgeGBsplit_01"
"15401","C19orf53","HuAgeGBsplit_01"
"15402","DPAGT1","HuAgeGBsplit_14"
"15403","AC135279.3","HuAgeGBsplit_02"
"15404","APBB1IP","HuAgeGBsplit_02"
"15405","CLCN7","HuAgeGBsplit_01"
"15406","RNU6-709P","HuAgeGBsplit_02"
"15407","ACTN4","HuAgeGBsplit_02"
"15408","ITGAL","HuAgeGBsplit_13"
"15409","TTK","HuAgeGBsplit_30"
"15410","FAM124B","HuAgeGBsplit_01"
"15411","TVP23B","HuAgeGBsplit_18"
"15412","DDX6","HuAgeGBsplit_01"
"15413","NOC2L","HuAgeGBsplit_02"
"15414","AC105914.2","HuAgeGBsplit_02"
"15415","AL358972.1","HuAgeGBsplit_23"
"15416","HIST1H2BN","HuAgeGBsplit_06"
"15417","HIC2","HuAgeGBsplit_07"
"15418","TRMT112","HuAgeGBsplit_14"
"15419","AL031963.2","HuAgeGBsplit_02"
"15420","HOOK1","HuAgeGBsplit_01"
"15421","ECEL1P2","HuAgeGBsplit_22"
"15422","AL035417.1","HuAgeGBsplit_02"
"15423","AL139082.1","HuAgeGBsplit_17"
"15424","HEATR3","HuAgeGBsplit_02"
"15425","QTRT1","HuAgeGBsplit_02"
"15426","RNU6-311P","HuAgeGBsplit_31"
"15427","ALG12","HuAgeGBsplit_07"
"15428","MSANTD2","HuAgeGBsplit_14"
"15429","RMDN1","HuAgeGBsplit_02"
"15430","GPR108","HuAgeGBsplit_01"
"15431","AL451065.1","HuAgeGBsplit_22"
"15432","AC005622.1","HuAgeGBsplit_02"
"15433","NDC80","HuAgeGBsplit_30"
"15434","IARS","HuAgeGBsplit_06"
"15435","AL161785.3","HuAgeGBsplit_06"
"15436","SNX19","HuAgeGBsplit_14"
"15437","KNOP1P5","HuAgeGBsplit_26"
"15438","GLI3","HuAgeGBsplit_02"
"15439","AC136944.1","HuAgeGBsplit_26"
"15440","RNU2-41P","HuAgeGBsplit_20"
"15441","NCKAP5L","HuAgeGBsplit_02"
"15442","TECPR2","HuAgeGBsplit_12"
"15443","KIAA2013","HuAgeGBsplit_02"
"15444","SH2D4A","HuAgeGBsplit_02"
"15445","SLC35B4","HuAgeGBsplit_07"
"15446","SLC17A5","HuAgeGBsplit_01"
"15447","EVI5L","HuAgeGBsplit_02"
"15448","RF00189","HuAgeGBsplit_28"
"15449","PELI2","HuAgeGBsplit_12"
"15450","AL691482.1","HuAgeGBsplit_21"
