"","Gene","modulesA1"
"24463","AC073912.3","darkturquoise"
"24464","RNU6-929P","brown"
"24465","PTPRM","turquoise"
"24466","ZNF720P1","brown"
"24467","VWA3B","royalblue"
"24468","RF00284","blue"
"24469","OR4C45","brown"
"24470","RNU6-971P","turquoise"
"24471","ZNF724","turquoise"
"24472","NIFKP9","brown"
"24473","LRGUK","royalblue"
"24474","AC092047.1","turquoise"
"24475","RN7SL564P","darkturquoise"
"24476","STAM2","turquoise"
"24477","AC026461.4","darkgrey"
"24478","DTD1","lightyellow"
"24479","OR5F2P","yellow"
"24480","RNU1-114P","violet"
"24481","SLC25A1P4","darkred"
"24482","LEPR","turquoise"
"24483","AC091132.5","cyan"
"24484","TK2","blue"
"24485","RELN","pink"
"24486","AC026410.2","turquoise"
"24487","RRH","blue"
"24488","TDRG1","blue"
"24489","DHX57","turquoise"
"24490","GALNT13","lightgreen"
"24491","POLK","purple"
"24492","AC068389.1","pink"
"24493","AC103810.4","green"
"24494","KALRN","lightcyan"
"24495","DISP1","blue"
"24496","NLGN1","magenta"
"24497","PSD2-AS1","turquoise"
"24498","AL445647.1","green"
"24499","DSTNP5","darkolivegreen"
"24500","GBP6","turquoise"
"24501","AC015911.1","blue"
"24502","RPS27P23","turquoise"
"24503","AC034244.1","paleturquoise"
"24504","RBM47","blue"
"24505","RNU6-347P","blue"
"24506","MED17","grey60"
"24507","OR10W1","brown"
"24508","TRG-AS1","salmon"
"24509","LINC02416","magenta"
"24510","KRTAP2-1","blue"
"24511","RNA5SP204","blue"
"24512","AUTS2","green"
"24513","AC084026.2","turquoise"
"24514","ANKRD20A11P","magenta"
"24515","PHF8","blue"
"24516","AC090771.1","brown"
"24517","FO393414.1","brown"
"24518","LINC01699","darkturquoise"
"24519","ATP5MC1P7","paleturquoise"
"24520","PLCL2","blue"
"24521","PWWP2AP1","brown"
"24522","AC138761.4","darkgrey"
"24523","SPAG17","royalblue"
"24524","AC132154.1","darkturquoise"
"24525","NHS","blue"
"24526","MED12L","green"
"24527","LINC01583","saddlebrown"
"24528","AL359641.1","brown"
"24529","AC093870.1","brown"
"24530","SNX16","blue"
"24531","ZCCHC11","turquoise"
"24532","CAST","blue"
"24533","AC108471.2","blue"
"24534","AC140658.5","blue"
"24535","AGAP13P","turquoise"
"24536","ARSFP1","darkturquoise"
"24537","DKKL1P1","yellow"
"24538","ZNF827","blue"
"24539","CACNA1S","turquoise"
"24540","RALGAPA1","tan"
"24541","AP001496.2","darkgreen"
"24542","ZFYVE9","turquoise"
"24543","AC006357.1","pink"
"24544","AC138517.1","turquoise"
"24545","AL121758.1","turquoise"
"24546","AC091951.4","blue"
"24547","RPS3AP4","darkred"
"24548","KLHL40","cyan"
"24549","CCDC144NL","blue"
"24550","TLN2","turquoise"
"24551","SETP7","darkmagenta"
"24552","RN7SL299P","magenta"
"24553","INO80D","blue"
"24554","AC092960.1","blue"
"24555","TRIM53CP","lightyellow"
"24556","LINC02378","greenyellow"
"24557","FAM238B","blue"
"24558","ILF3","turquoise"
"24559","FILIP1","lightcyan"
"24560","DPYD","saddlebrown"
"24561","AP000432.1","darkgreen"
"24562","CYCSP53","turquoise"
"24563","VSTM1","royalblue"
"24564","CRYGC","turquoise"
"24565","AC127526.2","royalblue"
"24566","ZMYM1","blue"
"24567","AC136428.1","blue"
"24568","IFNA14","yellow"
"24569","PPCDC","magenta"
"24570","KRT8P5","paleturquoise"
"24571","RTP3","brown"
"24572","HOMER2P2","orange"
"24573","HMGB3P19","yellow"
"24574","RN7SKP132","blue"
"24575","GRIK4","blue"
"24576","CASC18","darkolivegreen"
"24577","AC010280.3","green"
"24578","RPL19P16","darkred"
"24579","SAP130","turquoise"
"24580","AL035252.1","brown"
"24581","OACYLP","turquoise"
"24582","MTND4P4","paleturquoise"
"24583","LINC01973","yellow"
"24584","SCARA5","turquoise"
"24585","C10orf120","brown"
"24586","FDPSP5","white"
"24587","LINC02116","midnightblue"
"24588","RGS6","blue"
"24589","KCNIP4","green"
"24590","RNU6-271P","blue"
"24591","AC012044.1","violet"
"24592","KRTAP9-11P","brown"
"24593","IGHVII-30-1","cyan"
"24594","AP002404.1","turquoise"
"24595","FER1L5","greenyellow"
"24596","AC013356.1","blue"
"24597","PPIAP63","turquoise"
"24598","TAAR9","brown"
"24599","ZBTB7C","turquoise"
"24600","NOS2P2","magenta"
"24601","SUV39H1","cyan"
"24602","MRPL1","blue"
"24603","YWHAZP6","blue"
"24604","COMMD3","lightgreen"
"24605","HMGB3P12","darkred"
"24606","RN7SL702P","skyblue3"
"24607","RNU6-1180P","darkorange"
"24608","CARD18","yellow"
"24609","AC016813.1","royalblue"
"24610","OR56A5","brown"
"24611","SLC30A6","blue"
"24612","HSP90AB2P","blue"
"24613","LINC01893","skyblue"
"24614","AL713851.2","blue"
"24615","NCALD","green"
"24616","PIGB","turquoise"
"24617","LINC01844","darkturquoise"
"24618","AC013404.1","blue"
"24619","AL021920.2","blue"
"24620","LINC01347","grey"
"24621","BPIFC","lightcyan"
"24622","PHB2P1","brown"
"24623","AC002074.1","magenta"
"24624","LINC02576","red"
"24625","AL160275.2","darkorange"
"24626","AC068446.2","blue"
"24627","AC097474.1","brown"
"24628","RNU6-827P","darkorange"
"24629","CHCHD2P4","darkorange"
"24630","LARP1B","blue"
"24631","LIF-AS1","darkmagenta"
"24632","RPS8P3","darkorange"
"24633","SOS1","turquoise"
"24634","Z74696.1","brown"
"24635","NLRP11","yellowgreen"
"24636","AL392088.1","darkorange"
"24637","FANCM","tan"
"24638","OR5AC1","brown"
"24639","PON3","turquoise"
"24640","CDKL1","tan"
"24641","AL137014.1","yellow"
"24642","AL390877.1","blue"
"24643","ZP2","pink"
"24644","PMM2P1","brown"
"24645","AC114488.2","turquoise"
"24646","PRRG2","darkgreen"
"24647","RNU4ATAC6P","turquoise"
"24648","LYPD8","blue"
"24649","CATSPERD","darkgrey"
"24650","AC116562.4","turquoise"
"24651","MSH2","lightcyan"
"24652","PPIC","black"
"24653","AC139712.1","yellow"
"24654","RNU6-275P","blue"
"24655","GRID2IP","pink"
"24656","ANKRD36C","pink"
"24657","CCNK","tan"
"24658","AC005294.1","salmon"
"24659","TLDC1","blue"
"24660","TBX4","blue"
"24661","FAM153A","pink"
"24662","VAV1","turquoise"
"24663","MT-TG","plum1"
"24664","RN7SKP246","skyblue3"
"24665","TAF1","turquoise"
"24666","JARID2","turquoise"
"24667","C1D","turquoise"
"24668","ZFHX2-AS1","turquoise"
"24669","EIF4A2P4","orange"
"24670","IGHVII-49-1","turquoise"
"24671","AC012363.2","blue"
"24672","Z80107.2","paleturquoise"
"24673","AC002486.2","blue"
"24674","FBXW10","lightgreen"
"24675","AC011416.2","green"
"24676","GTF3C3","turquoise"
"24677","SRD5A1P1","turquoise"
"24678","OR7E16P","blue"
"24679","AL034397.1","darkred"
"24680","AL512356.2","green"
"24681","KCTD16","green"
"24682","ARSG","tan"
"24683","OR10D4P","darkturquoise"
"24684","GDF5","blue"
"24685","AL451086.1","darkred"
"24686","TMEM269","turquoise"
"24687","AL031123.1","turquoise"
"24688","AC007272.1","magenta"
"24689","PDZRN4","darkgrey"
"24690","RN7SL466P","turquoise"
"24691","AC026202.2","blue"
"24692","EEF1B2P2","blue"
"24693","SNX24","purple"
"24694","SMG6","turquoise"
"24695","AL603758.1","darkorange"
"24696","RN7SL60P","darkred"
"24697","RNA5SP182","turquoise"
"24698","LINC02444","turquoise"
"24699","FRG2B","blue"
"24700","KCMF1","turquoise"
"24701","VN1R4","brown"
"24702","ERVE-1","turquoise"
"24703","LINC01656","blue"
"24704","ATXN7","blue"
"24705","AL445235.1","red"
"24706","RNA5SP116","turquoise"
"24707","AGAP10P","blue"
"24708","AL021407.2","brown"
"24709","AC012497.1","skyblue3"
"24710","NACA2","orange"
"24711","RNU1-115P","greenyellow"
"24712","IGHVII-43-1","darkorange"
"24713","AC009902.1","darkred"
"24714","SLC5A5","pink"
"24715","RNU6-996P","darkred"
"24716","AP4E1","blue"
"24717","DDX11-AS1","blue"
"24718","PRSS22","pink"
"24719","OLFM3","pink"
"24720","AC069503.1","blue"
"24721","EDC3","turquoise"
"24722","LINC02406","turquoise"
"24723","FAM157A","turquoise"
"24724","GAPDHP34","green"
"24725","NACAP2","turquoise"
"24726","AMY2A","sienna3"
"24727","EYA3","turquoise"
"24728","LCOR","midnightblue"
"24729","CFAP221","royalblue"
"24730","SALRNA3","turquoise"
"24731","RNF121","cyan"
"24732","DEFB127","brown"
"24733","IQCF2","brown"
"24734","GRK5","plum1"
"24735","TTBK2","turquoise"
"24736","AL049597.1","brown"
"24737","SCML2","turquoise"
"24738","ZNF433-AS1","lightyellow"
"24739","HMGA1P6","turquoise"
"24740","AP000721.1","turquoise"
"24741","FUT10","turquoise"
"24742","ARMC2","turquoise"
"24743","AL451061.1","saddlebrown"
"24744","AL590705.1","royalblue"
"24745","ZNF732","turquoise"
"24746","SULT1B1","turquoise"
"24747","URAHP","turquoise"
"24748","FO393418.1","turquoise"
"24749","AC096920.1","royalblue"
"24750","AL591503.3","yellow"
"24751","WBP1LP1","yellow"
"24752","AL390760.1","saddlebrown"
"24753","AC005587.1","yellow"
"24754","AMBRA1","lightgreen"
"24755","AP001124.1","darkred"
"24756","PIGPP4","turquoise"
"24757","ATP1B4","turquoise"
"24758","HLCS","grey60"
"24759","TMEM217","darkgreen"
"24760","IGHVIII-67-4","turquoise"
"24761","AL049636.1","brown"
"24762","SLX4IP","lightyellow"
"24763","RHBDD1","blue"
"24764","AC004148.1","darkgreen"
"24765","CTAGE6","saddlebrown"
"24766","AC079112.1","darkred"
"24767","CERS5","turquoise"
"24768","AL445248.1","blue"
"24769","AC073968.1","brown"
"24770","FAM90A28P","turquoise"
"24771","AL031003.1","turquoise"
"24772","ATF6","blue"
"24773","AC233724.13","turquoise"
"24774","AL512662.2","darkolivegreen"
"24775","PAGE5","yellowgreen"
"24776","CELF4","darkgrey"
"24777","AL139327.1","yellowgreen"
"24778","CPA2","turquoise"
"24779","PPP1R1AP2","turquoise"
"24780","ST7","black"
"24781","AFG3L2P1","brown"
"24782","HECW2","turquoise"
"24783","HIST2H2AA3","blue"
"24784","GPR139","lightyellow"
"24785","ZNF148","blue"
"24786","AL353680.1","grey60"
"24787","RMI2","steelblue"
"24788","AC133681.1","turquoise"
"24789","RFPL4AP1","yellow"
"24790","CSNK1G3","purple"
"24791","SLC25A51P1","brown"
"24792","AP005902.1","royalblue"
"24793","PRLR","darkgrey"
"24794","ATP11C","blue"
"24795","RNA5SP279","darkred"
"24796","LINC02503","turquoise"
"24797","RNU6-753P","blue"
"24798","MAGEA5","brown"
"24799","AC068587.1","brown"
"24800","CDX2","blue"
"24801","ZACN","yellow"
"24802","SCGB2A2","yellow"
"24803","WDR82P2","brown"
"24804","DYNC2H1","turquoise"
"24805","AC009269.1","darkred"
"24806","CHSY3","green"
"24807","UPK2","black"
"24808","AL158151.1","red"
"24809","PRODH2","yellow"
"24810","CTAGE14P","green"
"24811","AC005736.2","lightcyan"
"24812","OR10G1P","yellow"
"24813","AL121757.2","darkolivegreen"
"24814","HERC4","midnightblue"
"24815","CEP57L1P1","brown"
"24816","RF00066","blue"
"24817","AC004585.1","blue"
"24818","AC074019.1","yellow"
"24819","CREB1","blue"
"24820","AC026700.1","yellow"
"24821","LARP1BP1","brown"
"24822","AC137834.1","turquoise"
"24823","AUH","red"
"24824","AP003498.1","green"
"24825","OR5D14","brown"
"24826","SNED1","turquoise"
"24827","AC245291.1","turquoise"
"24828","OR4D5","yellow"
"24829","TET1","midnightblue"
"24830","SLC20A1P2","brown"
"24831","AL133481.2","blue"
"24832","GOLGA2P10","blue"
"24833","OR4C15","brown"
"24834","KRT18P24","blue"
"24835","AC078899.5","turquoise"
"24836","AC007450.2","green"
"24837","FCHSD2","turquoise"
"24838","AC005062.1","magenta"
"24839","NDC1","turquoise"
"24840","MTCO3P4","paleturquoise"
"24841","AC007718.1","brown"
"24842","OR9G3P","yellow"
"24843","PTGFR","turquoise"
"24844","CWC22","turquoise"
"24845","CARSP1","brown"
"24846","AL359878.2","midnightblue"
"24847","GRID2","darkolivegreen"
"24848","AP002990.1","blue"
"24849","AL021155.1","brown"
"24850","AC092070.4","turquoise"
"24851","AC087894.1","blue"
"24852","TAF1L","lightcyan"
"24853","AL096700.1","violet"
"24854","AICDA","turquoise"
"24855","OR2M4","green"
"24856","AC118549.1","turquoise"
"24857","TBC1D31","turquoise"
"24858","ACTL7A","orange"
"24859","RNU6-161P","saddlebrown"
"24860","LCE3E","blue"
"24861","XXYLT1","turquoise"
"24862","ANKRD18CP","magenta"
"24863","E2F6P4","yellowgreen"
"24864","AC114964.1","blue"
"24865","AC138749.2","darkgreen"
"24866","C1QBPP1","darkred"
"24867","AC010493.1","turquoise"
"24868","PTPN4","turquoise"
"24869","TUSC8","turquoise"
"24870","HNRNPU","turquoise"
"24871","AC078974.1","darkred"
"24872","AC130364.2","green"
"24873","PDZD9","brown"
"24874","NUDCD1","turquoise"
"24875","MKRN2OS","blue"
"24876","CUL3","turquoise"
"24877","FSHB","darkturquoise"
"24878","DMXL1","purple"
"24879","SLC44A3-AS1","turquoise"
"24880","IGHV3-71","yellow"
"24881","RPS27AP1","darkmagenta"
"24882","MS4A8","darkturquoise"
"24883","GAPDHP31","blue"
"24884","KTN1-AS1","tan"
"24885","CLEC4M","pink"
"24886","RNA5-8SN1","turquoise"
"24887","FTLP5","yellow"
"24888","AC114781.2","blue"
"24889","LRRC38","blue"
"24890","SDAD1P2","darkorange"
"24891","TGFBRAP1","turquoise"
"24892","LINC01271","salmon"
"24893","TRABD2A","turquoise"
"24894","AC079768.1","darkturquoise"
"24895","ADI1P2","blue"
"24896","MTCO3P41","paleturquoise"
"24897","TECRP2","brown"
"24898","AC021146.4","violet"
"24899","PCSK5","darkgrey"
"24900","AC074050.1","turquoise"
"24901","ZNF565","blue"
"24902","AL512378.1","turquoise"
"24903","AL109837.1","brown"
"24904","AC108516.2","blue"
"24905","FIP1L1","lightyellow"
"24906","SHROOM3","turquoise"
"24907","AC073648.4","royalblue"
"24908","ZNF965P","blue"
"24909","AC132825.4","skyblue"
"24910","RBM45","blue"
"24911","RNU4ATAC8P","turquoise"
"24912","AC108037.1","turquoise"
"24913","SLC25A51P3","brown"
"24914","AP003532.1","turquoise"
"24915","LINC01598","skyblue"
"24916","PAEPP1","blue"
"24917","TTC28-AS1","black"
"24918","AL590408.1","blue"
"24919","AC116359.1","brown"
"24920","AC005034.1","blue"
"24921","AC015688.6","saddlebrown"
"24922","OSBPL9P2","brown"
"24923","SPRR1B","yellow"
"24924","MYPN","blue"
"24925","TULP4","blue"
"24926","ADAMTS7P1","darkgrey"
"24927","MOV10L1","pink"
"24928","AC067945.3","green"
"24929","AC006967.3","darkmagenta"
"24930","MITF","blue"
"24931","CLCA4","blue"
"24932","TUBB8P3","yellow"
"24933","AL391261.3","green"
"24934","ATR","blue"
"24935","SAGE1","orange"
"24936","F13B","yellowgreen"
"24937","LINC00221","grey"
"24938","AL591043.1","green"
"24939","AL158070.1","blue"
"24940","TRIM16","lightgreen"
"24941","IGKV1D-39","turquoise"
"24942","FAM237A","blue"
"24943","PRPS1L1","red"
"24944","RPS29P9","darkred"
"24945","SERBP1P1","paleturquoise"
"24946","IGHV3OR16-7","brown"
"24947","CDK14","black"
"24948","STXBP5L","pink"
"24949","RPL7P40","darkred"
"24950","MIR137HG","green"
"24951","GAPDHP21","turquoise"
"24952","AL391256.1","skyblue"
"24953","CD40LG","orange"
"24954","CERS6","turquoise"
"24955","AC092862.1","darkred"
"24956","IGLV3-30","turquoise"
"24957","CDC73","turquoise"
"24958","RN7SL366P","darkred"
"24959","GRIN2B","green"
"24960","AL138930.1","turquoise"
"24961","AL031432.1","plum1"
"24962","C1QTNF7","turquoise"
"24963","AC011475.1","magenta"
"24964","AC022217.2","royalblue"
"24965","AC090150.2","brown"
"24966","NME9","royalblue"
"24967","HNRNPKP1","brown"
"24968","TECTA","turquoise"
"24969","AL110292.1","turquoise"
"24970","CIAO1","turquoise"
"24971","AC114291.1","turquoise"
"24972","AC021146.7","brown"
"24973","RTN4IP1","blue"
"24974","LINC01732","turquoise"
"24975","CHKB-CPT1B","blue"
"24976","GAPDHP63","blue"
"24977","AC100791.2","magenta"
"24978","RNU6-655P","royalblue"
"24979","TEX21P","tan"
"24980","AC005999.1","turquoise"
"24981","CCDC168","brown"
"24982","AL358913.1","blue"
"24983","RNMTL1P2","orange"
"24984","AL391730.1","brown"
"24985","MTND5P6","paleturquoise"
"24986","AC004522.2","white"
"24987","AC022031.2","turquoise"
"24988","RNA5SP347","turquoise"
"24989","MTND1P35","darkturquoise"
"24990","AC112492.2","orange"
"24991","OR2Y1","red"
"24992","C22orf42","turquoise"
"24993","FABP5P3","midnightblue"
"24994","AL356274.1","darkturquoise"
"24995","ZNF674","turquoise"
"24996","LINC00621","grey60"
"24997","OR1S2","brown"
"24998","AC233724.1","turquoise"
"24999","FAM30B","yellow"
"25000","IFNA10","brown"
"25001","LINC00349","blue"
"25002","PSMD12P","brown"
"25003","AC113430.1","magenta"
"25004","WNT8B","blue"
"25005","TRAV37","darkgreen"
"25006","LRP1B","magenta"
"25007","AC074085.1","brown"
"25008","AC068831.1","turquoise"
"25009","SLC25A12","turquoise"
"25010","AC108120.1","blue"
"25011","AC073055.1","orange"
"25012","RPL8P2","turquoise"
"25013","RNA5SP484","turquoise"
"25014","MTERF1","magenta"
"25015","PDHA2","brown"
"25016","RN7SL807P","turquoise"
"25017","APOA5","yellow"
"25018","SSTR5-AS1","turquoise"
"25019","MAB21L3","turquoise"
"25020","C22orf34","turquoise"
"25021","UGT1A11P","yellow"
"25022","SASS6","steelblue"
"25023","ADD3-AS1","midnightblue"
"25024","AL606662.1","turquoise"
"25025","AC040963.1","blue"
"25026","LRMP","turquoise"
"25027","AP003400.5","darkorange"
"25028","HTR2C","sienna3"
"25029","AC093827.1","green"
"25030","AC018685.2","turquoise"
"25031","NAMA","pink"
"25032","CASP5","turquoise"
"25033","IGLL5","blue"
"25034","FAM90A17P","darkred"
"25035","NDUFA13","tan"
"25036","COX10-AS1","lightgreen"
"25037","RNU1-98P","turquoise"
"25038","STARP1","yellow"
"25039","AC097504.1","darkorange"
"25040","KRTAP9-9","turquoise"
"25041","UROC1","magenta"
"25042","AC245102.1","blue"
"25043","AC011595.2","pink"
"25044","LCMT1","turquoise"
"25045","AC104687.1","green"
"25046","AC105393.2","darkturquoise"
"25047","RNU6-102P","green"
"25048","C5orf64","darkolivegreen"
"25049","LINC02249","darkgrey"
"25050","AL109807.1","midnightblue"
"25051","DENND1B","turquoise"
"25052","ECT2L","turquoise"
"25053","RNU6-632P","turquoise"
"25054","CACNA2D2","blue"
"25055","VIT","lightgreen"
"25056","AC112198.3","brown"
"25057","LINC01632","darkgrey"
"25058","AC024592.2","blue"
"25059","RN7SL50P","cyan"
"25060","FTO","blue"
"25061","AC083798.2","magenta"
"25062","ASAH2B","blue"
"25063","LINC02407","turquoise"
"25064","AL606490.3","paleturquoise"
"25065","Z94722.1","darkred"
"25066","TAF3","midnightblue"
"25067","LPP","magenta"
"25068","TESK2","turquoise"
"25069","BX284613.1","brown"
"25070","OR52P2P","paleturquoise"
"25071","TAAR7P","darkmagenta"
"25072","NCOA2","turquoise"
"25073","AC091133.2","blue"
"25074","OR6S1","yellow"
"25075","WNT8A","sienna3"
"25076","PRSS50","blue"
"25077","TRIM60P16","paleturquoise"
"25078","KRTAP13-3","brown"
"25079","NLRP4","turquoise"
"25080","AC025262.1","turquoise"
"25081","HNRNPCP8","darkmagenta"
"25082","AC138409.2","green"
"25083","ABRA","green"
"25084","ORC2","turquoise"
"25085","PCDH15","blue"
"25086","DGUOK-AS1","white"
"25087","AL161629.1","cyan"
"25088","AL136359.1","darkgrey"
"25089","MAP4K3","turquoise"
"25090","FRG1HP","red"
"25091","AC005154.6","grey60"
"25092","OR2A15P","brown"
"25093","MTND1P20","skyblue3"
"25094","SLA2","salmon"
"25095","SPANXN5","orange"
"25096","ANKRD30BL","magenta"
"25097","AL035458.2","turquoise"
"25098","RNU7-102P","turquoise"
"25099","LINC02294","midnightblue"
"25100","DUOXA2","brown"
"25101","MIR5692A2","blue"
"25102","SLC6A5","darkgreen"
"25103","AC099518.1","darkorange"
"25104","MTA3","lightcyan"
"25105","MT-TM","plum1"
"25106","AC112250.1","yellow"
"25107","AC069152.1","paleturquoise"
"25108","FAM8A2P","yellowgreen"
"25109","TAF9BP2","blue"
"25110","SBF2","lightgreen"
"25111","LINC00397","green"
"25112","GAREM1","turquoise"
"25113","AC008268.1","saddlebrown"
"25114","HIVEP3","lightcyan"
"25115","FAM47B","yellow"
"25116","SERF1A","purple"
"25117","FP475955.4","magenta"
"25118","RNU1-76P","turquoise"
"25119","DRICH1","turquoise"
"25120","KRT1","brown"
"25121","CCT8L2","yellow"
"25122","AP003306.1","brown"
"25123","VRK1","tan"
"25124","AL512590.1","lightcyan"
"25125","AP000459.2","turquoise"
"25126","RN7SKP133","darkred"
"25127","CKMT2-AS1","purple"
"25128","SMARCE1P3","brown"
"25129","RN7SKP155","turquoise"
"25130","LINC01422","magenta"
"25131","RPS27P5","turquoise"
"25132","PAH","turquoise"
"25133","ARID4B","turquoise"
"25134","UMODL1","magenta"
"25135","Z68871.1","turquoise"
"25136","RN7SKP226","darkturquoise"
"25137","Z95327.1","orange"
"25138","OR5J1P","orange"
"25139","RNA5SP461","blue"
"25140","OR5M11","brown"
"25141","AC079193.2","green"
"25142","AC004980.1","magenta"
"25143","AL441992.1","turquoise"
"25144","OR10J3","red"
"25145","SLC5A4-AS1","white"
"25146","TBC1D8","turquoise"
"25147","AC105399.1","turquoise"
"25148","CELP","greenyellow"
"25149","LINC02138","yellow"
"25150","LPAR3","turquoise"
"25151","AC007953.1","saddlebrown"
"25152","DYNLL1P3","blue"
"25153","RPSAP49","skyblue3"
"25154","TRBV12-2","blue"
"25155","TNFRSF9","salmon"
"25156","AC026464.3","royalblue"
"25157","RN7SL342P","darkred"
"25158","AGBL3","black"
"25159","AC130364.1","green"
"25160","ITCH","lightyellow"
"25161","AC011416.1","blue"
"25162","DOCK3","turquoise"
"25163","DDX6P2","brown"
"25164","ARL13B","blue"
"25165","AL133516.1","pink"
"25166","AL139420.1","grey60"
