"","gene_name_length"
"4921523L03Rik",3973
"4921524J17Rik",24075
"4921524L21Rik",35334
"4921525O09Rik",27418
"4921527H02Rik",1193
"4921528I07Rik",79332
"4921529L05Rik",39340
"4921530L21Rik",1527
"4921531C22Rik",3021
"4921534A09Rik",2495
"4921534H16Rik",8756
"4921536K21Rik",9011
"4921539E11Rik",60419
"4921539H07Rik",50564
"4922502D21Rik",9633
"4922502N22Rik",6980
"4930401A07Rik",16482
"4930401C15Rik",58124
"4930401G09Rik",1424
"4930401O10Rik",11652
"4930401O12Rik",27677
"4930402C01Rik",2257
"4930402F06Rik",21614
"4930402F11Rik",54580
"4930402H05Rik",2829
"4930402H24Rik",200207
"4930402K13Rik",1781
"4930403D09Rik",8407
"4930403P22Rik",713
"4930404A12Rik",3083
"4930404H11Rik",67849
"4930404H24Rik",1052
"4930404I05Rik",5495
"4930404I20Rik",2053
"4930404N11Rik",2750
"4930405A10Rik",35650
"4930405A21Rik",6370
"4930405D11Rik",90458
"4930405G09Rik",1060
"4930405H06Rik",1227
"4930405J17Rik",2599
"4930405L22Rik",5592
"4930405N21Rik",1200
"4930405O22Rik",7528
"4930406D18Rik",11350
"4930407G08Rik",6790
"4930407I10Rik",7390
"4930407I19Rik",34219
"4930408K08Rik",1825
"4930408O17Rik",14165
"4930412B13Rik",87209
"4930412C18Rik",52827
"4930412E21Rik",60349
"4930412F09Rik",46572
"4930412F12Rik",1471
"4930412L05Rik",12792
"4930412M03Rik",3012
"4930412O13Rik",2670
"4930413E15Rik",8923
"4930413G21Rik",993
"4930415C11Rik",29198
"4930415H17Rik",123
"4930415L06Rik",2755
"4930415O20Rik",18577
"4930417H01Rik",19410
"4930417O13Rik",21811
"4930417O22Rik",8153
"4930419G24Rik",63831
"4930420N18Rik",676
"4930421C12Rik",1574
"4930421P07Rik",399
"4930422C21Rik",5919
"4930422M22Rik",5669
"4930423C22Rik",1311
"4930423D22Rik",1674
"4930423D24Rik",3810
"4930423M02Rik",9957
"4930425K10Rik",9474
"4930425K24Rik",2143
"4930425L21Rik",25615
"4930425O10Rik",15450
"4930426D05Rik",4658
"4930426I24Rik",1232
"4930426L09Rik",1459
"4930428D20Rik",4247
"4930428E07Rik",61714
"4930428N03Rik",170964
"4930428O21Rik",5269
"4930429D17Rik",68655
"4930429F24Rik",9595
"4930429H19Rik",4814
"4930429P21Rik",2711
"4930430A15Rik",67542
"4930430E12Rik",5426
"4930430F08Rik",18159
"4930430O22Rik",579
"4930431F10Rik",8132
"4930431F12Rik",12606
"4930431L21Rik",30772
"4930431P03Rik",6112
"4930431P19Rik",2959
"4930432B10Rik",36432
"4930432E11Rik",23591
"4930432H08Rik",2289
"4930432K21Rik",24566
"4930432L08Rik",10648
"4930432M17Rik",12221
"4930432O09Rik",3509
"4930433B08Rik",12191
"4930433I11Rik",7893
"4930433J02Rik",5218
"4930433N12Rik",65953
"4930434B07Rik",5835
"4930434F21Rik",51904
"4930434O05Rik",387
"4930435C17Rik",121736
"4930435E12Rik",16545
"4930435F18Rik",36084
"4930435N07Rik",2127
"4930437M23Rik",16118
"4930438A08Rik",19491
"4930438E09Rik",65701
"4930439A04Rik",4506
"4930439D14Rik",359
"4930440C22Rik",5390
"4930440I19Rik",143254
"4930441H08Rik",29499
"4930441J16Rik",8778
"4930442G10Rik",6929
"4930442G15Rik",1915
"4930442H23Rik",1245
"4930442J19Rik",14274
"4930442L01Rik",2271
"4930442P19Rik",1240
"4930443G03Rik",1282
"4930443O20Rik",12848
"4930444A19Rik",85796
"4930444E06Rik",1609
"4930444F02Rik",35125
"4930444G20Rik",1773
"4930444K16Rik",1767
"4930444M15Rik",6298
"4930444P10Rik",27347
"4930445B16Rik",96544
"4930445N08Rik",5469
"4930445N18Rik",14711
"4930447A16Rik",15091
"4930447C04Rik",59666
"4930447C11Rik",928
"4930447F04Rik",864
"4930447F24Rik",4850
"4930447K03Rik",29118
"4930447M23Rik",6734
"4930447N08Rik",40094
"4930448A20Rik",1553
"4930448C13Rik",55211
"4930448D08Rik",2690
"4930448E22Rik",3135
"4930448F12Rik",15256
"4930448H16Rik",7031
"4930448I06Rik",13666
"4930448I18Rik",4763
"4930448K20Rik",1671
"4930449A18Rik",69009
"4930449E01Rik",6842
"4930449I04Rik",1123
"4930449I24Rik",2785
"4930451E10Rik",9370
"4930451G09Rik",14674
"4930451I11Rik",1172
"4930452B06Rik",235049
"4930452L12Rik",1250
"4930452N14Rik",15386
"4930453C13Rik",865
"4930453H23Rik",15086
"4930453L07Rik",4382
"4930453N24Rik",19411
"4930453O03Rik",5442
"4930455B14Rik",6993
"4930455C13Rik",22970
"4930455D15Rik",173646
"4930455G09Rik",11099
"4930455H04Rik",16140
"4930455J16Rik",25953
"4930455M05Rik",4054
"4930456G14Rik",1330
"4930456L15Rik",20874
"4930458A03Rik",12700
"4930458B22Rik",4172
"4930458D05Rik",6371
"4930458K08Rik",6431
"4930459C07Rik",22847
"4930459L07Rik",9761
"4930461C15Rik",3399
"4930461G14Rik",14514
"4930463O16Rik",9143
"4930465I24Rik",3404
"4930465K10Rik",1240
"4930465M20Rik",11757
"4930466I24Rik",3724
"4930466K18Rik",906
"4930467D21Rik",249763
"4930467E23Rik",23952
"4930467J12Rik",20572
"4930467K11Rik",7971
"4930469B13Rik",13503
"4930469K13Rik",124594
"4930470B04Rik",1926
"4930470G03Rik",5464
"4930470O06Rik",19075
"4930470P17Rik",22600
"4930471C04Rik",4941
"4930471C06Rik",1993
"4930471D02Rik",4799
"4930471E15Rik",4008
"4930471E19Rik",66532
"4930471G24Rik",843
"4930471M09Rik",10453
"4930473A02Rik",19959
"4930473D10Rik",27358
"4930473H19Rik",8142
"4930473O22Rik",5948
"4930474B08Rik",837
"4930474H06Rik",4040
"4930474N05Rik",5198
"4930474N09Rik",1532
"4930477E14Rik",865
"4930477G07Rik",20311
"4930477N07Rik",11629
"4930477O15Rik",1089
"4930478K11Rik",14252
"4930478M09Rik",1113
"4930478P22Rik",6137
"4930479D17Rik",8186
"4930479H17Rik",5677
"4930480C01Rik",901
"4930480E11Rik",1486
"4930480G23Rik",5944
"4930480K02Rik",1054
"4930480K15Rik",5934
"4930480K23Rik",34330
"4930480M12Rik",29441
"4930481A15Rik",16108
"4930481B07Rik",4514
"4930483J18Rik",1990
"4930483K19Rik",16356
"4930483O08Rik",14207
"4930484H19Rik",4847
"4930486F22Rik",17728
"4930486I03Rik",35849
"4930486L24Rik",21864
"4930486N12Rik",632
"4930487D11Rik",4763
"4930488B22Rik",6493
"4930488L21Rik",63576
"4930488N15Rik",9761
"4930488N24Rik",1527
"4930500F04Rik",16534
"4930500F10Rik",1454
"4930500L23Rik",17591
"4930500M09Rik",1563
"4930502A04Rik",49299
"4930502C17Rik",948
"4930502E09Rik",1691
"4930502E18Rik",13616
"4930503B20Rik",6125
"4930503E14Rik",50086
"4930503E24Rik",55415
"4930503H13Rik",970
"4930503L19Rik",20298
"4930503O07Rik",10573
"4930504D19Rik",446
"4930504O13Rik",6775
"4930505A04Rik",45822
"4930505G20Rik",13002
"4930505K13Rik",9886
"4930505K14Rik",5118
"4930505M18Rik",2549
"4930505N22Rik",15250
"4930505O20Rik",2632
"4930506C21Rik",17715
"4930507D05Rik",1834
"4930507D10Rik",7920
"4930509E16Rik",13609
"4930509G22Rik",14117
"4930509H03Rik",1215
"4930509J09Rik",130446
"4930509K18Rik",4488
"4930510E17Rik",16371
"4930511A02Rik",6586
"4930511E03Rik",7712
"4930511J24Rik",1734
"4930511M06Rik",178943
"4930511M18Rik",40159
"4930511O05Rik",13417
"4930512B01Rik",50192
"4930512H18Rik",73829
"4930512J16Rik",16215
"4930512M02Rik",38613
"4930512P04Rik",424
"4930513D17Rik",141826
"4930513N10Rik",14985
"4930513N20Rik",1265
"4930513O06Rik",7163
"4930515B02Rik",5363
"4930515G01Rik",1247
"4930515G13Rik",500
"4930515G16Rik",1256
"4930515L19Rik",61353
"4930516B21Rik",4553
"4930516K23Rik",7846
"4930517E11Rik",6321
"4930517G19Rik",1676
"4930517J16Rik",1568
"4930517L18Rik",861
"4930517O19Rik",32198
"4930518C09Rik",2643
"4930518I15Rik",1331
"4930518I17Rik",656
"4930518J20Rik",1478
"4930518J21Rik",19347
"4930518P08Rik",11858
"4930519A11Rik",4659
"4930519D14Rik",9217
"4930519E07Rik",1665
"4930519F09Rik",42587
"4930519F16Rik",128812
"4930519F24Rik",12373
"4930519G04Rik",30217
"4930519H02Rik",19902
"4930519K11Rik",4492
"4930519L02Rik",23093
"4930519P11Rik",501
"4930520K02Rik",10886
"4930520M14Rik",888
"4930520O04Rik",8927
"4930520P13Rik",15301
"4930521E06Rik",5274
"4930521O17Rik",11230
"4930522H14Rik",25961
"4930522L14Rik",15897
"4930522N08Rik",2036
"4930522O17Rik",4920
"4930523C07Rik",35827
"4930524B15Rik",14060
"4930524B17Rik",30945
"4930524J08Rik",603
"4930524N10Rik",4168
"4930524O07Rik",3636
"4930524O08Rik",37510
"4930525C09Rik",38931
"4930525G20Rik",34392
"4930526A20Rik",1628
"4930526F13Rik",3494
"4930526H09Rik",20995
"4930526L06Rik",103070
"4930526M16Rik",954
"4930527A07Rik",857
"4930527B05Rik",17479
"4930527E20Rik",3637
"4930527J03Rik",595
"4930528D03Rik",5556
"4930528G23Rik",18023
"4930528H21Rik",15745
"4930528J11Rik",3611
"4930528P14Rik",15017
"4930529C04Rik",3534
"4930529I22Rik",6306
"4930529N20Rik",5164
"4930532G15Rik",3405
"4930532I03Rik",47286
"4930532M18Rik",14728
"4930533B01Rik",17498
"4930533D04Rik",950
"4930533I22Rik",20975
"4930533K18Rik",65681
"4930533L02Rik",1160
"4930533N22Rik",44971
"4930533P14Rik",50517
"4930534D22Rik",14019
"4930534H03Rik",12385
"4930535E02Rik",1528
"4930535G08Rik",823
"4930535I16Rik",519
"4930535L15Rik",4289
"4930535O05Rik",992
"4930537H20Rik",1683
"4930538E20Rik",12297
"4930539C22Rik",19493
"4930539E08Rik",18933
"4930539J05Rik",2457
"4930539M17Rik",9111
"4930540E01Rik",1146
"4930540M03Rik",21368
"4930540M05Rik",6495
"4930542C12Rik",1203
"4930542C16Rik",20202
"4930543E12Rik",41856
"4930543I11Rik",959
"4930543K20Rik",355
"4930543N07Rik",13480
"4930544D05Rik",1043
"4930544G11Rik",1406
"4930544I03Rik",216591
"4930544L04Rik",3210
"4930544M13Rik",90586
"4930545H06Rik",2072
"4930545L08Rik",6356
"4930545L23Rik",46044
"4930546C10Rik",5509
"4930546K05Rik",32640
"4930547E08Rik",6171
"4930547H16Rik",1115
"4930547M16Rik",8603
"4930548G14Rik",16554
"4930548H24Rik",2737
"4930548K13Rik",69630
"4930549C15Rik",25032
"4930550C14Rik",32078
"4930550C17Rik",21717
"4930550L24Rik",10945
"4930551I15Rik",9116
"4930551L18Rik",2337
"4930551O13Rik",3854
"4930552P12Rik",61616
"4930553I04Rik",670
"4930553I21Rik",580
"4930553J12Rik",9630
"4930553M12Rik",498
"4930553P18Rik",4976
"4930554C24Rik",83294
"4930554G22Rik",686
"4930554G24Rik",106939
"4930554H23Rik",99840
"4930555A03Rik",2516
"4930555B11Rik",6427
"4930555B12Rik",1612
"4930555F03Rik",178109
"4930555G01Rik",8615
"4930555G07Rik",66796
"4930555G21Rik",1496
"4930555K19Rik",382
"4930555M17Rik",2339
"4930555O08Rik",964
"4930556G01Rik",132068
"4930556G22Rik",55051
"4930556H04Rik",1675
"4930556I23Rik",1114
"4930556J24Rik",39238
"4930556L07Rik",2401
"4930556M19Rik",75288
"4930556N09Rik",25292
"4930556N13Rik",29792
"4930557B06Rik",381
"4930557F10Rik",37197
"4930557J02Rik",16600
"4930557K07Rik",39679
"4930558C23Rik",16381
"4930558F17Rik",16656
"4930558G05Rik",2850
"4930558J18Rik",18323
"4930558J22Rik",1799
"4930558K02Rik",37551
"4930558N11Rik",6776
"4930559C10Rik",28366
"4930560O18Rik",1595
"4930562A09Rik",2123
"4930562C15Rik",32271
"4930562D21Rik",2132
"4930562F07Rik",3251
"4930562F17Rik",32116
"4930563D23Rik",2646
"4930563E18Rik",4973
"4930563E22Rik",3313
"4930563F08Rik",3500
"4930563H07Rik",13001
"4930563I02Rik",9023
"4930563J15Rik",3468
"4930563M21Rik",47962
"4930564D02Rik",11963
"4930565D16Rik",30546
"4930565N06Rik",16671
"4930566F21Rik",8551
"4930566N20Rik",1199
"4930567H12Rik",40974
"4930567H17Rik",840
"4930567K12Rik",27306
"4930567K20Rik",29441
"4930568A12Rik",8767
"4930568A13Rik",60233
"4930568D16Rik",13512
"4930568E12Rik",14603
"4930568G15Rik",27905
"4930569F06Rik",433
"4930570D08Rik",2515
"4930570G19Rik",14994
"4930570N18Rik",23171
"4930571K23Rik",2153
"4930571N24Rik",33990
"4930572K03Rik",13797
"4930572O03Rik",4774
"4930572O13Rik",3447
"4930573C15Rik",875
"4930573H18Rik",46130
"4930573I07Rik",1520
"4930577H14Rik",1099
"4930577N17Rik",1625
"4930578C19Rik",46517
"4930578G10Rik",110704
"4930578I06Rik",18452
"4930578I07Rik",1372
"4930578M01Rik",13099
"4930578M07Rik",1120
"4930579C12Rik",64777
"4930579D09Rik",1544
"4930579F01Rik",29748
"4930579G18Rik",4097
"4930579G24Rik",3742
"4930579H20Rik",7360
"4930579J19Rik",7657
"4930579K19Rik",1383
"4930579M01Rik",11373
"4930579O11Rik",1243
"4930579P08Rik",10508
"4930580E04Rik",1493
"4930581F22Rik",14195
"4930583I09Rik",3549
"4930583K01Rik",1687
"4930583P06Rik",4653
"4930584E12Rik",981
"4930584F24Rik",33245
"4930586N03Rik",72275
"4930587A21Rik",4207
"4930587E11Rik",70575
"4930588G17Rik",5607
"4930588K23Rik",17760
"4930589L23Rik",4389
"4930589O11Rik",920
"4930589P08Rik",3113
"4930590H14Rik",551
"4930590J08Rik",47917
"4930590L14Rik",1372
"4930590L20Rik",86229
"4930591A17Rik",1947
"4930591E09Rik",6124
"4930592C13Rik",6576
"4930593A02Rik",104743
"4930593C16Rik",6353
"4930594C11Rik",2755
"4930594M17Rik",9863
"4930594M22Rik",24440
"4930594O21Rik",1364
"4930595D18Rik",24642
"4930595L18Rik",16862
"4930595M18Rik",38547
"4930595O18Rik",607
"4930596D02Rik",2491
"4930596I21Rik",1591
"4930597A21Rik",4913
"4930597L12Rik",911
"4930597O21Rik",1870
"4930598A11Rik",8719
"4930598F16Rik",15335
"4930598N05Rik",73900
"4930599A14Rik",4413
"4930599N23Rik",29840
"4930599N24Rik",1003
"4931400O07Rik",822
"4931403E22Rik",55107
"4931403G20Rik",6037
"4931406B18Rik",13897
"4931406C07Rik",23112
"4931406G06Rik",12022
"4931406P16Rik",76845
"4931407E12Rik",21137
"4931408C20Rik",5647
"4931409K22Rik",13378
"4931412I15Rik",1448
"4931413I07Rik",2385
"4931413K12Rik",5107
"4931414P19Rik",22331
"4931415C17Rik",7044
"4931417E11Rik",1095
"4931419H13Rik",28761
"4931422A03Rik",61419
"4931423N10Rik",59654
"4931428F04Rik",9456
"4931428L18Rik",87459
"4931429L15Rik",16626
"4931429P17Rik",58279
"4931431B13Rik",11279
"4931431C16Rik",7537
"4931440F15Rik",3274
"4931440J10Rik",69626
"4931440P22Rik",22123
"4932411K12Rik",209867
"4932411N23Rik",3407
"4932412D23Rik",150061
"4932413F04Rik",8802
"4932414J04Rik",16449
"4932414N04Rik",91982
"4932415D10Rik",34467
"4932415M13Rik",17335
"4932416K20Rik",4125
"4932422M17Rik",2639
"4932429P05Rik",3224
"4932430I15Rik",5269
"4932431L22Rik",3140
"4932431P20Rik",13513
"4932435O22Rik",35460
"4932438A13Rik",189930
"4932438H23Rik",41188
"4932441J04Rik",150120
"4932442E05Rik",2717
"4932443I19Rik",37526
"4932443L11Rik",44361
"4932702P03Rik",8680
"4933400A11Rik",3379
"4933400C23Rik",78256
"4933400F21Rik",33380
"4933400L20Rik",76603
"4933401B06Rik",1219
"4933401H06Rik",6569
"4933401J01Rik",1070
"4933402C05Rik",3524
"4933402C06Rik",16537
"4933402D24Rik",14361
"4933402E13Rik",8580
"4933402J07Rik",25572
"4933402J10Rik",22886
"4933402N03Rik",8602
"4933402N22Rik",4779
"4933403L11Rik",1121
"4933403O08Rik",4804
"4933404I11Rik",7049
"4933404K08Rik",3918
"4933404K13Rik",9193
"4933404O12Rik",17967
"4933405D12Rik",59380
"4933405E24Rik",35514
"4933405L10Rik",2592
"4933405O20Rik",1341
"4933406B15Rik",14130
"4933406B17Rik",7289
"4933406C10Rik",34406
"4933406D12Rik",3178
"4933406F09Rik",95910
"4933406G16Rik",10465
"4933406I18Rik",99683
"4933406J09Rik",94465
"4933406J10Rik",12277
"4933406K04Rik",30756
"4933406L23Rik",1509
"4933406M09Rik",5042
"4933406P04Rik",1789
"4933407E24Rik",5456
"4933407I05Rik",12577
"4933407I08Rik",3418
"4933407K13Rik",57768
"4933407L21Rik",12142
"4933408A14Rik",2143
"4933408B17Rik",17623
"4933408J17Rik",15833
"4933408N05Rik",10320
"4933409D19Rik",2436
"4933409F18Rik",20503
"4933409G03Rik",34051
"4933411E02Rik",71527
"4933411E06Rik",1493
"4933411E08Rik",22834
"4933411G06Rik",1022
"4933411K16Rik",1380
"4933411O13Rik",18339
"4933412A08Rik",1345
"4933412E12Rik",13523
"4933412E24Rik",1748
"4933412L11Rik",1044
"4933412O06Rik",20967
"4933413C19Rik",2762
"4933413G19Rik",9689
"4933413J09Rik",43883
"4933413L06Rik",13248
"4933414I15Rik",3055
"4933415A04Rik",2009
"4933415F23Rik",1781
"4933415J04Rik",1301
"4933416C03Rik",2254
"4933416E03Rik",33948
"4933416E14Rik",1938
"4933416I08Rik",4283
"4933416M07Rik",3395
"4933416O17Rik",3605
"4933417A18Rik",31467
"4933417C20Rik",1874
"4933417D19Rik",7269
"4933417E11Rik",46198
"4933417G07Rik",1296
"4933417O13Rik",41853
"4933421A08Rik",2167
"4933421D24Rik",7767
"4933421I07Rik",2659
"4933421O10Rik",4182
"4933422A05Rik",4319
"4933423L19Rik",1464
"4933423P22Rik",9190
"4933424G06Rik",47805
"4933424H11Rik",2018
"4933424L21Rik",25797
"4933424M12Rik",6202
"4933424N20Rik",1463
"4933425D22Rik",1721
"4933425L06Rik",39661
"4933425M03Rik",1544
"4933426K07Rik",2412
"4933427D06Rik",159349
"4933427D14Rik",53531
"4933427E11Rik",1214
"4933427E13Rik",134512
"4933427G23Rik",16280
"4933427I04Rik",3487
"4933427I22Rik",17409
"4933427J07Rik",2191
"4933428C19Rik",42709
"4933428G20Rik",9558
"4933428M09Rik",1782
"4933428P19Rik",1376
"4933429H19Rik",995
"4933430A20Rik",2283
"4933430H06Rik",1343
"4933430H16Rik",2753
"4933430I17Rik",22625
"4933430L12Rik",1563
"4933430M04Rik",88044
"4933430N04Rik",6880
"4933431C10Rik",1266
"4933431E20Rik",7364
"4933431G14Rik",2985
"4933431K14Rik",1352
"4933431K23Rik",158823
"4933431M02Rik",4776
"4933432G23Rik",7213
"4933432K03Rik",140491
"4933433F19Rik",7181
"4933433G08Rik",2374
"4933433G15Rik",7526
"4933433G19Rik",35590
"4933433N18Rik",9602
"4933434E20Rik",16712
"4933434M16Rik",7316
"4933435F18Rik",6201
"4933435G04Rik",2108
"4933436E23Rik",23401
"4933436F18Rik",802
"4933436H12Rik",9961
"4933436I01Rik",1587
"4933436I20Rik",252095
"4933436N17Rik",1436
"4933436P19Rik",1442
"4933437G19Rik",1178
"4933438A12Rik",7094
"4933438B17Rik",61153
"4933438K21Rik",5071
"4933439C10Rik",7986
"4933439J24Rik",853
"4933439K11Rik",19997
"4933439N06Rik",1365
"4933439N14Rik",2443
"4933440J02Rik",7555
"4933440M02Rik",65764
"4933440N22Rik",1953
"5031410I06Rik",6695
"5031415H12Rik",10254
"5031425E22Rik",51962
"5031425F14Rik",11782
"5031434C07Rik",3245
"5031434O11Rik",7083
"5031439G07Rik",44616
"5033403F01Rik",5987
"5033403H07Rik",21425
"5033404E19Rik",10866
"5033406O09Rik",2494
"5033417F24Rik",2387
"5033421B08Rik",51481
"5033423K11Rik",1474
"5033424D13Rik",648
"5033425B01Rik",1303
"5033426E14Rik",15327
"5033426O07Rik",4889
"5033428I22Rik",22463
"5033430I15Rik",1256
"5330406M23Rik",2094
"5330409N07Rik",3518
"5330411J11Rik",4970
"5330411O13Rik",2379
"5330413D20Rik",1566
"5330413P13Rik",27678
"5330416C01Rik",13914
"5330417C22Rik",80843
"5330417H12Rik",1191
"5330425B07Rik",1027
"5330426L24Rik",2175
"5330429C05Rik",1245
"5330431K02Rik",1963
"5330434G04Rik",43495
"5330437M03Rik",4083
"5330438D12Rik",74464
"5330438I03Rik",2845
"5330439A09Rik",32438
"5330439B14Rik",11868
"5330439K02Rik",8952
"5330439M10Rik",11578
"5430400D12Rik",1799
"5430401F13Rik",67364
"5430401H09Rik",27090
"5430402E10Rik",5277
"5430402O13Rik",28223
"5430402P08Rik",29311
"5430403G16Rik",16497
"5430403N17Rik",18873
"5430405H02Rik",18613
"5430414B19Rik",750
"5430416N02Rik",8694
"5430419D17Rik",132050
"5430420F09Rik",1799
"5430421F17Rik",3621
"5430425E15Rik",1183
"5430425K12Rik",8187
"5430427M07Rik",34060
"5430427N15Rik",2393
"5430427O19Rik",21146
"5430430B14Rik",1630
"5430431A17Rik",897
"5430433H01Rik",542
"5430434F05Rik",3553
"5430434I15Rik",4969
"5430435K18Rik",6960
"5430437J10Rik",98719
"5530400C23Rik",3577
"5530400K19Rik",1916
"5530401A14Rik",33910
"5530601H04Rik",42413
"5730403I07Rik",33007
"5730405O15Rik",3283
"5730408A14Rik",1824
"5730409E04Rik",4554
"5730412P04Rik",10818
"5730416F02Rik",812
"5730419F03Rik",14478
"5730420D15Rik",11266
"5730422E09Rik",64499
"5730435O14Rik",8461
"5730437C11Rik",3608
"5730455P16Rik",17543
"5730460C07Rik",2783
"5730480H06Rik",86343
"5730488B01Rik",2311
"5730507A11Rik",3371
"5730507C01Rik",20745
"5730522E02Rik",608001
"5730559C18Rik",20734
"5730585A16Rik",1027
"5730596B20Rik",3354
"5830405F06Rik",7220
"5830408C22Rik",8771
"5830411K02Rik",997
"5830411N06Rik",53453
"5830415G21Rik",1332
"5830416I19Rik",5251
"5830417I10Rik",50372
"5830418P13Rik",37683
"5830428M24Rik",10764
"5830432E09Rik",16384
"5830437K03Rik",1379
"5830444B04Rik",22942
"5830444F18Rik",1992
"5830454E08Rik",744
"5830462I19Rik",3383
"5830462O15Rik",1655
"5830468F06Rik",3816
"5830473C10Rik",36765
"5830487J09Rik",2448
"5930403N24Rik",11914
"5930409G06Rik",1544
"5930412G12Rik",21588
"5930420M18Rik",2281
"5930422O12Rik",840
"5930430L01Rik",5168
"5930435M05Rik",23017
"5930438M14Rik",15425
"6030400A10Rik",1212
"6030407O03Rik",246379
"6030408B16Rik",4215
"6030419C18Rik",11178
"6030440G07Rik",19472
"6030442E23Rik",7361
"6030442K20Rik",10632
"6030443J06Rik",257419
"6030445D17Rik",1728
"6030452D12Rik",6821
"6030458C11Rik",16473
"6030460B20Rik",1058
"6030466F02Rik",5984
"6030468B19Rik",9642
"6030469F06Rik",17040
"6030471H07Rik",2841
"6030498E09Rik",190016
"6230400D17Rik",15793
"6330403K07Rik",1573
"6330403L08Rik",5522
"6330403N20Rik",1889
"6330409D20Rik",8397
"6330410L21Rik",10127
"6330411D24Rik",476399
"6330415B21Rik",2200
"6330418K02Rik",2619
"6330419E04Rik",1263
"6330420H09Rik",2029
"6330537M06Rik",1642
"6330549D23Rik",23162
"6330562C20Rik",8052
"6430500D05Rik",1176
"6430503K07Rik",984
"6430511E19Rik",3835
"6430531B16Rik",6453
"6430548M08Rik",51155
"6430550D23Rik",34699
"6430562O15Rik",15953
"6430571L13Rik",11821
"6430573F11Rik",59023
"6430573P05Rik",2676
"6430584L05Rik",15399
"6430590A07Rik",8297
"6430628N08Rik",8563
"6430710C18Rik",67872
"6430710M23Rik",1191
"6530401F13Rik",24491
"6530402F18Rik",7900
"6530403H02Rik",282625
"6530409C15Rik",45308
"6530411M01Rik",20118
"6530437J22Rik",3875
"6720427I07Rik",2300
"6720464F23Rik",3496
"6720469O03Rik",1201
"6720475M21Rik",2753
"6720482G16Rik",1192
"6720483E21Rik",1824
"6720489N17Rik",21170
"6820402A03Rik",2654
"6820408C15Rik",28744
"6820426E19Rik",4843
"6820431F20Rik",34820
"7330404K18Rik",572
"7330423F06Rik",301
"7420426K07Rik",1504
"7420461P10Rik",11027
"7420700N18Rik",3627
"7420701I03Rik",30930
"7530416G11Rik",10492
"7530428D23Rik",47245
"7630403G23Rik",16651
"8030411F24Rik",3929
"8030423F21Rik",11463
"8030423J24Rik",1556
"8030442B05Rik",60136
"8030443G20Rik",29235
"8030445P17Rik",2741
"8030451A03Rik",170071
"8030453O22Rik",16974
"8030455M16Rik",9745
"8030462N17Rik",80730
"8030474K03Rik",3987
"8030487O14Rik",903
"8430408G22Rik",2186
"8430419K02Rik",28459
"8430422M14Rik",822
"8430423G03Rik",1409
"8430429K09Rik",27467
"8430432A02Rik",1248
"8430436N08Rik",13114
"8430437L04Rik",25959
"9030204H09Rik",4196
"9030407P20Rik",4135
"9030607J07Rik",1622
"9030612E09Rik",1859
"9030616G12Rik",6919
"9030619P08Rik",4224
"9030622O22Rik",95464
"9030624G23Rik",54045
"9030624J02Rik",102741
"9130008F23Rik",5077
"9130011E15Rik",180345
"9130015A21Rik",22837
"9130015G15Rik",37486
"9130015L21Rik",23967
"9130017K11Rik",26156
"9130019O22Rik",4907
"9130019P16Rik",160541
"9130023H24Rik",3574
"9130024F11Rik",78673
"9130204K15Rik",90416
"9130204L05Rik",2667
"9130208D14Rik",7293
"9130213A22Rik",2536
"9130214F15Rik",1653
"9130221F21Rik",28633
"9130221H12Rik",1577
"9130227L01Rik",41088
"9130230L23Rik",24928
"9130230N09Rik",2334
"9130401M01Rik",12067
"9130409I23Rik",9431
"9130410C08Rik",85699
"9130604C24Rik",956
"9230009I02Rik",6747
"9230019H11Rik",9706
"9230020A06Rik",60807
"9230102K24Rik",19696
"9230102O04Rik",6500
"9230104L09Rik",18328
"9230104M06Rik",1963
"9230105E05Rik",3271
