"","NA.1","NA.10","NA.11","NA.2","NA.3","NA.4","NA.5","NA.6","NA.7","NA.8","NA.9","NA"
"AC005083.1",0,0.183823705370657,0.702924041347806,0.43533154960743,1.06549769682227,0.216443988648205,1.02242723374553,0.558576226537258,0,0.120424431199218,0.322632323969049,0.319196360114086
"AC005154.1",2.90210108526064,2.53064910100544,2.52027428603034,2.94420283690029,3.24154177749167,2.70977190661995,2.57172486921735,2.78384451283615,2.55499010909411,2.87641849584612,2.46907432728882,2.36760283528758
"AC005180.1",0.310893018008238,0.635600881471215,0.146085337619754,0.516478659109061,0.629247856308564,0.951703627039779,1.01329922042862,0,0,1.12573785905324,0,0.83562268826625
"AC005180.2",0,0.96464863510703,0,0.934099002067541,1.51553684481773,1.2065613831212,0,1.12997048029751,0.404893937708898,0.988960361200826,0,0
"AC005224.1",1.92580638722571,1.54698551500087,1.25875915403843,1.95304572085073,2.4839695545312,1.20279573757438,1.80580206759617,2.21489376326067,2.05984285635997,0.975071343482001,1.13452330665352,1.51314589435232
"AC005225.4",1.57017713812387,2.17829692122369,2.67394825290071,3.36954535669311,2.756410366349,2.6088749741755,2.82420471010421,1.8595974634472,2.9772317606583,2.35460276778419,2.75698585201439,3.48210399668737
"AC005229.4",2.69653034514589,3.13363269929399,3.34039359940239,3.79563125412908,3.02199956016077,3.77394852251282,3.09832708233114,3.33175315509407,2.69030463949248,3.60745324652418,3.27080179028651,4.02283163636897
"AC005261.1",5.03635312866015,6.78593317297794,5.10292666957201,6.97171637641196,5.60549825110132,6.89968640492907,4.86543296911272,6.4309167091481,5.04614230269869,6.9940421599719,4.91761876052623,6.42599802575676
"AC005261.3",3.92954045619152,5.12325331562796,1.83606810792297,5.68793535016722,3.47316204969673,5.04663884863322,3.14026815977743,5.0128290040324,3.22617138266298,5.93093485841492,2.4534727330837,5.99823329773935
"AC005261.4",0,1.03732411025099,0,0.862625647347189,0,2.73143362231636,0,4.07618638938173,0,0,1.11405122181329,2.53470729020048
"AC005261.5",7.49838248348191,1.45988656063523,6.53085225449876,4.37076771701963,7.51683622024183,4.34848381327046,6.78865025975518,3.51924481345164,6.66034017254479,3.91713242720379,6.26687743122721,2.90765683471288
"AC005329.1",0.117642991704748,2.23092756367256,0,2.73204541797562,0.287788847406304,2.61478932895456,0,2.98293337829999,0,2.48392326649247,0.132492415676012,2.31038915286752
"AC005330.1",1.23314156078448,1.14357250364755,0,0.779410967205058,0.791807729834067,2.16934361587496,0,2.69520681118225,0,1.28611766804617,0,1.30399695206365
"AC005332.1",1.81095505380068,1.71438906340227,3.62809121292267,2.14970151527345,2.55806303852023,1.97453888624199,2.27412682706471,2.53509861338302,1.68215903957362,1.67466282140156,2.05511821932843,1.99580487197499
"AC005332.3",0.322154839545907,2.02566808727246,0.288938681204625,1.97672142913689,1.43647260902018,1.76604807925124,0.179462548704243,2.52361591799628,1.0929022613652,1.07514017669117,0.647549065453712,2.01154594006891
"AC005332.5",5.76454759761296,4.50515439519531,4.87816266755396,5.12836053596778,5.63646324386659,5.35587263943648,4.827013209105,5.5851069756951,5.0335743671132,4.9989718598432,4.42038835117507,5.4662983082711
"AC005332.8",0,1.77157679214146,0,0.95505275890492,0.820849632226147,1.05548093484228,0.700126104410661,2.64388046972106,0,3.18900967930541,1.00129314745061,1.40590288706781
"AC005355.2",2.96165998240713,2.54213059706059,2.32537419394339,2.92648399703769,1.30471026243379,0,2.06884521611371,0.533695836111657,1.43739778029429,0,0,0
"AC005363.2",0,3.24657444252863,0,4.10486220998582,0,0.75668489453764,0,1.88197685424741,0,0,0,0
"AC005393.1",2.42678506239831,3.76922847902299,1.07609807804717,3.03792039976969,0.857885670331448,2.3221145054425,0.732992270976746,3.55563462184082,2.73621414434564,4.80987453117143,0.437168239797478,3.72693904105007
"AC005410.1",0.785740658378023,0.694731022087304,0.481199979547905,0.825421372978357,0.226645611179967,0.198914712615002,0.526452582611811,1.15358189950638,0.702932800643862,1.17439719339382,0.785521029775483,0.356164433782681
"AC005479.1",0.888455237663871,0,0,0,0,0,0,1.17795250112609,0,0,0,1.57713959678899
"AC005479.2",0,0.722579855863393,0,0,1.07091533965791,0,0,2.59138808328072,0,0,1.54515831683162,0
"AC005498.3",1.52211103862429,0.759264111537477,0.97300408122795,1.71397738186322,2.0451812382412,1.07041164117103,1.06856721268066,1.62880158834789,0.858960577814891,1.25122884501401,0.903415804126273,1.5520004933608
"AC005520.2",0.126710032247767,0.718728443481476,0.0575267824415784,1.18783165834168,0.392961705911782,0.767854866621849,0.226642174039914,1.28886863826571,0.52777957129038,0.468411562512751,0.433774662213617,0.849849643112173
"AC005531.1",1.65444027158918,0.497809374811827,1.41454096773642,2.07182450912348,2.32530719558917,1.07339526754812,0.889799391117633,2.94313289057217,1.14790664948592,1.91525068735081,1.71361523062861,0.585550902435447
"AC005551.1",0,0,0,0,0,1.02726675627845,0,1.2312922784416,0,0,0,0
"AC005578.1",0.779052445687284,0.12640547656875,0,1.27743736582489,0,1.48528792326326,0,2.20505015379149,0,1.55378109347078,0,1.32298704524923
"AC005586.1",0.22122002992826,0.926565579886233,1.26019357893678,0.0696203634131891,1.09110018680474,0.961029807139508,0.286103022278571,1.15641945652869,0.129359934649854,0.61307715129327,1.4640818693759,0.430392141337982
"AC005592.1",0.53138816157109,1.90061303691414,1.83405164008079,2.26560069074492,1.20275609638246,0.775944046672069,0,1.69857730224087,1.81590838608733,3.23696017314285,1.00598141621522,0.951638923698961
"AC005593.1",0.773196252216206,2.68726126366831,2.8647510821362,1.57257718749663,0.942025302739281,2.19046145906403,0,0,0,1.92160863602106,2.96776229271412,1.40735563120554
"AC005614.2",0.381927782021668,0.495454613379929,0.262481552791646,0.607467336714905,0.55829575030463,0.707702399756297,0.350583539402234,1.10146264550086,0.210213768817821,1.04558949962245,0.12198633968645,0.45133628654431
"AC005618.1",1.03138259407413,0.236366081821749,0.49694434363208,0.677937333765117,0.746904195820108,0.339210010373025,0.452572360490052,1.16273296727344,0.479206803157022,1.20883935352871,0.838299746491805,0.0759688025513819
"AC005674.2",1.12754665270971,2.12817499518158,1.88397685306906,1.70851693763631,3.9388362836153,2.29043749091143,1.17288048796264,1.67665559975722,0.81110658979791,1.70355663689404,1.76102660877395,1.07352866317159
"AC005695.3",1.3639969658472,0,0,0,0,0,0,1.51989905360293,0,0,0,2.9265494955298
"AC005696.1",0,1.37916501075616,0,3.37949151851604,0.928788192221681,0.966152381984446,1.30624860789886,1.79744867137091,0.837905953107401,1.24346772900187,2.30369525555922,1.97006297589098
"AC005696.3",0.805938146852665,0,0,0,2.77255217151684,0,0.841835176379138,0,2.1337716805574,0,2.60475222693298,0
"AC005696.4",1.25846978618537,1.38001134356886,1.34628764505606,1.16751193620629,1.60179633383841,1.00544458323485,0.57672554568237,2.21684913495661,0.838511709672525,1.34488244243774,0.728422782609198,0.76817630752003
"AC005703.5",0.72939972275359,1.67255907270562,1.11519223017357,1.36195750573029,1.64941880470868,0.679319407617072,0,3.26124495433321,1.31601679727181,1.19770277826065,1.31600329547703,0
"AC005736.1",1.19383124117172,0.892426099114894,0.84704098070375,1.37171441506306,0.504082507752791,0.497652416267344,0.62793786011729,2.26894839803751,0.523381370203899,0.464432234772878,1.25388355331889,0.731345191370737
"AC005740.1",0,0,0.695978871444434,1.07934335564505,0,0,0,0.500849594556619,0,0.426406923397884,0,3.43056248671038
"AC005776.1",0,1.19427870673291,0,2.70259477382129,3.32161233186593,4.44072941094124,0,3.08250492610407,0,2.96511416658887,0,1.74316903221549
"AC005776.2",2.19343225483891,2.71465803498021,2.43479994177617,2.95185143346277,2.41698302152593,3.00547837349324,2.04479901539709,3.11304148998274,1.15797741268856,3.20940130358234,1.75484048283286,2.3585229882228
"AC005822.1",1.64104979108709,2.53294824444355,1.80896850456341,2.34309957075725,1.38178419598348,0.977008511040477,1.0853070202646,2.59185350700528,1.13714815553789,1.70347866114149,1.76505891546727,0
"AC005828.5",0,0,0,1.6382207679434,0,0,0,1.85842397186655,0,0,0,0
"AC005829.1",0.287167663327696,0.745030691158385,0.25724451224162,1.09688286569797,0,1.93293347435014,0,1.36068182655252,0,0,0.169502158421656,1.09034208027775
"AC005837.1",0,0.903326980765064,2.13512642368017,1.55864616201037,0.634711046705566,0,1.23337146091885,1.33008962200282,2.12792078454929,0,1.4884098525259,0.580777762376745
"AC005840.1",0.97716913435329,0,1.44194904813388,1.5491636552316,1.1753235071649,0.5287347112902,1.01835906982999,1.44574780665623,1.06804259873644,0.561834340841072,0.630670922120236,0
"AC005899.6",2.22912722472191,0,1.06327339146516,0,1.76388379541622,1.42529704359581,1.20280841838309,4.64804571869,0,0,0.762111507896674,0
"AC005899.7",1.16481638343447,2.8470013274199,0,2.68588513725273,0,1.57855977466156,0,3.79660727503959,0,2.48007136821856,0,3.09190392752937
"AC005906.1",0,0,0,0.608232525055302,0,0,0,1.56333587384665,0,0,0,1.65564637077194
"AC005972.2",1.03514203069135,0,0,0,1.60642193431802,0,1.07798228437346,0,0,0,0,0
"AC006001.3",1.13421747850625,2.10111589191497,1.19130520973942,2.24999558681013,1.64218264976429,2.12925974412188,1.06780102073648,2.4130250057024,1.13555737920477,2.33545124228724,1.09190544747651,2.27959423193345
"AC006011.2",0,2.13344472390456,0,0,0,0,0,0,0.440427372207146,0,0,1.1215963162262
"AC006012.1",1.15351558042686,2.92174256508652,0.723488227789095,1.971832051786,0.398564770725528,3.36317011896608,0,1.37761733642974,0.35306631012683,2.20533099221211,0,1.61108997070113
"AC006023.1",0,0.444270168770615,2.24750965575881,2.45593265837646,0,0,0,2.58952848466372,0,3.75225233363031,0,0
"AC006023.2",0,3.14243156550361,0,4.20131615225602,3.4519555192292,0,0,0,1.79723233900951,3.09156949012045,1.16204554605255,4.27394679500062
"AC006026.1",0.266072995627408,1.29307796144871,0,0.717656722313144,0,1.3637346118715,0,0.783229914907058,0,0.675689329193581,0,0.887232168565337
"AC006033.1",0,3.07974037926088,0,0,0,0,0,4.48286680750183,0,0,0.570675894002866,3.94333798909976
"AC006058.1",3.04940989185745,3.56545572587556,2.00068803954764,3.64994180438157,2.66379707632324,3.89072907569349,3.07072375541019,2.77775297438232,1.91610893260417,2.97036324948269,2.34465916287711,2.48595053327051
"AC006058.2",0,2.34783576361297,0,2.06377627877123,0.518911897502684,2.82591999506407,2.38776613657854,1.36816407550345,0,0.987466769706447,0.461733860269642,1.8010712985941
"AC006058.3",0.423945897449255,3.13360002674775,0,4.54129111547488,0,5.19966160510088,0.445407968605636,5.12291731391223,0.826565078574335,4.40261415895158,0.471679530677789,5.5840730087259
"AC006058.4",3.6540878718241,2.78085246994575,3.49453486534134,3.06923437936528,4.4701915674619,2.37770265532283,4.0853925585875,1.49378254634052,2.94184375919376,2.46323999597818,3.27265239062363,2.15876146717639
"AC006064.3",1.77243024727153,0.82583132388184,0.342196375165293,2.47652093783073,1.12250429864765,2.73539815843018,2.17567318502268,0,2.14387153541576,1.8172466473081,1.0185083227423,2.34560658795802
"AC006065.1",0,3.90451947814804,1.38632586972691,1.96268919118575,0.670440351120707,2.04309023650903,0,3.2697157539953,1.61443255894153,1.6952086793326,2.28274328554387,1.04344769151209
"AC006210.2",0.47435634157222,1.76120764555261,0.427630463480833,1.25925194102256,1.00832765104372,1.37919580465451,0.497958325706019,0.759517489787143,0.911866522971017,0,0,1.29376348688241
"AC006213.1",0.317140547381884,0.323710894281326,0.521848398675611,0.773189327796515,0.110840192095195,1.36348130597189,0.604699197149093,1.18673376515872,0,0.860606790567555,0.0970516589317392,0.599979604086515
"AC006213.3",1.4855018156489,0.675760093428198,0.647972486201254,1.33055616423145,1.66213570849743,1.18791480447796,1.42522647744311,1.14357273818421,0.489783128166471,1.16089389446962,0.834460980550252,1.22121499737077
"AC006238.1",2.14375830932401,1.45896034743873,1.1454179291628,0,1.47347087157374,0,0.785823030781799,2.55302544185405,1.3495714827707,1.88332280011639,1.7322735388613,1.69206630352676
"AC006252.1",0.673893248425319,1.41961722238345,0,3.0327823279653,1.34882985958196,2.3707508254316,0,2.35646566145153,0.292406141907216,1.69769946894698,0,1.2555403652096
"AC006273.1",1.43106350040361,2.16072279234756,2.13188739809431,2.55887598867457,2.28011152076103,2.63999594521724,1.2309621197449,2.91502509823681,0.565748023139469,2.04519590605589,1.66022703937588,2.12454977883302
"AC006277.1",3.16000030890434,3.32079104106441,2.68422543487066,4.26488821026533,2.90359658320368,3.38302397230538,1.95676696907003,3.11609373797816,3.32008668392054,3.88999474862889,2.86611130382868,3.31992699435009
"AC006329.1",1.55407987804007,4.43942649613151,2.40342199453068,3.30938674719319,2.08227694806236,3.60748655380766,0.525449756982909,3.68004406087553,2.25044690824321,4.108590461666,2.25042908564718,4.33720283809735
"AC006329.2",0,1.75300974936196,0,1.50759291611465,0,0,0,1.07023009141109,0,0,0,0
"AC006333.2",4.65430638663597,5.71137361785702,4.90624146560007,5.50331183043048,4.34520358066748,6.15227900545146,3.75769175405162,6.13461526189754,4.03233580432406,5.92954410614869,3.97925363538368,6.0679914873593
"AC006378.2",0.198469655754729,0.901207104634303,0,1.52471618057432,0,0,0,2.44958498783882,0,0.65991460351591,0.322445492968121,0.185849175605368
"AC006445.2",0.554005365246421,0,0.500712173563627,1.60809218151315,0,0,0,1.55794125240779,0.613547664496055,0,0,0
"AC006449.2",0,1.00519231605853,0,0.876099007539695,0,0.879564084262219,0,1.59684305596804,0.375407361099796,1.55371892039361,0.290307439706659,0.794255979476323
"AC006449.5",1.92023117896807,2.69508202945181,1.9748536095303,2.8403551318217,2.43552769572655,1.79321985487461,1.76378072482126,1.51541347753037,1.98395736625516,2.82269325506749,1.47167252038602,3.83845862219272
"AC006449.6",1.6900129797919,4.09671816438046,0.190241099954482,4.13028301234557,1.79892131681524,3.98437797366364,0.881290059876096,4.29892264123859,0.44372977066365,4.22258868092113,0.623085527653313,4.00440090016641
"AC006466.1",0,0,0,0,2.56678582384973,0,0,3.85738807280896,0,0,0,0
"AC006480.2",2.18604506740874,3.13000748965623,2.21128219484628,2.53114630288535,3.10922755975989,2.45772912067223,2.25082844486531,2.55123395803254,1.66196263725496,2.70148048944461,2.08632524215808,2.06441678575217
"AC006538.2",0.278657636896464,0.881766870537246,0.195670615288572,1.00757901441296,0.501039364464028,1.22235640208128,0.230872118619108,0.869124258375579,0.0525698998289924,1.09492238547866,0.0525690924028574,0.474684678431416
"AC006547.1",0.463158756379242,2.27821846508922,0.331222678763808,2.54069821841514,0.613217372218825,2.70256237353651,0.578544078821336,2.81700332426751,0.299564634127076,2.74048400306624,0.393072322115819,3.20772703884102
"AC006557.6",2.49800830062862,3.50817561313817,3.37355494011738,5.0925352366646,4.0574158522749,3.80128733465378,3.55341636873115,5.54342893294358,3.19129233846269,3.95822658084741,2.94461877990669,4.06695060583544
"AC006946.2",0.468539134472901,0,0,0.267249652176435,0.413973451284197,0.433728252169117,0.345808064738894,1.84000864844988,0.520457163873939,1.04884025589917,0.19509680377476,0.237383323804981
"AC006946.3",0,0,0,0,1.52740017518576,0,0,2.05393777183351,0,0,0,0
"AC006960.3",2.0383517582487,2.31456741641093,1.72039100202997,0.694310897619206,2.88616561460803,0,1.40345656343366,3.35322922287032,1.46425280372621,2.19051074922525,1.464238416957,3.31221564227718
"AC006963.1",0,2.88606915013731,0,0,0.293358209888241,2.60319838432471,0.795008958691214,3.20755050349726,0,1.43634136350069,0,2.28778942835838
"AC006967.3",0.415857366646462,0.118299579876006,0.374170863487855,1.04486560774749,0.283366077576088,0,1.04353412486495,1.37058788879143,0.812682527815303,0.57792316325712,0,0.553042635825236
"AC006978.2",2.07272919781997,3.22866304900793,2.07833657200652,3.40152107843562,2.27209753098989,3.25754462256384,1.72908239544986,3.60774163937836,1.91549252782668,3.61342476308446,1.74838632013302,3.31195946231391
"AC006987.1",0.759502342183463,1.0450240876947,1.50706040257868,0,0.536175672641529,0,0,0,0,0,0.477393987993767,1.70523831274123
"AC006987.2",1.26517795852396,1.35372040605436,1.29352420728785,1.77373698223961,1.95877089925107,1.49438677657534,0.580527317304256,0.502204359194448,1.86725885703403,0.851968821776075,1.86724247711971,1.56690322595
"AC007029.1",0,1.48050006991756,0,0.947220609389999,0.813832896298807,0,0,2.70873708507514,0,2.4823394492684,0,0
