"","SRP027383","SRP091303","GSE67333","GSE64810","GSE100297","GSE53697"
"AC004817.2",0.10923122465434,0.326256340157598,0.244571672471619,0.0657336591548995,0.383650639351815,0.306810320494369
"AC004817.3",0.180383907209171,0.36927430944139,1.00244684388346,0.0516333308339052,1.52038040629461,0.193741063043689
"AC004817.4",0.407087927762307,0.419525864216386,1.60447007190441,3.14450289467368,2.27149148493806,1.96818294711017
"AC004825.2",2.78790038895554,3.13729333485775,3.45208683670628,3.18519786386696,2.25753774517479,1.25655396323532
"AC004832.2",0.120910682245397,0.196253437225609,0,0.00477564486322682,0,0
"AC004832.6",0.414851414870729,0.54575285619825,0,0.263262208558467,0.124787434685574,0.0261314882390005
"AC004836.1",1.54807492184125,1.65805165592329,2.71675252909337,3.45345680616667,2.59265310650613,1.69136443017933
"AC004839.1",1.11478782274118,1.28693364924083,1.13707846076371,1.3621895418021,1.85510456658326,1.06359408786611
"AC004840.1",0.161161943763487,0.420244632822908,0.385967557509737,0.0942269922845594,0.278511782777338,0.0450387979656885
"AC004840.2",0.556517850233898,0.203961963037849,0,0.114036431632155,0.460508187470489,0.0637273236576576
"AC004847.1",0.729899502440233,1.19434786530939,0.558977569623093,0.41454489835086,0.996257622578858,0.224397802045295
"AC004852.2",0.235415326218029,0.534097611407093,0.322307169628038,0.0432714687227067,0.347791853766898,0.539172569810911
"AC004854.1",0.286075115209522,0.753329972110557,0,0.249511847446348,0.374154040505865,0.275394568238809
"AC004854.2",1.87917802102322,2.27785659424132,3.14799105392255,1.93178698854678,1.54773699621563,0.983082671762863
"AC004865.2",1.51540228443276,1.61085731565397,3.14221399442325,2.25705011725473,3.01201051633165,2.0372442795718
"AC004888.1",0.0808688998831931,0.0786073778905908,0.837198050833085,0.0973924124577926,0.0505549449164357,0.495043671075561
"AC004890.1",1.65250809151436,2.14624679008867,1.12262152733946,1.0844105584068,0.913390698052733,0.787579270112105
"AC004895.1",0.125513764060533,0.368213364520078,0.0640232260950971,0.0729606711212073,0.25614949626306,0.0479269445511643
"AC004899.1",0.331318396862812,0.235209156843647,0.0641272826374816,0.031673408304885,0.0243237617848132,0.0104779805545015
"AC004910.1",0.0112849565923926,0.291328617072008,0,0,2.23993790839879,0
"AC004911.1",0.210131485616712,0.147283879963635,0,0.0337031348398098,0,0.0194352046301055
"AC004918.1",2.3332272623128,2.19018408315747,2.59722184654411,2.49241592026086,2.58567686156296,2.14561181819848
"AC004921.1",0.189102252713415,0.472285887677556,0.141176564225052,0.0397040133684072,0.162727623122551,0.0356448156575024
"AC004923.1",0.120476082085267,0.170564027343894,1.3757443032443,0.14220234433508,0.264893749114134,0.385584654858076
"AC004923.4",0.209676058782604,0.19085787179571,0.746702182220207,0.100066437922203,0.124749522814304,0.0864493869479899
"AC004925.1",2.89153535724093,2.22917986608565,4.76078111648236,4.18110000113548,5.47235938238094,3.33227007694913
"AC004936.1",0.0240968327915005,0.0754227144941678,0.0167173707603124,0.00485969181870008,0.00553954529355312,0.0183962311938224
"AC004941.1",0.0476874607460324,0.179732140638757,0.883761278232359,0.0756342573590513,0.896778888285134,0.286419969886101
"AC004941.2",0.199569244679357,0.126036300060953,0.195837466186869,0.00937901626494982,0,0.466036050967811
"AC004943.2",0.0850169152038231,0.171123341162072,0.330387180746823,0.0223982873598465,0.159206041145538,0.213854948933576
"AC004947.1",0.233601276799217,0.282828559449832,0.309425058903788,0.248993219029518,0.222727091641073,0.0883947995724697
"AC004947.2",2.77339688969673,2.30633174940696,3.33949299308437,4.5414862078495,2.81978564245303,2.60865176998183
"AC004948.1",0.823951384018028,1.16651146844555,0.187226943098124,1.36218648208866,0.532491857869501,0.435718430275966
"AC004975.2",0.232754771338408,0.361345040225565,0,0.0886922814388096,0.20458490210792,0.0503452230967901
"AC004980.1",0.565933201451869,0.673852402884412,3.36834949484359,0.492689004198705,0.909306198872197,2.96654655919492
"AC004980.2",1.68205264508413,2.12101661614045,3.07073547985636,1.28626799147088,1.46994762549744,2.42330092130703
"AC004980.3",0.183523780320088,0.295357660239415,0.0212946180356886,0.154316751199095,0.0871971071631385,0.13747563940263
"AC004980.4",0.0208234944803734,0.0344734012288054,0,0.0418109625011054,0,0
"AC004982.1",2.71719820219999,2.51886672646778,2.88067812048558,3.13576976189439,2.77813994441173,2.63733367738233
"AC004982.2",1.46831403061743,1.96088352002689,1.22357762474308,1.4091074984883,1.77772681733357,1.06197203006323
"AC004987.3",0.0117433948954944,0.111008121777232,0.0776654369760101,0.00811048375357061,0.0183974914730638,0.0250995830135853
"AC004990.1",0.0618687661474063,0.274319828705399,0.356508729984737,0.0915818093908004,0.961551095837004,0.339040171003764
"AC005000.1",0.506546356203143,0.656654148553671,0.835290771087068,0.693312918839388,0.810141813934625,0.523336414521235
"AC005000.2",0.128382902933617,0.174979771131623,0,0.0777492137658931,0,0.171411923862222
"AC005002.2",0.00629654290235034,0.176223931835291,0,0,0,0
"AC005005.1",0.109155817128364,0.0531367654925183,0,0.0214444711869881,0.0435949507062494,0
"AC005005.4",0.0124026591299984,0.137741189032464,0.00652580649625625,0.00372113463047139,1.23734170749067,0.00673358952407164
"AC005013.1",1.48899853642415,1.21828296953044,2.29754512738896,0.551917424145061,1.62000608275468,1.15485077953219
"AC005014.1",0.451730207584594,0.19004825833542,1.08747280550274,0.598075255071521,0.245735521778098,0.308243938122706
"AC005014.2",1.81338753667898,1.74203980109526,0.647134661155388,3.78143668306263,1.83984302169392,1.9247482374087
"AC005019.1",0.0187581418416013,0.188987995557615,0.284843014839285,0,0.0841742416485284,0.025302880579415
"AC005019.2",0.0398792753259684,0.136776429906708,0,0.0521539479067841,0.0115647036839761,0.0524669758683033
"AC005020.1",0.749858968093108,0.352983484902707,2.71733826442507,0.104436926988609,0.334804473776481,2.28422664930118
"AC005034.1",0.0412866704277917,0.0461631932061097,0,0,0,0
"AC005034.4",1.96842068261891,1.84327440386964,0.112430010360649,1.83059165497431,2.16574524498902,0.484246355834493
"AC005037.1",0.17928220384168,0.306821253310056,0.866301723974561,0.224167846369367,0.723133110813499,0.3895940853754
"AC005040.1",0.014592105261371,0.0156709650647184,0.83512664756291,0.0628827997352235,0.0535854929386718,0.143996560993309
"AC005041.1",0.324498743584171,0.349371024732909,2.47667050916174,1.95027253126962,2.07521610428666,1.03778657727041
"AC005052.1",0.223004941094556,0.235181773303779,0.181058156379217,0.250212244099884,0.46511378757075,0.07866438911359
"AC005062.1",0.0407272229179619,0.19576437505651,0.193080457289176,0.0288862850750206,0.0710509385467195,0.153555788383526
"AC005064.1",0.0228532061887788,0.0573771616496972,0.0303436484820268,0.149929183509081,0.0516555288497866,0.0265259039878641
"AC005076.1",3.17028019740601,3.45772073180351,2.05135542839526,2.81611808504933,2.3579572322347,1.11368147455931
"AC005077.2",0.0217406930290707,0.158082765205966,0.870212478159435,0.0325629272503313,0.0714049914927558,0.31339308893877
"AC005077.4",0.300761141752537,0.347389142107363,0.449443535713759,0.828924297883911,1.29340921096352,0.196925705792109
"AC005082.1",1.09134442744851,0.968243054296032,1.51515440120187,0.968967396434169,1.41314090541086,0.317179724582407
"AC005083.1",0.351436156747562,0.662915363635762,0,0.0851066904054698,0.0430655385689816,0.0428459630132437
"AC005090.1",0.0119573149997166,0.112448750413056,0.0404970661328315,0.00388006599945721,0.0204910483240885,0.0422348057207255
"AC005091.1",0.0942137668424766,0.140231642947282,0.28712170506425,0.0441880101482763,0.179710025642785,0.279005062085974
"AC005094.1",0.0186568857665866,0.237146007088741,0,0,0,0
"AC005102.1",0.252527916016911,0.0789957911139564,0,0.0158998593758653,0,0.028399658253891
"AC005144.1",0.052870871826759,0.156287276780223,0.0757290793476035,0.0108381797082166,0.055157606348387,0.0460850577692098
"AC005150.1",0.0328271977290006,0.0185835530967982,0,0.282300038737001,0.227182932166545,0.184180899499897
"AC005154.1",2.30865285398602,2.42738144173377,3.38671456001221,2.21256212659328,2.50828719594662,2.40892421854817
"AC005154.6",0.46848052945061,0.459908801707455,0.843380765500246,0.865034549197584,0.946920103285864,0.662421947423643
"AC005156.1",0.0482043943894145,0.171850443849092,0.637015101417544,0.052138507467575,0.299538948125347,0.279795913072295
"AC005162.3",0.0819475821241279,0.177417612415909,1.80615868373741,0.0478495409490374,0.314448227897298,0.958593510840489
"AC005176.2",0.0142769958919604,0.0368103667384586,0,0,0,0.140894395836477
"AC005178.1",0.0429797047779241,0.0260553809880992,0,0,0,0.0366358709206403
"AC005180.1",0.343164982125018,0.640554987550489,0.362137048631488,0.145586039226542,0.324398951080413,0.193539927051324
"AC005180.2",0.669136175999054,1.14114816209818,0.0844164307909397,0.691055340402534,0.820500143848723,0.229284197269475
"AC005186.1",0.0709247020992985,0.166340219555898,0.182475180380727,0.0971596177165066,0.0691671735055048,0.219880936112498
"AC005224.1",0.875967806362047,0.971188165509173,2.19187715267812,0.897067070742218,1.18393148480614,1.39714875408436
"AC005224.2",0.0408395522833982,0.140467821202126,0.331720716946691,0.0258167578850879,0.0697490385117282,0.0305385500266174
"AC005225.2",0.0327540358691257,0.174971147154627,2.13231982784171,0.1111568573175,0.609875759010614,0.796070408272979
"AC005225.4",2.94300573039697,2.8852009899659,3.11511703372714,3.8012163431438,3.73531860946896,2.64455598706879
"AC005229.1",0.227969235356435,0.0170744335549162,0.121870299124295,0.0945951742890049,0.258812948898383,0
"AC005229.2",0.0579487943025458,0.0149565025153569,0.83928289726028,0.0352760347805562,0,0.0476971221539072
"AC005229.3",0.0177864350527239,0.042216435421171,0,0.0266547586874715,0.0372038430351484,0.0329539333750866
"AC005229.4",2.99260171019331,3.0883307202861,0.925664408843001,2.41355467251058,2.20151665001274,0.798667806467401
"AC005244.2",0.0098911655468771,0.154523192366621,0.154467635884151,0.0143251060430798,0.00817254960213852,0.0189175358330834
"AC005252.3",0.0304869422765674,0.0208690139839421,0.545136498413954,0.272214099511339,0.346504987488742,0.233280796612005
"AC005258.1",0.796070692683536,1.03352656859468,1.32435592959263,0.73345861354655,0.94703155346796,0.357737016266559
"AC005261.1",4.97576161326132,5.37990382695171,6.03391132679374,6.17963090149268,5.82318228523374,4.82884358479635
"AC005261.2",0.475891569709118,0.573465079608749,0,0.43018658509266,0.390181210681572,0.0369128336688471
"AC005261.3",3.54273642710714,4.38144213975559,3.79443800174774,4.09745655115568,3.58150271701077,3.07987157032444
"AC005261.4",0.157664308360846,0.288433645697705,0.61216051540191,0.0564857608713986,0.0927101940114072,0.0784913360614684
"AC005261.5",1.71895538033139,1.7982535966704,5.29009206243341,0.843804004546165,1.87340558301431,4.79045247109296
"AC005262.1",0.105629334494774,0.45378758856725,0,0.00230518536720835,0.171192053186713,0
"AC005280.1",0.0457763297302787,0.149170788091456,0.596247745911223,0.170597825360627,0.202708512739201,0.175632629671344
"AC005281.1",0.118313579673267,0.208349760505466,0.14161179152305,0.00508496409436141,0.400708864988812,0
"AC005288.1",0.236734935268106,0.255189253091331,0.587325021013903,0.432338108675198,0.333255182939406,0.373947561718256
"AC005294.1",0.0240121279957391,0.0230842352046043,0,0,0,0.0420860853207585
"AC005296.1",0.0304602523136617,0.0377341130698054,0.575645272495605,0.010100283946762,0.169401066022035,0.225868315628482
"AC005297.3",0.0469420096558227,0.0288258765857555,0,0,0,0
"AC005303.1",0.0100849545269871,0.123539318966134,0,0.000323907590351316,0,0
"AC005307.1",0.0180630032098328,0.0686491449892274,0.361341481063834,0.0266787996771495,0.0369190000783196,0.0312729256417183
"AC005329.1",1.10972803553376,1.00118897251625,1.49356047511441,0.848871408274448,1.37973114194987,0.44717310405591
"AC005330.1",3.55280203826901,3.44151441231635,4.49109348666514,4.68379940869671,4.03406697756237,1.99033345898191
"AC005332.1",1.3305562001076,2.84004843896505,3.48380921924275,2.23682911199068,3.65525230919539,2.26624109154061
"AC005332.2",0.357802778848947,0.679584766971042,2.65757669434892,0.640065046752068,2.19079476369869,2.00773351510275
"AC005332.3",1.30791712911469,0.858002372042731,2.29470119933921,2.14998567371376,2.34578529746764,2.18182160813058
"AC005332.5",5.64673504530418,6.07237592571193,4.88991377110537,4.87807161037487,5.63601186718318,3.48797625993785
"AC005332.8",1.8425039853723,1.44288656720399,3.27792815683186,2.67700073716696,2.58246083577501,2.27595845129007
"AC005336.1",2.39403074861622,2.07891434160251,2.01017882370722,2.12642351783947,2.50022326499938,2.36518045178313
"AC005336.2",0.161728453165439,0.16661788211789,0.658786464910343,0.122833724913011,0.14548229014353,0.255444709148242
"AC005336.3",0.0577771897439817,0.0293111281340969,0.196362014685063,0.304900834988155,0.476503986890891,0.3453185557227
"AC005341.1",0.0630781872912623,0.00328494052345031,0,0.00975247713570996,0.100527428505604,0.0765754629216199
"AC005342.2",0.277648983425966,0.319223345520363,0.498906398289686,0.211181530216735,0.438165261792457,0.225379023643583
"AC005345.1",0.0149707273114094,0,0,0,0,0
"AC005355.1",0.00962970882476838,0.11819520631023,0.12084154157254,0.0188772225864225,0.0890212996574144,0.034392905092363
"AC005355.2",0.550023903254211,0.698263509594722,0.37630995591506,0.98798929650587,0.570866291373572,0.137792525345753
"AC005358.2",0.00424741411474849,0.0899653863962029,0.0195396111928398,0.00422346617692691,0.0121710576153117,0.00410271552834606
"AC005363.2",1.04622615545453,2.15149047355127,1.94837710021758,0.975124557996368,1.9087005706663,0.916657743188153
"AC005377.1",0.0711833436840539,0.0732666077564826,0.250517498733955,0.171357149207871,0.130951272516581,0.341098615446542
"AC005392.2",0.119361794727155,0.0845939779621813,0.70140491056416,0.0779678689064743,0.313218046780398,0.281538024186345
"AC005392.3",0.0334166151176024,0.135749419400472,0.393979985441158,0.155750715803369,0.160342596525683,0.178577748686515
"AC005393.1",2.54408038670636,2.78051429925757,4.56874904287391,3.92555780833772,3.17191846092193,1.55740873325122
"AC005410.1",0.766217239206612,1.2913549433081,0.986460483493194,0.315093516571847,1.87851709795369,0.268089708412463
"AC005412.1",0.561443411027592,0.156783967096978,2.51234207330146,0.832786620162959,1.28534439358552,1.47787901269547
"AC005476.2",0.316481808452017,0.462476524706078,0.950876031287612,0.530027731614339,1.14444341870277,0.410485789014238
"AC005479.1",0.539665066933622,0.507627589791357,1.60453922163366,0.323367727415989,1.8713162537816,1.17062815551478
"AC005479.2",0.605621576488617,0.893125387106197,3.50822950755581,0.645331930882718,2.43477418024422,1.01313620707852
"AC005482.1",0.0137115771400664,0.132440221182754,0.564065125326681,0.0465414242226675,0.0568165572014547,0.137766852070963
"AC005487.1",0.154284128041743,0.280478696604151,0.457533472313517,0.110076623938478,0.40821315923003,0.126397124337172
"AC005498.1",0.850271910289211,0.673300503151,1.57537250497695,2.37540091209925,1.31326181691847,1.02015712184359
"AC005498.2",1.01499882787009,1.14578275036811,1.54324539577295,1.10611731162062,0.935410782261557,0.649133816278874
"AC005498.3",0.857448028167536,0.878392940909453,2.30082865526731,0.720501414735457,0.931929983324774,1.25879702358567
"AC005515.1",0.432345768597639,0.331399756098195,0.113838146451789,0.0308418851190804,0.0818238868994755,0.460461823132692
"AC005515.2",0.092077358289031,0.132092774368083,0.0362362237995695,0.0163148953905987,0.0458998329243772,0.167469677683226
"AC005520.2",0.456041624576472,0.560539867466803,0.526919706774007,0.406612735215973,0.806067214949713,0.197766671682013
"AC005520.4",0.0254207580322947,0.404814272977506,0,0.0220278629808147,0.704153878725392,0
"AC005523.1",0.207140475602904,0.393657772954598,0.181886587981451,0.300633420491009,0.432990843149933,0.131574063157225
"AC005531.1",0.0748020939809416,0.324173599752641,0,0.014925312730966,1.92383997379163,0
"AC005532.1",0.203001270499932,0.363688493433184,1.37813554126497,0.217039555997723,0.671402304419971,0.957227577846448
"AC005537.1",0.0264921007732169,0.116313866068194,0.637356396506884,0.0843830414040828,0.0487458628749456,0.519769085970209
"AC005551.1",0.040861310067775,0.123390159060194,0,0.0399619506183289,0.243148868674833,0.0506574257351089
