"","TAPbyQNP","AveExpr","F","P.Value","adj.P.Val"
"Ppp3cc",0.125239127985265,0.629169561963042,0.00362556961791877,0.951986228440413,0.999980049953172
"Mgst1",0.1251046094963,1.1127003701568,0.00361778540169869,0.952037737508665,0.999980049953172
"AC122603.2",0.125047525158865,0.742525890216168,0.00361448461578959,0.9520595959848,0.999980049953172
"Phyhd1",-0.125038053416405,0.660763138180092,0.0036139370772313,0.952063222865045,0.999980049953172
"Cwf19l2",0.124852259131655,0.927425732061957,0.00360320514431186,0.952134366640787,0.999980049953172
"Akr1c13",-0.12479305075239,1.19468042006031,0.00359978847644537,0.952157038611344,0.999980049953172
"Asgr1",0.124538958237045,1.89835954405155,0.0035851442617421,0.952254335718886,0.999980049953172
"Lrrc47",-0.124464174753155,1.44535334843338,0.00358083992060485,0.952282971946619,0.999980049953172
"AC096239.3",-0.12442980309096,3.45692110582464,0.00357886244514664,0.952296133626721,0.999980049953172
"Rpl17",0.124313469459394,7.65396747874106,0.00357217357433529,0.952340680479089,0.999980049953172
"Spg11",0.123908015041125,1.0057241913207,0.00354890993883241,0.952495939566005,0.999980049953172
"Pdcd7",-0.123893587688526,0.964055956373978,0.00354808354525051,0.952501464209401,0.999980049953172
"Gpc6",0.123758747538377,0.720674745477689,0.00354036460225482,0.952553098445943,0.999980049953172
"Zfp707",-0.123730924716515,0.851337134485918,0.00353877292711031,0.952563752642836,0.999980049953172
"AABR07028749.1",0.1236302429526,0.72801130890534,0.00353301616190524,0.952602306794978,0.999980049953172
"Cdc42",0.12352079054365,2.14695020579064,0.00352676322661905,0.952644219623407,0.999980049953172
"Pygo2",-0.123475578136055,1.58429963588797,0.00352418189155217,0.952661532938714,0.999980049953172
"Slc7a1",0.12340481550101,1.4417341556964,0.00352014370129521,0.952688630319835,0.999980049953172
"Elmo3",0.123311455844515,1.08135202454379,0.00351481951532456,0.952724380940388,0.999980049953172
"LOC691921",0.1232609694215,1.22138934525168,0.0035119420156218,0.952743713966244,0.999980049953172
"Tomm20",0.123122354730751,2.87457194043859,0.0035040476588543,0.952796794546285,0.999980049953172
"Tmem165",0.12262493254589,1.46828208787965,0.00347579169918714,0.952987277219484,0.999980049953172
"Gba2",-0.12259396253646,1.39263331936599,0.00347403623712767,0.95299913695272,0.999980049953172
"Socs5",-0.122290183615585,0.931394513467783,0.00345684074999635,0.953115467367405,0.999980049953172
"Uggt1",0.122289784225032,1.29618310411241,0.00345681817046881,0.95311562031241,0.999980049953172
"Trmt12",-0.12218514222293,2.09816458579675,0.0034509047801871,0.95315569260547,0.999980049953172
"Mcat",-0.122100068952315,0.656912799755403,0.00344610096286203,0.953188271207722,0.999980049953172
"AC130391.3",-0.121819784495235,1.27268794120537,0.00343029786082778,0.953295606012571,0.999980049953172
"Zfp771",-0.121807805453551,4.49552243776727,0.00342962326333319,0.953300193400005,0.999980049953172
"LOC103694506",0.12166610229863,2.13792076169447,0.00342164831047404,0.953354458899298,0.999980049953172
"Uchl5",0.121587810245495,1.16039820687077,0.003417246070681,0.953384441086367,0.999980049953172
"Ubash3b",-0.12143128946919,0.57241896124214,0.00340845364756036,0.953444381405842,0.999980049953172
"Ciao2b",0.12130600616472,2.30707140728131,0.00340142412405216,0.953492359387901,0.999980049953172
"AC130232.2",0.12118737636896,2.09706488038232,0.00339477461084488,0.953537789524826,0.999980049953172
"Galns",-0.12115943913252,0.62104130285701,0.00339320960148441,0.953548488313227,0.999980049953172
"Atp6v1g1",-0.121129383599875,3.27410057684692,0.00339152633069331,0.953559998329469,0.999980049953172
"Fhl4",0.120910333834015,0.902587122888723,0.00337927098378268,0.953643885551853,0.999980049953172
"Slc25a38",-0.12084344952004,0.82079027437018,0.00337553337591748,0.953669499647932,0.999980049953172
"Gpsm1",0.120796136664245,0.922639938009208,0.00337289070293422,0.953687618664112,0.999980049953172
"Cyren",-0.12076904805085,0.85926800437486,0.00337137812661763,0.953697992578897,0.999980049953172
"Rars2",0.120731428933145,0.640931245829403,0.00336927810977808,0.953712399291715,0.999980049953172
"Mapk1",0.12073112377123,1.61921855004708,0.00336926107736043,0.953712516157359,0.999980049953172
"Adam4",0.120624513247345,0.742472253496617,0.00336331331370553,0.953753344076731,0.999980049953172
"Lgals2",0.120593278669845,0.586347563534723,0.00336157174283477,0.953765305796987,0.999980049953172
"Rprd1a",0.1204956606189,0.62574134887844,0.00335613168399363,0.953802690068118,0.999980049953172
"NEWGENE_1586233",0.12042755820944,1.63428069837862,0.00335233908161477,0.953828770949591,0.999980049953172
"Dip2b",0.120262533669387,1.2109170056773,0.00334315780816373,0.953891969879922,0.999980049953172
"Polr1c",0.120247647008315,1.59522123993862,0.0033423301958493,0.953897670992067,0.999980049953172
"Spata33",-0.12013542809523,0.638602568754165,0.00333609476993898,0.953940647300528,0.999980049953172
"Plscr4",-0.12006133378934,1.07411830049293,0.00333198092269826,0.953969023158893,0.999980049953172
"Isl2",-0.119382747544445,0.875842826989722,0.00329442267365669,0.954228903695136,0.999980049953172
"Edem2",-0.119243557896995,0.653953558671547,0.00328674514527048,0.954282210241297,0.999980049953172
"Pmpca",0.119227296237555,2.37592341418424,0.00328584875662325,0.95428843810934,0.999980049953172
"Trmu",0.11919758797874,0.846506693399585,0.00328421146907897,0.95429981574479,0.999980049953172
"Spire1",0.119171149151805,0.679011147894578,0.00328275471025851,0.954309941264737,0.999980049953172
"Pim2",0.11915371254957,0.683990981794675,0.00328179414386362,0.954316619124193,0.999980049953172
"Usp12",0.11897349907692,0.939638192822985,0.0032718745826736,0.954385637359531,0.999980049953172
"Arse",0.11894273769512,1.16055054501101,0.00327018287195654,0.954397418401308,0.999980049953172
"Lipf",0.118925206766904,0.941164987331977,0.00326921896079362,0.954404132427881,0.999980049953172
"Kank3",0.11891652039283,0.812510672071125,0.00326874140649705,0.954407459152322,0.999980049953172
"Atp8b3",-0.118856531484025,0.659171048309728,0.00326544432430985,0.954430433842998,0.999980049953172
"Hps3",0.118790894415815,0.655874524651288,0.00326183871665068,0.954455571722172,0.999980049953172
"Mrpl44",0.118657949746845,1.65093737254069,0.00325454183729871,0.954506487404824,0.999980049953172
"Tmsb4x",0.11859710596883,2.98822443180172,0.00325120505534877,0.954529789660954,0.999980049953172
"Ifi30",0.118462794182095,0.592566594358428,0.00324384521485159,0.954581229202157,0.999980049953172
"Stk36",-0.1184528792412,0.56424510244499,0.0032433022395174,0.954585026493746,0.999980049953172
"Lama1",0.11839750430743,0.810710609093711,0.00324027055859478,0.954606234381966,0.999980049953172
"Cfp",-0.118182391159485,0.981248351470532,0.00322850693905573,0.954688620258824,0.999980049953172
"Sema6d",-0.118105370752135,1.05867605444916,0.00322430022280999,0.954718118312223,0.999980049953172
"Trpc1",-0.11803591884477,0.74148034559358,0.00322050923588384,0.954744717758251,0.999980049953172
"RGD1562747",-0.117884096924005,1.39530139164532,0.00321222990100922,0.954802864342383,0.999980049953172
"Tnnt1",-0.117839638844227,2.27873450776275,0.00320980747681853,0.954819891477716,0.999980049953172
"Mycn",-0.117828414492965,0.665785260116232,0.00320919603077024,0.954824190329441,0.999980049953172
"Avl9",0.117736960702425,0.933383367326432,0.00320421626007682,0.954859216570654,0.999980049953172
"Ppia",0.117597477337795,2.43033357471344,0.00319662866617785,0.9549126380122,0.999980049953172
"Suds3",0.11754736048213,1.41534749895093,0.00319390461386661,0.954931832570516,0.999980049953172
"Sall3",-0.11728145019353,1.76126308314217,0.00317947074688412,0.955033675600647,0.999980049953172
"Mon1a",-0.11694500730248,0.606772032914205,0.00316125514671403,0.955162533507495,0.999980049953172
"AABR07063632.1",0.11675050295286,0.661419468363975,0.00315074821607531,0.955237029369844,0.999980049953172
"Anxa7",0.116378771372025,1.53121213948651,0.00313071630197795,0.9553794049836,0.999980049953172
"Rora",0.11636471598872,0.710345040108125,0.00312996013725963,0.955384788314806,0.999980049953172
"Fastkd1",0.11623377338462,0.603118975874045,0.00312291995273538,0.955434940542297,0.999980049953172
"Manf",-0.11616603047448,2.82997634776606,0.00311928083769079,0.9554608867722,0.999980049953172
"Mettl13",0.11606141766486,0.96848333111947,0.0031136652579978,0.955500954644748,0.999980049953172
"Cmss1",0.116042421342196,3.38276545579187,0.00311264608469168,0.95550823046021,0.999980049953172
"Vps18",-0.115799952598955,1.11178798576456,0.00309965202805831,0.955601099171942,0.999980049953172
"Smim8",0.11548914363827,1.04771588294664,0.00308303532462135,0.955720143965444,0.999980049953172
"Fanci",-0.11541437436734,3.34814123134813,0.00307904461733078,0.955748781937268,0.999980049953172
"Tipinl1",0.115413445583545,2.56050487590868,0.00307899506102113,0.955749137678479,0.999980049953172
"Ppp4r2",0.115379888886465,1.58952124029378,0.00307720487299462,0.955761990514224,0.999980049953172
"Gli4",0.115295696989625,1.41591902651137,0.00307271568176977,0.955794237618803,0.999980049953172
"Atp6ap1",-0.115059137969964,2.57172814777148,0.00306011967101903,0.95588484462877,0.999980049953172
"RGD1308430",-0.115017098131105,1.34054070779896,0.0030578838914385,0.955900946818507,0.999980049953172
"Rrp9",0.11492107464594,1.34949154276719,0.00305278019636285,0.955937726008355,0.999980049953172
"Miga2",-0.114724848163755,1.09497971356675,0.00304236391898867,0.956012885528293,0.999980049953172
"Tom1",0.1146323267001,1.34641957430104,0.00303745878354655,0.956048323637088,0.999980049953172
"Ttc4",-0.11412890025849,1.36364466451429,0.00301083838100867,0.956241150479593,0.999980049953172
"Mapk6",0.113964895712055,2.04024805231037,0.00300219137941423,0.956303969503233,0.999980049953172
"Tnfrsf11b",0.11381242867989,0.576857242922875,0.00299416383693209,0.956362369530745,0.999980049953172
"Recql4",0.113762350400455,1.04962719130134,0.00299152950978278,0.9563815512558,0.999980049953172
"RGD1311164",0.113682760803535,0.872713651108632,0.00298734514931565,0.956412036895186,0.999980049953172
"Prdx4",0.113628891965985,1.18165404753618,0.00298451469934907,0.956432670607369,0.999980049953172
"Rchy1",0.11353351118601,1.140529742001,0.00297950636282404,0.95646920496579,0.999980049953172
"Fgfr3",0.113530226754381,3.04191783393907,0.00297933397595278,0.956470463025934,0.999980049953172
"Arhgap29",-0.11352574681835,0.79260404925985,0.00297909884980771,0.956472179009147,0.999980049953172
"Med19",0.11339109028993,1.63163797881881,0.0029720358317928,0.95652375759473,0.999980049953172
"RGD1563941",-0.113350446476365,1.60543218468172,0.00296990562524593,0.956539325761074,0.999980049953172
"Itgb8",0.11311212483629,0.82814075883231,0.00295743017892818,0.956630612580942,0.999980049953172
"Castor2",0.113035484111035,0.591076921281402,0.00295342383909645,0.956659969197066,0.999980049953172
"Hmbs",0.11275889000318,1.76205991659686,0.00293898766137652,0.956765916843941,0.999980049953172
"Cd2ap",0.112539588557889,0.81739417299145,0.00292756687701617,0.956849919436931,0.999980049953172
"Pdcd6ip",-0.112061529829405,1.06264756402302,0.00290274758749264,0.957033039692779,0.999980049953172
"RGD1560398",0.111731623567505,0.971396839320682,0.00288568151706758,0.957159411512703,0.999980049953172
"Cacfd1",-0.11151661848255,1.07913357990828,0.00287458637269454,0.957241770589428,0.999980049953172
"Mrpl41",-0.111474297580195,2.98903785965566,0.00287240495782377,0.957257981936293,0.999980049953172
"AC124205.1",-0.111405752720505,1.65676470364319,0.00286887359559433,0.957284238609037,0.999980049953172
"Armc6",0.11118710728123,1.0212765929128,0.00285762371711776,0.957367992853937,0.999980049953172
"Alg2",0.111165413315696,2.7562899446245,0.00285650871117632,0.957376302962409,0.999980049953172
"Mad1l1",0.111097295656005,0.631921241144597,0.00285300907819655,0.957402396199861,0.999980049953172
"AC096601.1",0.1110476466737,0.610517084447055,0.00285045964897437,0.957421414830999,0.999980049953172
"Fbxl22",0.111019514214765,0.718659555980988,0.00284901557908497,0.957432191313593,0.999980049953172
"Fam118b",0.11095730248902,0.80733715666776,0.00284582348233105,0.957456022303919,0.999980049953172
"Usp21",0.110892388883005,1.77313792175826,0.00284249465902895,0.957480888324278,0.999980049953172
"LOC100909434",-0.110598545162235,0.809899197880753,0.00282745047809677,0.957593449587851,0.999980049953172
"AABR07043429.2",0.110578827332935,0.606487526928128,0.00282644239582844,0.957601002829684,0.999980049953172
"Lrrc24",0.110499646990445,0.894051443264622,0.00282239607780489,0.957631334212613,0.999980049953172
"Mt-nd4l",-0.1102034059024,5.9951444479276,0.00280728310804037,0.957744814966184,0.999980049953172
"Sdf2l1",-0.11001228399708,1.58734070563545,0.00279755440598177,0.957818028282599,0.999980049953172
"Exog",0.10994707004485,0.832281555838145,0.00279423867616003,0.957843009957403,0.999980049953172
"Tmem120a",0.109927837149765,1.47928286634486,0.00279326117673541,0.957850377559423,0.999980049953172
"Ttll7",0.109711662963675,0.906363882740218,0.00278228602690514,0.957933188291962,0.999980049953172
"Gsr",0.109566629823825,0.872759485481927,0.0027749348128438,0.957988746986508,0.999980049953172
"Cyp2c7",-0.109128856433679,0.925012029462309,0.00275280461187139,0.958156448640296,0.999980049953172
"Pp2d1",0.10907975505597,0.873789640123525,0.00275032797837494,0.95817525844705,0.999980049953172
"Nudt12",0.109017217930785,0.936947208277163,0.00274717527051381,0.958199215267613,0.999980049953172
"Tmem121",0.108796829117205,1.19058803607946,0.00273607913862534,0.958283642462785,0.999980049953172
"Cpt1b",0.10864200909045,0.682879102691705,0.0027282976903345,0.958342951654047,0.999980049953172
"Vwa1",-0.10822275146826,0.581936481346965,0.00270728091253295,0.95850356401228,0.999980049953172
"AABR07071842.1",-0.10820270137176,0.70538732995895,0.00270627786623162,0.958511244996067,0.999980049953172
"B4galt3",-0.108155655089165,1.28322949689951,0.00270392501122204,0.958529267953563,0.999980049953172
"Itpa",-0.107738124360845,0.955022762522592,0.002683088512153,0.958689220702338,0.999980049953172
"LOC100909912",-0.10772107835014,0.986761272044105,0.00268223955849489,0.958695750930787,0.999980049953172
"Gorab",-0.107341117601935,1.59894000761277,0.00266335099245527,0.958841312422016,0.999980049953172
"Ercc8",0.10719746502521,1.14190485525153,0.00265622713852061,0.958896345525615,0.999980049953172
"Zcchc12",0.10714018780877,1.03120881667162,0.00265338937270217,0.958918288402709,0.999980049953172
"Psmc6",0.107107906248545,2.29727118158242,0.00265179067017064,0.958930655468325,0.999980049953172
"AABR07065448.1",0.10690435547674,1.06130140271604,0.00264172117752811,0.959008635995867,0.999980049953172
"Gtf3c5",-0.106732529288965,1.31342588901383,0.00263323598365014,0.959074463105244,0.999980049953172
"Kras",0.106475517650335,1.0487307575819,0.00262056960224528,0.959172925527887,0.999980049953172
"AABR07033657.1",-0.106339212217455,1.69723258179517,0.00261386441316268,0.959225145062366,0.999980049953172
"Mcm9",0.106214073328145,0.628073166675468,0.00260771609551015,0.959273086772428,0.999980049953172
"Tmem179b",0.106129194561745,7.1046186306868,0.00260354995671406,0.959305604591021,0.999980049953172
"LOC500684",0.105959317354795,1.17561741545051,0.00259522180869226,0.959370686279765,0.999980049953172
"Eif2d",0.1059051199067,1.68271091048679,0.00259256761213997,0.959391449931308,0.999980049953172
"AABR07015674.1",0.10585749843571,0.649332821287035,0.0025902365798839,0.959409694274846,0.999980049953172
"Atg14",-0.10582936294774,0.562473007140615,0.00258885986333052,0.959420473319955,0.999980049953172
"Cog2",-0.10578356496651,0.84008369418501,0.00258661967407606,0.959438019095329,0.999980049953172
"Capza1",0.105678052377025,1.85917039234065,0.00258146225989743,0.959478442353486,0.999980049953172
"Zcchc14",0.105672037575249,1.46076487135888,0.00258116841379471,0.959480746706146,0.999980049953172
"Rps6ka5",0.105569014201822,0.715722634960406,0.00257613792406864,0.95952021641928,0.999980049953172
"AABR07065420.1",0.105056013379045,1.55515096253682,0.00255116184759514,0.959716755773717,0.999980049953172
"Prrc1",-0.10479996539519,0.701684581338445,0.00253874135312035,0.959814853034987,0.999980049953172
"Gatd3a",0.10473708784976,1.56214929699973,0.00253569589528894,0.959838942812031,0.999980049953172
"Ipo4",-0.10457016529697,1.86316781015901,0.00252761991082411,0.959902894708292,0.999980049953172
