"","M"
"Slc22a12",3.98275360370416
"Slc6a20b",2.32192809488736
"Mgea5",6.93834489504449
"Ly86",3.0967735558411
"Fmo2",2.4028325660824
"Abcg2",4.5105698631339
"Gnat2",2.58496250072116
"Atp1b4",2.65909330783331
"Cbln3",2.54112343308219
"Bmp4",2.58496250072116
"Prm3",2.62202790427723
"Sp5",5.26493004186094
"Gast",2.58496250072116
"Fgf21",2.58496250072116
"Epha1",2.58496250072116
"1810009J06Rik",2.58496250072116
"Hrasls",2.62202790427723
"Cldn13",2.58496250072116
"Vpreb3",2.58496250072116
"Recql4",3.29990873082935
"Fgf3",3
"Tnfsf9",2.66395103210989
"Acot3",2.58496250072116
"Mc2r",2.32192809488736
"Yipf7",2.32192809488736
"Elane",2.58496250072116
"Atoh7",2.58496250072116
"Icam4",2.58496250072116
"Fosl2",2.32192809488736
"Vav1",3.11067465264452
"Xlr5a",2.8073549220576
"Defa-rs7",5.69180410934388
"Cbx1",3.17548976256902
"Mas1",2.98631996551
"Fzd5",4.23158534462122
"Bcl2",9.50098089232474
"Serpinb3b",2.912891200279
"Wnt16",2.58496250072116
"Galr2",2.58496250072116
"Hspb1",3.72967422965372
"Diap3",5.85602655107426
"Kif5c",7.91680042061546
"Dnmt1",7.27666430746666
"Hist1h4a",2.58496250072116
"Nos1",2.58496250072116
"Hes7",2.32192809488736
"Pcdhb4",2.58496250072116
"Sapcd1",3.12534449718352
"Fpr2",2.58496250072116
"Zfp60",5.29649667321478
"Syt17",4.49938198378114
"D1Pas1",2.58496250072116
"Ccr3",2.58496250072116
"Krtap5-4",2.58496250072116
"Rnf114",6.12851779774078
"Srd5a2",2.58496250072116
"Nat3",2.58496250072116
"Psmb8",2.58496250072116
"Sprr2i",2.58496250072116
"Rad23a",6.39307965237051
"Agtrap",5.59953201029567
"Tfrc",8.24565433966386
"Ip6k1",5.44629885631907
"Mxd3",5.1330455352322
"Kat2a",7.88658505147694
"Thrsp",8.34623529458739
"Nt5e",2.58496250072116
"Mme",2.58496250072116
"Ndufa7",8.68715828956397
"Gp1bb",2.80528384986905
"Cybb",2.58496250072116
"Suv39h2",5.55861633608967
"Bet1l",7.1848565433016
"Dgcr8",6.61186941619402
"Ar",2.58496250072116
"Itgb6",2.58496250072116
"Clip2",8.87028863932452
"Fzd1",5.21948715222639
"Esrrb",2.58496250072116
"Ntn1",2.58496250072116
"Sgsh",2.839462435048
"Dmpk",2.36576716252633
"Met",2.58496250072116
"Pik3cd",2.36576716252633
"Pikfyve",5.75661753136645
"Bmf",2.58496250072116
"Acot2",5.40586255752052
"Acot1",6.69126704456482
"Glrx2",9.03455423685117
"Map3k14",3.21988553115374
"Dgke",4.70117201093426
"Spred2",6.85494513492483
"Pag1",3.44774267858127
"Setd7",8.24285676534928
"Vipr1",2.32192809488736
"Espn",3.67647338448599
"Pim1",2.58496250072116
"Gfra2",2.79988027025366
"Art2a-ps",2.58496250072116
"Sec1",2.45344529780426
"Sacs",5.85523369849477
"Syt7",2.58496250072116
"Foxf1",3.09665740432576
"Pcdhb6",2.32192809488736
"Kirrel",2.76958747662038
"Gypa",2.62202790427723
"Il1rn",2.58496250072116
"Kcna3",2.97904349543744
"Gjd2",2.58496250072116
"Hspe1-ps2",2.90474850588871
"Insl3",2.58927331549884
"Adra2a",4.31995125236324
"Sfrp5",4.92052003404507
"Sh2d1b1",2.58496250072116
"Gm21949",9.06799347171152
"Rad51c",4.07560039022171
"Foxl1",2.839462435048
"Ifna2",2.32192809488736
"Hes2",2.58496250072116
"Vcp",11.8634429868768
"Maea",7.02955940067193
"Rpl39",7.20777271950216
"Stt3a",6.81493733666573
"Txndc17",8.09544042403559
"Aplnr",3.0413212522406
"Stx6",6.97141766545209
"Bzw1",8.01291166425965
"Prosc",7.18979790829003
"Ncbp2",6.98356231023388
"Tollip",8.8144434177922
"Tpm1",9.35335476988558
"Hnrnpu",12.5654429845729
"Arf4",11.1958889499133
"Wdr1",8.34813255150282
"Nsg1",7.83779805507763
"Capza2",9.63624194664673
"Ptk2",8.78464388469769
"Arvcf",4.22155964055216
"Igfbp3",2.94447083342295
"Dnmt3a",7.39359498746993
"Cdk5rap3",7.35481467461712
"Ift172",3.7465895042345
"Adnp",9.14713397894308
"Gm10045",4.03348776414964
"6720475J19Rik",8.11997764572221
"Cmpk1",10.0425919478769
"Lman2",9.35415137271268
"Snx9",5.79472824980449
"Msmo1",9.98091170440856
"Tomm20",10.1614605189428
"Rab33b",8.37682375240659
"B3galt2",3.57492464475192
"Efnb3",6.51042477569019
"Npc1",9.45902921600072
"Prickle4",10.8876720841645
"Tmod3",6.8805562593408
"Gm10177",11.4510628803998
"Gpm6b",12.8994425690628
"Incenp",6.23119875287397
"Crbn",7.36466461864443
"Capn7",7.33294813681264
"Mettl3",9.04773318877173
"Fos",10.1508783639301
"Paqr4",7.85427211438321
"Rnf10",8.6027074808844
"Rfx5",3.92651026635628
"Irs1",5.45972375929584
"Yeats4",7.54974531614606
"Ube2b",9.51829418532483
"Slc25a20",7.26734401277713
"Col1a2",3.76853055547474
"Ube2d3",7.18128495101733
"St6galnac6",5.40186420617079
"Dxo",4.30359385390561
"Pum1",9.21275997197652
"1200014J11Rik",6.55975807040049
"Rsph3a",7.71497419319887
"Ide",9.1951245090776
"Avpi1",5.43319823961384
"Rad54l",6.69525717087167
"Dclk1",6.4784222602116
"Atp1b3",10.8618291650928
"Impa1",7.64761005852909
"Aip",7.67058685105512
"Shoc2",9.62223735268279
"Srsf5",8.03059767679686
"Nsa2",8.68157983265852
"Cwc15",10.361122926745
"Rilpl2",5.1651414569012
"Thy1",9.13589037750378
"Fgf1",5.08557194407875
"Rala",6.82155701465606
"Wdr4",3.25470376952164
"Lipa",3.85014454418617
"Gtpbp4",5.94964237576502
"Pik3ca",8.18394027754925
"Tcap",2.40960623016529
"Hes5",8.0392665320679
"Mat1a",2.58496250072116
"Skp1a",11.3385756936151
"Scg5",9.36993185023696
"Dnajb11",9.92238146927397
"Vapb",6.15940384736791
"Cfh",3.32025517443539
"BC005537",6.94155104096558
"Sri",4.96069554977894
"Gnpnat1",3.50665429123576
"Dld",7.02802362563151
"Spred1",8.3640319641139
"Gpr137b",5.34133455238547
"Mta2",5.7741277321289
"Cd36",2.58496250072116
"Mob4",8.13614192640599
"Taf7",5.31626159241778
"Gpr88",4.76355066808233
"Napb",4.56064013843105
"Pard6b",4.0259857898896
"Tob1",8.27208984503231
"Abi1",6.91695645249118
"Clns1a",8.97799470875843
"Tnfrsf13b",2.58496250072116
"Lgi1",5.89777395924774
"Itsn2",8.74131634329227
"Ubap1",6.29269358147269
"Gabarapl2",8.88501261652675
"Brk1",11.1193649176334
"Cox16",3.19825262163337
"Fnbp4",7.32612048720795
"Pspc1",9.24045242530671
"Arhgap5",12.1341646338117
"Hiat1",8.44452583016609
"Nedd1",5.89825591625242
"Smek2",7.90844899236277
"Brd3",4.79311173620106
"Ncor1",9.87189769785041
"Cetn1",2.93082708345353
"Tm9sf4",6.25589569345857
"Hypk",11.0289733004998
"Tmem167",5.94044539295545
"Nop10",10.7979463344788
"Phc1",8.5719431225511
"Plxnc1",5.98535568225398
"Spcs2",9.12431114074146
"Fam32a",6.34736139523408
"Mrpl49",6.64387311321603
"Eif4e",7.06699880149672
"Tubb4a",9.07050718558086
"Cap2",7.98843424314362
"Prdx6",12.3219902597719
"Tctn2",2.98269052679575
"Selk",8.86618804797473
"Ms4a1",2.32192809488736
"B4galt6",7.48477554434112
"Inpp5e",6.29370638115224
"Nrgn",3.62091555746321
"Etv4",3.48980549565345
"Cebpd",6.21240200753175
"Psmd5",8.0744087221959
"Ap3b1",5.91896747132457
"Galnt1",8.49029644770399
"Itgb1bp2",2.58496250072116
"Impdh1",2.36576716252633
"Src",8.31822843598715
"Tfdp1",9.78314705949015
"Mrps36",10.1784661256555
"Mpp1",2.66058805178695
"Cyp2c68",2.69615871138938
"Cops7a",7.52411787666244
"Erp44",4.06215320780991
"Nktr",5.80506933909971
"Tgfb2",5.86480236747618
"Luc7l2",11.6746694006528
"Hdgfrp3",8.91668459732318
"Mpz",2.58496250072116
"Rps27l",8.27710097985593
"Atp6v1g1",9.07448165358644
"Cyp4a14",2.58496250072116
"Syt9",3.21028182332652
"Id4",11.2274719679009
"1500015O10Rik",3.39012612701252
"Bop1",6.97905954708474
"Minpp1",6.25459867178169
"Fam213b",3.73366371270572
"Itga5",2.65413541726763
"Nedd4l",8.31785949335469
"Gjb2",6.05550237238048
"Polg",7.5811465096271
"Ints6",7.19911923400825
"Ildr1",2.58496250072116
"Ptprk",3.52016038658425
"Slc34a1",2.58496250072116
"Stmn2",2.69120082082371
"Pitpna",6.39019569700579
"Mansc1",5.19948527543821
"Coch",3.03961590981503
"Cbln1",2.65413541726763
"Tma16",6.95094908631501
"Hyou1",7.65869847620206
"Prx",2.97853857723349
"Rpa1",8.68848303886482
"Mest",6.86576844300077
"Tm9sf2",9.63701302889507
"Psmd8",9.0357809259169
"Add3",8.5184497304767
"Txnl1",9.73116755824869
"Zdhhc6",7.42636027186366
"Copb1",8.94448232452446
"Paxip1",3.2595813463048
"Rnf111",8.86742042050126
"Extl1",2.58496250072116
"Smim3",5.66044816999759
"Tpbg",6.41645610626694
"Pde7a",7.4001152636718
"Bbc3",2.8807836872886
"Tmem39a",6.39260786143118
"Tmem261",9.46635954928997
"Rad18",4.07342995105907
"Hhex",2.32192809488736
"Dnase1l2",2.72703630265218
"Myadm",5.8095712460804
"Tacstd2",2.58496250072116
"Pnn",9.66393914337379
"Entpd1",3.96058682482098
"Rpl39l",2.58496250072116
"Gdap1",5.69533172514327
"Ensa",8.90208725453141
"Sdcbp",11.381651665696
"Ergic1",7.05085840460256
"1110004F10Rik",8.66690129206853
"Orc4",9.0825582195238
"Zfp830",7.17957788695922
"Tfap2b",2.58496250072116
"Cspg4",4.02346837002812
"Barx1",2.49051070136033
"Slco1c1",10.6203655888932
"Epor",2.40960623016529
"Degs1",8.10715888793256
"Sec23a",9.56961078645617
"Fzd8",7.84573424738601
"Socs5",5.45803728335791
"Mrpl1",4.16809501695893
"Crispld1",2.65909330783331
"Snap29",5.38750142331366
"Lipt2",3.25115908087743
"Ece2",4.39971567526391
"Pln",4.52226318083779
"Yme1l1",3.09118925530514
"Sort1",10.1187993970894
"Aktip",8.4318663007595
"Cacna1g",2.32192809488736
"Scd3",2.4762613313134
"Wnt7a",6.41275014073808
"Laptm4a",11.7344927356629
"Fmr1",8.49616405760561
"Csnk1g2",7.72342557893993
"Pole4",7.87750827567802
"Rpp30",7.28199901154988
"Ncoa6",5.94022564473393
"Cir1",6.18099460035507
"Dok4",2.58496250072116
"Igfbpl1",4.22770686020602
"Adam23",8.22752538901342
"Nfatc4",2.58496250072116
"Akr1cl",2.32192809488736
"Hnrnpf",10.8506003695519
"Tex261",5.11096405665796
"Actr8",7.26781414270699
"Psmd9",4.32986151988598
"Ap1g1",7.01260822750594
"Smad7",4.60449512818611
"Git2",6.19657170249313
"Clic4",10.3841757762171
"Pcyox1",9.69417304524849
"Tsnax",8.73815198787904
"Agt",6.8284686847973
"Ugt2b38",2.58496250072116
"Taf12",7.38041865941397
"Yaf2",7.36846262484168
"Kl",2.81828426853593
"Etv6",4.8987986085234
"Mapkbp1",6.58939618919379
"Gkn1",2.58496250072116
"Timp4",9.35604032508842
"Sv2a",4.25222905349625
"Fbln2",4.18946764820551
"Chtop",9.3071864073943
"Meig1",3.24303972978771
"Rbm47",2.58496250072116
"Ptgs1",3.11011074624355
"Gpr83",3.07210119063408
"Smarcc1",8.47912660206392
"Fdps",7.11965333198489
"Lig3",5.38089098375292
"Adrb1",5.77953798992865
"Ankrd49",6.34188916185517
"Asb4",2.90970639645438
"Pdia3",11.9276350364542
"Zic3",2.66395103210989
"Plbd2",6.0235074810256
"Adcyap1",2.58496250072116
"Ror2",2.9357849740192
"Rhox5",2.58496250072116
"Mybbp1a",8.50127811196959
"Phip",9.58963994319348
"Trove2",7.70908056653854
"Tead1",11.0392657014343
"Gsta3",3.01731480102442
"Kptn",4.89745188625871
"Pck1",2.8715699480384
"Ska2",6.46559131216508
"Tfb2m",6.60579771204989
"Fbxw2",5.09750378245613
"Rock1",9.5447444357316
"Dapk3",4.08778320247744
"Clpx",6.73946202024557
"Rab11b",10.6650205336901
"Actn4",6.9599486721492
"Hs3st1",2.69615871138938
"Pgrmc1",8.79592002423529
"Stk17b",9.9910050755476
"Nol12",5.05191020999813
"Sema6c",2.8073549220576
"Gm15466",13.0524275484964
"Bzw2",6.50552101016352
"Cops2",8.7224512097975
"Gigyf1",5.45239910104616
"Ubl3",7.84364263948218
"Tab2",10.4920032350441
"Frrs1",2.7325220730643
"Ccr7",2.58496250072116
"Ms4a4b",2.77028951850153
"Steap3",6.65822691664723
"1700129C05Rik",2.62202790427723
"Ptbp2",9.95247259546029
"Sept2",8.09996801494137
"Top1",7.92850868295286
"Cnnm2",4.47212118436981
"Slc46a2",2.58496250072116
"Zic1",5.19895210862546
"Prkcb",5.64083011253549
"Nol11",4.49991043051986
"Riok2",5.69597988998684
"Uros",3.87996240442066
"Taf1c",6.15058156099603
"Bicc1",3.05651117972172
"Rad54l2",2.32192809488736
"Cript",9.03325822641998
"Mmd",5.36306935268821
"Fbxo3",6.76740645382154
"Mrpl45",6.22771279275808
"Nfix",11.1250994302854
"2310042E22Rik",2.32192809488736
"Decr2",4.07433199176213
"Igdcc3",3.17683353188851
"Klhl10",2.77995000096154
"Aldoart2",2.8073549220576
"Sncaip",7.73269799528276
"Sox5",7.46268726537736
"Max",6.15734749327232
"Brd2",7.79262238952858
"Jam3",7.45106432474174
"Tagln",2.80239703149193
"Nnat",12.9092615433636
"Sirt2",10.1977326845084
"Kat6b",5.93550111396223
"Iapp",2.839462435048
"Asf1a",10.24260347103
"AW209491",6.3286395292883
"Uhrf1bp1l",8.05811415460338
"Gykl1",2.58496250072116
"Scn8a",5.25416741637386
"Nid2",4.86161084453563
"Cct6a",11.1433425446556
"Csk",5.44823580813741
"Abhd17c",7.61300429572611
"Lmnb1",7.61782057615016
"Npm3",3.44534551308331
"Aass",5.32993869239199
"Mastl",4.34565871273025
"Arid3b",4.52535418163723
"Ccer1",2.65909330783331
"Bcas3",6.0877415427047
"G6pc2",2.58496250072116
"Stk32c",2.58496250072116
"Gm10052",11.9785790312063
"Rnf44",9.07033343207963
"Rhot1",7.82019058489106
"Pdcd2",7.81482464115908
"Strn3",7.27288912081479
"Gap43",3.70539051821759
"Ntan1",8.3844487981527
"Pms2",3.54349118183191
"Rbms2",5.0414149612574
"Armc12",2.58496250072116
"Klk7",2.8073549220576
"Swap70",7.50742428175474
"Ptpn5",3.67046163100328
"Zfp207",9.00967905221128
"Lyz2",2.8073549220576
"Ergic3",10.0086029326962
"Slc1a4",8.39895179676894
"Cdh13",2.73070735370718
"Leprotl1",7.19136220472159
"Dnajb3",2.54112343308219
"Ggcx",5.9973117995924
"Ifi44",2.49728436544323
"Akr1b7",2.58496250072116
"Ifngr2",5.03072110257712
"Kcnc1",3.76281112221213
"Nell2",7.94199080558964
"Prrt1",2.32192809488736
"Paics",11.1539126443749
"Hsph1",9.95208732489956
"Psma7",11.0845127656404
"Gatm",7.24640308662111
"Abcg1",5.57328725179221
"S1pr1",11.8778402992715
"Bcl2l2",5.17394188096518
"Srd5a3",3.79596705861626
"Wbscr22",6.81314784645223
"Fhl4",2.58496250072116
"Ankrd32",3.48241091663938
"Col11a2",3.65952740086781
"Trpc4",2.58496250072116
"Ankrd36",2.62202790427723
"Nmt2",9.27850922510164
"Dmrt1",2.73322411494545
"Fem1a",8.17281334385058
"Igfbp7",6.24534481490883
"Axl",9.90112350537931
"Exosc10",7.7528552704825
"Arpc4",8.28308733151091
"Napsa",2.58496250072116
"Fgfr1op2",10.3039863777424
"Rock2",6.88184511312889
"Ednrb",10.7849436000283
"Mina",3.05248879915241
"Nek6",7.77508039379948
"Atp8a1",6.18942356079242
"Pdcl",5.1944979081384
"Tcof1",6.68423118395704
"Traf1",2.58496250072116
"Zfpm1",2.5343497689993
"Ncan",11.720488021434
"Mdm2",8.04244713860675
"Postn",2.58496250072116
"Lum",2.62202790427723
"Itm2a",4.62032998138904
"Mgat1",4.85124002457352
"Metap2",10.4550196335623
"Alpl",7.81622574972407
"Clp1",3.92939269180705
"Ssfa2",6.16595258772247
"Lrrc8c",6.07950087976653
"Rnf115",6.21642034229987
"Tarbp2",2.82575997449997
"Pdf",7.30915026667759
"Bin1",2.92970912370162
"Rasd1",2.65413541726763
"Cenpq",7.36558867004552
"Slc33a1",6.79288284640486
"Ccnl1",8.40467845631883
"Mplkip",5.97283553596637
"Fancl",5.7666648847765
"Dnajc19",9.75523607878952
"Nqo1",4.73778393923959
"Pcdhga1",11.0564438623717
"Dnm2",3.19045754612526
"Cygb",3.47970790845935
"Nr2e3",2.58496250072116
"Gpr146",5.98048610100125
"Snrnp48",6.60043656231944
"Gsdma",2.8073549220576
"Bmp2",2.8715699480384
"Wdr31",3.07141517255537
"Galnt4",6.62305325118583
"Hrh2",3.17449093268493
"Synpr",3.62440547640974
"Cnot7",8.34606975609417
"Tubb4b",9.63525203705609
"Ddx39",6.74526845600862
"Aco1",5.99786577780058
"Zdhhc3",6.7997480142555
"Pdia6",9.08182862981097
"Tmem68",6.91302445851234
"Rnf26",9.05320468020505
"Isca1",8.73793104076916
"Atp1a1",8.67217616633226
"Rnf4",9.00975330774145
"Ctc1",5.36046388611756
"Cdipt",7.32610113302204
"Sppl3",8.1622628256143
"Tbc1d17",6.53602145886572
"Ctdsp2",10.7508684446719
"Atp6ap2",9.42092309057292
"Flcn",3.98658417931125
"Qdpr",8.6992396728249
"Rpl5",12.7127784646521
"Mat2a",11.2162839118612
"Zdhhc14",4.02445775741419
"Col1a1",5.78548052522855
"Srpr",9.43191853831614
"Dner",9.95289478606142
"Ttc30b",4.72666772961911
"Ldoc1l",4.40498343767684
"Usp1",7.47610751411216
"Atp5h",11.6542475363704
"Fkbp9",7.7026506447155
"BC017643",5.2082513172477
"Tmem246",7.04460014004908
"Fads1",10.9214532145326
"Cmtr1",4.29752204821978
"Cdca4",5.79550074491768
"Hnrnpk",11.3805472136909
"Aars",7.25160067562511
"Prr13",11.4061165554683
"Man2c1",6.74893777621965
"Gpsm1",4.85568559160665
"Ndufa8",9.84767566602816
"Cela1",2.49728436544323
"Kctd10",4.72395700555802
"Edem2",4.03546531417432
"Psmd6",9.19890041876454
"Ncaph2",4.44368104296141
"Rfc3",4.5227024063918
"Coasy",6.19431275433765
"H1f0",10.5100711567501
"Ppan",5.97246506504192
"Enoph1",3.46735756691293
"Pgd",6.38064726130198
"Tmem50b",7.76407533063824
"Farsb",6.2067683772233
"Dlst",6.58949004756567
"Ndufaf1",2.99848361567726
"Qars",6.83721926850191
"Asf1b",4.86177066648055
"Nedd8",10.7222215572294
"Atp5d",10.1237534617791
"Ak3",8.71095745326378
"Bpifb1",2.58496250072116
"Tardbp",10.2998346314291
"Zwint",9.74374025187095
"Pls3",7.47611204565929
"Vat1",6.28290668484987
"Cnih1",10.6178357589356
"Eif3l",9.65733859657304
"Rnf181",8.39291437074408
"Clptm1l",8.36345430725258
"Aldh16a1",3.31134331658456
"Tram1",9.15597163654207
"Fiz1",7.26551067991799
"Rac1",12.3512832866032
"Wdr36",6.00266604305357
"Dym",5.28624704176263
"Ndufs3",9.81265293688787
"Oxa1l",7.01860033360231
"Gm15455",11.8013303933465
"Arcn1",9.69616761650501
"Snap47",7.19653653995989
"Txndc5",8.81330451521461
"Pdk1",4.20775059349629
"Rangap1",7.61823796420306
"Ddx47",7.50176565294869
"Bambi",3.63802119743563
"Ifitm3",8.17384996541369
"Zcchc8",9.11456611586341
"Tmco1",8.78520705617887
"Cd44",3.44652846659985
"Mettl13",2.7378854740225
"Adck1",7.40569628872
"Rps28",13.8664331833302
"Mrpl37",5.8901936972031
"Athl1",5.9305895400517
"Pak1ip1",8.36464838325251
"Dpy30",8.82585304319326
"Unc93b1",2.58496250072116
"Ptcd2",5.31483652695688
"Tmc6",2.98681851098724
"Prkcdbp",5.49171307483884
"Slc25a5",11.3635999304976
"Gpbp1",8.69772542505034
"Prc1",6.42195634293133
"Tbc1d22a",3.8384969347641
"Usp20",3.81352402022308
"Chchd6",4.6596325706023
"Hibadh",6.93390737279374
"Nae1",8.0252348689221
"Mob1a",7.19062951727716
"Tor2a",6.36703348620675
"Gars",8.27725923223761
"Egln1",9.04881118293396
"Hmces",6.21617565565587
"Nup133",6.53659416547935
"BC005624",7.43938806800919
"Dap",2.32192809488736
"Ik",9.97073323092358
"Cmtm6",3.99579778003507
"Atg13",2.58496250072116
"Sfpq",11.1886536417854
"Aacs",3.7809624048215
"Eif1",13.4826236965224
"Dars",7.43001802730103
"Aprt",6.05272982456828
"Camkv",3.8043648732922
"Gltscr2",9.39804373773506
"Idi1",11.0423058965843
"Ints4",9.05997579652849
"Wrap53",3.31195312967703
"Tcf19",5.93408571506586
"Ppme1",5.41777606764961
"Sf3a3",7.96396932612167
"Vopp1",5.58532102684812
"Kif22",6.29556706873213
"Ddx41",5.69961638829806
"Ddx56",4.39524263619281
"Cxx1a",6.53980655190003
"Use1",8.43433517761543
"Arl6ip1",12.2282955977174
"Elof1",6.37006564437037
"Tmem168",5.54776730269701
"Gm5633",8.36211765856288
"Wls",6.09309927048935
"Noc4l",4.73033032124346
"Fasn",10.6819921906507
"Fam49b",7.7385378507963
"Mier2",3
"Prkag2",3.13599310297577
"Mpc2",11.512948450802
"Gga1",5.84529666938073
"Zfp503",3.54987559922506
"Ist1",3.89591114086985
"Btf3",10.989391923563
"Brix1",4.28007829600089
"Rnf41",4.26979818808992
"Lrrc61",7.55390257592039
"Cbs",9.07006143556383
"Csdc2",9.55387860168254
"Gm5620",13.3050046292537
"Ncapd2",7.47579479351709
"Mphosph6",6.80312412065226
"Clk3",8.41982359846131
"Nsun2",4.96225923530199
"Shisa2",7.82844271611099
"Lamp5",3.22657345520709
"Rasl11b",6.22674619321258
"Gm10362",11.2993382653188
"Popdc3",2.58496250072116
"Gm6238",11.4936959534162
"Hmgcs2",4.76366902202634
"Ptgds",11.2071896661238
"Plekhf2",5.82258429123217
"Abcf2",8.09183229784886
"Nrbp1",8.0489100375688
"Slc44a1",6.50587617890368
"Serpina3k",2.58496250072116
"Txnrd3",2.32192809488736
"Aida",6.79789338171405
"Tmem63a",7.03792888207535
"Dag1",8.7640689768476
"Lsm1",6.54383640679984
"Fam160b1",4.17647193500114
"Chaf1b",5.67011976991541
"Gypc",3.80075389575392
"D030056L22Rik",6.99533681070469
"Ppp6r3",3.80363322223421
"Rfwd3",8.42109055954036
"Cirh1a",5.87106974377409
"Lamc1",6.58494694025998
"Telo2",7.09100882155404
"Gm5617",5.64144852972577
"Gstt3",3.50234855357258
"Apbb1",3.92070353198074
"Dalrd3",5.31517884231258
"Celf2",11.4596990183607
"Rnf187",11.3484685723105
"Trip12",8.37185115468307
"Arhgef12",10.1325287956068
"Pvr",2.61142236058173
"Hsbp1",9.55938064258364
"Ndufs8",8.89052642273076
"Tmem176a",5.92380664555912
"Agap3",5.38783697883045
"Ppp2r5a",9.64522735025699
"Aspscr1",6.8674530949448
"Hectd3",6.5201413265948
"Hid1",2.56252920346663
"Olfml2b",3.50786713500082
"Mlf2",10.0878247733911
"Rhbdd1",8.01956559598308
"Haus3",6.56129075136181
"Ncaph",5.2669471589549
"Ints3",4.32263759318419
"Wrap73",6.33475562982935
"Tspan14",7.58420151142495
"Dhx16",7.46162923065637
"Slc39a13",5.29676746583903
"Slc35b2",6.1402920908419
"Ubac2",6.20593116579716
"Anapc4",4.23560498412861
"Celf1",7.51869373573708
"Plet1",2.58496250072116
"Krt14",2.36576716252633
"Kctd5",7.93124886636296
"Llgl2",2.58496250072116
"Yif1a",7.92088006676594
"Camk2g",8.52258520019691
"Dus1l",4.17554545863904
"Hpx",2.49728436544323
"Pkig",7.62937425955674
"Pdlim2",3.45889869097532
"1110008P14Rik",2.65138313166689
"Bag2",3.80145397399121
"Ube2z",7.9987451186443
"Tm2d3",8.26609364568078
"Krt7",2.62202790427723
"Cdkal1",10.6832183410286
"C3",2.73322411494545
"Cers2",8.82187079042724
"Smap1",9.09444831544512
"Aen",9.02853862836554
"Ttc33",9.37233342485331
"Ropn1l",3.73746531593886
"Lpcat3",6.96676885415619
"Wdr26",6.49281301292073
"Cpsf3l",5.53623722513792
"Cd99l2",6.54853519663456
"Ugt3a2",2.58496250072116
"Nup37",4.76162268879486
"Thoc3",7.34545551628099
"Etfa",12.1566080205154
"Numa1",6.57238614690141
"4930453N24Rik",7.03292263338598
"Sbk1",8.61274987308968
"Slc25a29",5.38738714286908
"Sez6l2",7.15485824218901
"Meis3",5.83518849367815
"Gm15776",11.8721382145651
"Shisa5",5.44079422458429
"Cdc26",9.06665176863606
"Tecpr1",7.53885967640694
"Rab28",6.40448847240156
"Nop14",7.34040580950966
"Gatad2a",10.7401865206166
"Atp6v1f",9.38209020274165
"Kif1b",10.6948900349432
"Csde1",9.67519201788206
"Gtf3c5",6.67420008221091
"Abl1",6.5947808745453
"Rps11",12.2095283379942
"Nifk",6.4647217206045
"Pdcl3",6.50876728535262
"Pomk",7.03316675202508
"B230219D22Rik",9.29511218636504
"Aarsd1",8.28837272654121
"Gdf10",7.3600463084952
"Gm3470",4.8493989597991
"Reg3d",2.58496250072116
"Mfap4",4.39073841092841
